  
       XFOIL         Version 6.99
  
 Calculated polar for: Selig S-1223                                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.030     Re =     0.000 e 6     Ncrit =   6.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  11.200   2.8771   0.00000  -0.00041  -0.3695   0.0000   0.0000
  11.300   2.8882   0.00000  -0.00042  -0.3696   0.0000   0.0000
  11.400   2.8993   0.00000  -0.00043  -0.3696   0.0000   0.0000
  11.500   2.9103   0.00000  -0.00044  -0.3697   0.0000   0.0000
  11.600   2.9214   0.00000  -0.00045  -0.3698   0.0000   0.0000
  11.700   2.9325   0.00000  -0.00046  -0.3698   0.0000   0.0000
  11.800   2.9435   0.00000  -0.00047  -0.3699   0.0000   0.0000
  11.900   2.9545   0.00000  -0.00048  -0.3700   0.0000   0.0000
  12.000   2.9655   0.00000  -0.00049  -0.3700   0.0000   0.0000
  12.100   2.9766   0.00000  -0.00050  -0.3701   0.0000   0.0000
  12.200   2.9876   0.00000  -0.00052  -0.3702   0.0000   0.0000
  12.300   2.9986   0.00000  -0.00053  -0.3702   0.0000   0.0000
  12.400   3.0095   0.00000  -0.00054  -0.3703   0.0000   0.0000
  12.500   3.0205   0.00000  -0.00055  -0.3704   0.0000   0.0000
  12.600   3.0315   0.00000  -0.00056  -0.3704   0.0000   0.0000
  12.700   3.0424   0.00000  -0.00058  -0.3705   0.0000   0.0000
  12.800   3.0534   0.00000  -0.00059  -0.3705   0.0000   0.0000
  12.900   3.0643   0.00000  -0.00060  -0.3706   0.0000   0.0000
  13.000   3.0753   0.00000  -0.00062  -0.3707   0.0000   0.0000
  13.100   3.0862   0.00000  -0.00063  -0.3707   0.0000   0.0000
  13.200   3.0971   0.00000  -0.00064  -0.3708   0.0000   0.0000
  13.300   3.1080   0.00000  -0.00066  -0.3709   0.0000   0.0000
  13.400   3.1189   0.00000  -0.00067  -0.3709   0.0000   0.0000
  13.500   3.1298   0.00000  -0.00069  -0.3710   0.0000   0.0000
  13.600   3.1407   0.00000  -0.00070  -0.3711   0.0000   0.0000
  13.700   3.1515   0.00000  -0.00072  -0.3711   0.0000   0.0000
  13.800   3.1624   0.00000  -0.00073  -0.3712   0.0000   0.0000
  13.900   3.1732   0.00000  -0.00075  -0.3712   0.0000   0.0000
  14.000   3.1841   0.00000  -0.00077  -0.3713   0.0000   0.0000
  14.100   3.1949   0.00000  -0.00078  -0.3714   0.0000   0.0000
  14.200   3.2057   0.00000  -0.00080  -0.3714   0.0000   0.0000
  14.300   3.2165   0.00000  -0.00081  -0.3715   0.0000   0.0000
  14.400   3.2273   0.00000  -0.00083  -0.3716   0.0000   0.0000
  14.500   3.2381   0.00000  -0.00085  -0.3716   0.0000   0.0000
  14.600   3.2489   0.00000  -0.00087  -0.3717   0.0000   0.0000
  14.700   3.2597   0.00000  -0.00089  -0.3717   0.0000   0.0000
  14.800   3.2704   0.00000  -0.00090  -0.3718   0.0000   0.0000
  14.900   3.2812   0.00000  -0.00092  -0.3719   0.0000   0.0000
  15.000   3.2919   0.00000  -0.00094  -0.3719   0.0000   0.0000
  15.100   3.3027   0.00000  -0.00096  -0.3720   0.0000   0.0000
  15.200   3.3134   0.00000  -0.00098  -0.3720   0.0000   0.0000
  15.300   3.3241   0.00000  -0.00100  -0.3721   0.0000   0.0000
  15.400   3.3348   0.00000  -0.00102  -0.3722   0.0000   0.0000
  15.500   3.3455   0.00000  -0.00104  -0.3722   0.0000   0.0000
  15.600   3.3562   0.00000  -0.00106  -0.3723   0.0000   0.0000
  15.700   3.3669   0.00000  -0.00108  -0.3723   0.0000   0.0000
  15.800   3.3775   0.00000  -0.00110  -0.3724   0.0000   0.0000
  15.900   3.3882   0.00000  -0.00113  -0.3725   0.0000   0.0000
  16.000   3.3988   0.00000  -0.00115  -0.3725   0.0000   0.0000
