# source_file=Ens1.csv
# note=stationary-guard: a->0 and v->0 when stationary
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_raw,ay_lin_mps2_raw,az_lin_mps2_raw,ax_lin_mps2_clean,ay_lin_mps2_clean,az_lin_mps2_clean,ax_lin_mps2_used,ay_lin_mps2_used,az_lin_mps2_used,ax_lin_mps2_int,ay_lin_mps2_int,az_lin_mps2_int,gx_rads,gy_rads,gz_rads,jerk_mag,jerk_isolated,stationary,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
8.333,210168.0,0.025000000000000355,0.6020628775046005,0.0037789992311267843,-0.014121997126745818,-0.7983148375752789,1.552884015504235,-0.6286045008653778,-105.96371696320787,0.131058,0.418664,0.036815,0.07694410477659955,0.24457265928809516,-0.008335060793668494,0.07176517231774297,0.22850608225033728,-0.00600396590928917,0.0,0.0,0.0,0.001065,0.005326,-0.029827,8.006060175374438,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.359,210194.0,0.0259999999999998,0.6046080616189361,0.0026880002739489055,-0.01480000150834963,-0.7963810811635802,1.5371862091172397,-0.780109310333778,-105.59933596182891,-0.092648,-0.10661,-0.006228,-0.014689685441242356,0.058210299290218176,-0.025830575251865943,-0.019707643094509203,0.041802275377266045,-0.02330908844880178,0.0,0.0,0.0,0.003196,-0.007457,0.115049,8.024099677274833,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.379,210214.0,0.019999999999999574,0.6055412327437535,0.004545001746901299,-0.013210005077352292,-0.7956913058291841,1.5200957466303378,-0.5022365271636032,-105.46255559774997,0.140775,0.518143,0.07453,0.05704832698555695,0.2743179028551872,0.004803044465038226,0.051705494131264094,0.25629950167904786,0.007278797236253623,0.0,0.0,0.0,-0.009587,0.006392,0.100135,11.40663348782948,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.41,210245.0,0.031000000000000583,0.6061522972859518,0.006524003199681844,-0.0113120055479462,-0.7952413900242473,1.4841709716368823,-0.1912125030013954,-105.3714174309231,0.054792,0.210348,0.057649,0.05449286646212641,0.2384818848537233,0.015154724472869523,0.048675981281710766,0.2183371122472736,0.017460431200680356,0.0,0.0,0.0,-0.019175,0.029827,0.066046,1.2716334549577353,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.43,210265.0,0.019999999999999574,0.6064910281769673,0.008366000388676022,-0.012627000586637833,-0.7949460369323988,1.7319391762036294,-0.11546754236191571,-105.31929271135695,-0.025142,-0.002406,0.005007,0.016207835557963103,0.12661602769352426,-0.0059278728366329615,0.010326069767702126,0.1058064535328323,-0.0035995494724642752,0.0,0.0,0.0,-0.013848,0.014914,0.03835,6.036842645330462,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.462,210297.0,0.03200000000000003,0.6077749131808792,0.007316998954785066,-0.012958998148839643,-0.7939698865833946,1.6888965551927866,-0.23682443034468897,-105.13620073070216,-0.043188,0.02659,0.04718,-0.01978675961136029,0.06922070236912052,0.004715635105752262,-0.02541304560204138,0.04792929042699744,0.006973849686109363,0.0,0.0,0.0,-0.014914,0.009587,-0.013848,2.15122765330985,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.488,210323.0,0.0259999999999998,0.6079401231875277,0.005356001085291965,-0.013551002745853516,-0.7938491608584656,1.6060993633660072,-0.45680590516029806,-105.11566872889065,-0.054049,-0.066726,0.019392,-0.039224511585153866,-0.002317162329852282,-0.006074382648886621,-0.04448741807673662,-0.023417298478521056,-0.003785249616324236,0.0,0.0,0.0,0.017044,0.023436,0.013848,2.8704590203500797,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.508,210343.0,0.019999999999999574,0.6079599321376923,0.00728899918638009,-0.011909998670570294,-0.7938449113886544,1.591442499411642,-0.16666988419526071,-105.10948214746708,0.004912,0.008571,0.060175,-0.019586404908748512,0.0036443720328505434,0.008595713567254004,-0.024694153458149785,-0.017346771138275215,0.010816882124979228,0.0,0.0,0.0,-0.010653,0.012783,0.004261,1.2667348556825961,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.537,210372.0,0.02900000000000169,0.6078959394058476,0.005395999462134894,-0.013061998697999629,-0.7938909208661478,1.5644119388804245,-0.41900788350025586,-105.12191641241502,-0.057926,-0.130641,0.027117,-0.042295294069665666,-0.07058977940585061,-0.0005862332408808867,-0.0469750706620748,-0.0907540966077368,0.0016201745245313143,0.0,0.0,0.0,0.008522,0.012783,-0.009587,2.6642598931965917,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.563,210398.0,0.0259999999999998,0.6090188883881636,0.004237999223323143,-0.013769997476441644,-0.7930248546663133,1.547363646388777,-0.5758723683138444,-104.96145105724267,-0.067312,-0.177001,0.043781,-0.056800720408188246,-0.12637099806497176,0.004463290973630697,-0.0609823842933123,-0.1453480915754207,0.006615661087140893,0.0,0.0,0.0,0.007457,-0.002131,-0.013848,2.176278787401105,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.586,210421.0,0.022999999999999687,0.6089931093797397,0.006864001232826212,-0.013892002495108061,-0.7930241424330964,1.7417275583387626,-0.34570364358580435,-104.96122271520936,0.014692,0.031278,-0.003694,-0.021941312333081227,-0.046161615228892366,-0.017190436492758303,-0.02593557449451848,-0.06467141488298593,-0.014930185885967118,0.0,0.0,0.0,0.047937,-0.007457,0.001065,3.937418900895495,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.61,210445.0,0.023999999999999133,0.6091931688750709,0.005128001421538599,-0.01214900336783784,-0.7929122198040198,1.4620398996000892,-0.38216967897492105,-104.9348479297948,-0.062482,0.009223,0.064152,-0.04387576756176835,-0.016770309189676088,0.006657563878152979,-0.04751179919684805,-0.03501609371709994,0.008851078922100929,0.0,0.0,0.0,-0.006392,-0.002131,0.018109,1.821229029148338,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.632,210467.0,0.02200000000000024,0.60890090903904,0.0031249995331704174,-0.013403997997637206,-0.7931268815183531,1.4365208436901156,-0.6512591024597929,-104.97968413584323,-0.146132,-0.399384,0.019562,-0.09523105535343575,-0.2040179383802651,-0.004160169839077752,-0.09818845709049726,-0.22073809074632555,-0.0019531555530290312,0.0,0.0,0.0,-0.001065,0.001065,-0.033023,8.764305344890966,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.666,210501.0,0.034000000000000696,0.6103378050733946,0.002290999268312225,-0.01391299555653775,-0.7920157470500111,1.4232248288735339,-0.7651642969676058,-104.77286033510335,0.108685,0.314046,0.02765,0.02566572464862807,0.10754724557740503,-0.006012994797591395,0.022468329360808167,0.08986718451664519,-0.003765756899229273,0.0,0.0,0.0,0.009587,0.005326,0.009587,9.800650650209636,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.686,210521.0,0.019999999999999574,0.6103886365911945,0.00390999767209365,-0.012516992547722816,-0.7919935284685774,1.40967604399581,-0.5206581726975139,-104.76359326651497,0.075325,0.211314,0.028165,0.0478884014453841,0.15697455977510635,-0.006351824233072145,0.04441195759812062,0.13842475035675497,-0.004078957488946862,0.0,0.0,0.0,-0.022371,-0.02024,0.007457,2.6643282995642137,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.715,210550.0,0.028999999999999915,0.6100452122430018,0.0016240005650118188,-0.012504004350312674,-0.7922662756401808,1.2489281688936682,-0.726686625676459,-104.8153619054343,0.012252,0.009433,0.031921,0.02669474304571617,0.07530987021174852,-0.004462371216494766,0.023008675925410005,0.05624761026375601,-0.0021697368274650602,0.0,0.0,0.0,0.005326,0.005326,-0.039415,2.9289704586075986,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.74,210575.0,0.025000000000000355,0.6099151921821726,0.003791001194531396,-0.011495003622035978,-0.7923742496743921,1.3088526673698089,-0.4591831033263819,-104.83204148598335,0.195258,0.311175,0.039691,0.1138346369724268,0.19980375622632163,0.00038264987676341587,0.10929020657689242,0.1793330180482132,0.0026544363712844993,0.0,0.0,0.0,-0.013848,0.004261,-0.011718,6.015685202944676,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.761,210596.0,0.02099999999999902,0.6110453545215905,0.0027050015694112584,-0.011837006867697251,-0.7915024592207578,1.2631843813617318,-0.5835025886206426,-104.66965638510709,-0.027756,-0.04746,0.043834,0.044806477227355604,0.08196885189076525,0.004487605996903624,0.039998165154030804,0.06109504862520039,0.006715090724082083,0.0,0.0,0.0,-0.006392,0.013848,-0.005326,6.528863758451096,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.785,210620.0,0.02400000000000091,0.6108479135656371,0.002062999708087625,-0.014422997959160355,-0.7916138879874344,1.4530542053490125,-0.8224700842986162,-104.6993685401084,0.016374,-0.067378,0.038224,0.02908980778121436,0.006226834401253711,0.003889039665576374,0.024099787590337048,-0.014537359754056893,0.0060707520010231985,0.0,0.0,0.0,0.030893,-0.007457,-0.02024,3.2203332888013247,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.811,210646.0,0.0259999999999998,0.610244059087189,0.0034280003319178626,-0.012835001242755472,-0.7921020766956833,1.4049404836092396,-0.5863932438905596,-104.78509504567936,0.004811,0.176038,0.036659,0.01497803677690061,0.09780526948622377,0.0027516282611991984,0.009907094045953005,0.07641689139491048,0.004893370854037552,0.0,0.0,0.0,0.008522,-0.023436,-0.062851,3.5408634361537574,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.835,210670.0,0.02400000000000091,0.6096531911266102,0.0025110007872001256,-0.010462003279843774,-0.7925952484790456,1.1257456530148033,-0.5028326563191859,-104.87097704171276,0.001826,-0.003141,-0.004843,0.007108150788820714,0.046917829363373326,0.0012326239141587738,0.0020219628173940127,0.025338404205248275,0.003349114776490284,0.0,0.0,0.0,-0.011718,0.009587,-0.064981,2.154441421432373,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.861,210696.0,0.0259999999999998,0.6111137852809314,0.001626999428342462,-0.010849996187778557,-0.7914667219126758,1.0981110213324992,-0.6122590353318281,-104.66038116428523,0.055642,-0.019422,0.059833,0.03184061710527764,0.012513974133035143,0.004403187074366894,0.02653766574093953,-0.008992003076989814,0.006466855747774914,0.0,0.0,0.0,0.005326,0.022371,0.030893,1.6269352894449516,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.882,210717.0,0.02099999999999902,0.611814949874615,0.0042619996508186445,-0.010709999122540517,-0.7909169352009691,1.2696063775527848,-0.36459267993022804,-104.5564473281304,0.010535,0.00427,0.100987,0.020567193383407314,0.009444187136008513,0.0012326239141587738,0.015164198575897613,-0.011982735836779506,0.0032746883402186974,0.0,0.0,0.0,0.003196,0.025566,0.076699,0.5802692520556976,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.911,210746.0,0.028999999999999915,0.6114827080045412,0.005713997271449817,-0.012799993887741976,-0.7911336222175672,1.5610234122375506,-0.3788928262605259,-104.60288049985267,0.067998,-0.030631,-0.111459,0.04593549294741251,-0.011981993850093221,-0.001467045222544247,0.040166555964205077,-0.0331072889373344,0.0005698277204327388,0.0,0.0,0.0,0.014914,0.012783,-0.033023,1.1325268170124836,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.936,210771.0,0.025000000000000355,0.6117602744143091,0.006113002742079691,-0.010390004660593487,-0.7909513547931741,1.3703862446463233,-0.17430598223363925,-104.56186179439761,-0.058582,0.073569,0.093116,-0.009939499545362732,0.033791004345849654,-0.001467045222544247,-0.01558602418090664,0.012567008206957024,0.000565387179905675,0.0,0.0,0.0,0.012783,0.021305,0.028762,2.8829128692155472,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.963,210798.0,0.026999999999999247,0.6132396678244127,0.0049569973149266415,-0.010422994354141697,-0.7898125721795756,1.291805853238397,-0.28380947849475874,-104.34902843599954,0.008068,0.14471,0.038408,-0.0013437685098086887,0.09500928735393066,0.0012326239141587738,-0.0069314980978952565,0.07316468638367611,0.003237594071879585,0.0,0.0,0.0,-0.024501,0.018109,0.035154,2.269291663202644,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
8.988,210823.0,0.025000000000000355,0.6135552894340388,0.007021003312036226,-0.009585004521559212,-0.7895623724623198,1.3609870096907124,-0.03866436279087349,-104.30013411121793,0.026463,0.030964,-0.030367,0.012080665008437462,0.062437344821270224,-0.03359489140698149,0.006442337420569871,0.0402764136380203,-0.031343748027909554,0.0,0.0,0.0,-0.02024,-0.006392,0.036219,1.9824700480320745,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.012,210847.0,0.02400000000000091,0.6137862777444915,0.009220004172145033,-0.00957200433142866,-0.789360357193536,1.5144951925791343,0.1607424749239514,-104.26244221412722,0.083319,0.057799,0.043773,0.04754676631467057,0.06100577166714148,-0.011787892061760591,0.04159482116377378,0.03855414904849278,-0.009465381388369148,0.0,0.0,0.0,-0.015979,-0.006392,0.027697,1.7266931281387043,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.037,210872.0,0.025000000000000355,0.6140849000518568,0.006977998864264486,-0.010678998261891722,-0.7891368715604877,1.4568796180734176,-0.12046049879044876,-104.22336071878036,-0.051996,-0.158219,0.016427,-0.005722916339876628,-0.052835086128411965,-0.015289998280970255,-0.011583881895119021,-0.0747000161918324,-0.012866434864458622,0.0,0.0,0.0,-0.022371,-0.006392,0.028762,5.006563303194007,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.061,210896.0,0.023999999999999133,0.6150610068170287,0.005356000059363227,-0.011324000125509557,-0.7883800087380098,1.400685103313225,-0.3142560398396313,-104.08412048646335,-0.006315,-0.037674,0.059665,-0.007143038483104795,-0.044099292199194416,0.005277936658440117,-0.0129066898892157,-0.06547058567624676,0.007643866677990326,0.0,0.0,0.0,-0.001065,-0.015979,-0.001065,0.9387534934776411,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.08,210915.0,0.019000000000000128,0.6152367652136981,0.0028369989173460983,-0.011750995515591821,-0.7882496991886013,1.2616053194000323,-0.5722088169546335,-104.06151270140671,-0.017431,-0.03146,0.020977,-0.012815918955639449,-0.03750295807049079,-0.0034639734803642366,-0.018469326471069653,-0.05852491480696503,-0.001091528101152867,0.0,0.0,0.0,-0.024501,-0.004261,0.015979,0.6562978335315425,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.112,210947.0,0.03200000000000003,0.61540019026146,0.0007090002191995046,-0.010892003367448526,-0.7881392436666832,1.0338341442239172,-0.70408545342094,-104.03901319324439,-0.0673,-0.003753,0.063708,-0.045939004750273404,-0.016690181551478084,0.015401687408225388,-0.051078911044295204,-0.03733678795594896,0.017597226174719777,0.0,0.0,0.0,0.018109,-0.02024,0.014914,1.3483175503852196,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.136,210971.0,0.023999999999999133,0.6153261866133852,-0.0005580001692278059,-0.013297004032656157,-0.7881602390297268,1.1618461072850124,-0.9880331344149221,-104.05084439698037,-0.002993,-0.072263,0.042131,-0.02500152843015825,-0.044277531196425496,0.011204857618071643,-0.029915874345612322,-0.06443828438291092,0.013300115873398608,0.0,0.0,0.0,0.035154,-0.017044,-0.007457,1.443874987273972,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.161,210996.0,0.025000000000000355,0.6168916925338543,-0.0015939992055318659,-0.014239992902618426,-0.786917607790919,1.1717158811746653,-1.1504481402260962,-103.82353603980273,0.222737,-0.274793,0.070393,0.10360317933432849,-0.16403143035115586,0.02392372588415865,0.09791977331763475,-0.1827568148701673,0.025816223990406385,0.0,0.0,0.0,0.024501,0.009587,0.052198,6.9854569422526875,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.183,211018.0,0.02200000000000024,0.6160080439669596,-0.002900000206984622,-0.015998001141841373,-0.78757205621217,1.2395583328696818,-1.3911471746118036,-103.95279653065086,0.007827,-0.131607,0.003106,0.05543458298731203,-0.1471760362019149,-0.0034775332203783697,0.04940968176546698,-0.1647626629436491,-0.0015741553335016903,0.0,0.0,0.0,-0.010653,0.012783,-0.093743,2.661033232134542,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.209,211044.0,0.0259999999999998,0.6155569883958275,-0.0010619999799797075,-0.014568999725352503,-0.787956985145829,1.2409065240601547,-1.1236262029268105,-104.01781092335817,0.0256,0.171347,0.081911,0.03835890626219679,0.02373749572931738,0.0234561135825533,0.032072036130310844,0.006101034875091689,0.025154029809757845,0.0,0.0,0.0,0.014914,-0.004261,-0.047937,6.684942130360429,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.234,211069.0,0.025000000000000355,0.6151188872330328,0.0009589998241908938,-0.013402997542889,-0.7883198554808816,1.2786040712157691,-0.8581439063577647,-104.08038446442883,0.055452,0.240077,0.000948,0.04617249031117335,0.13800563307185942,-0.006610094623661453,0.03957480042359229,0.1194311620642568,-0.004873898884135063,0.0,0.0,0.0,0.025566,-0.006392,-0.045806,4.699223034059653,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.26,211095.0,0.0259999999999998,0.6160021230889405,-0.0005450001089013876,-0.014097002816849287,-0.7876181573810883,1.234146026084599,-1.044334787108252,-103.95278457313124,0.101183,0.172863,0.074697,0.07436013800723673,0.1575886541802713,0.01814617840924577,0.06721343927730981,0.13788789541460958,0.0197212878905657,0.0,0.0,0.0,0.006392,0.003196,-0.007457,1.5902200064262486,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.282,211117.0,0.02200000000000024,0.615974985624376,0.001128999973651399,-0.012292999713105976,-0.7876689816173814,1.1894515591652093,-0.7658269690899471,-103.95552396637902,0.053858,0.227047,-0.058877,0.06320900735920643,0.1926561925347105,-0.03689519904502289,0.055677493419823886,0.1717682568029264,-0.03507765024937995,0.0,0.0,0.0,-0.025566,0.004261,-0.002131,2.975061828614858,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.307,211142.0,0.025000000000000355,0.6160539708760493,0.0030549998555748853,-0.010727999492833836,-0.7876249627650308,1.1840499942212832,-0.48161480458690037,-103.94231322930678,0.175004,0.678355,0.015848,0.12061884204172743,0.44799026061852915,-0.027551606552271644,0.11220606373852196,0.42377401158281786,-0.025533517975399156,0.0,0.0,0.0,-0.005326,0.008522,0.009587,10.337773080529104,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.33,211165.0,0.022999999999999687,0.61602610438132,0.005102000864498406,-0.010803001830493195,-0.7876351334592713,1.3353361688831813,-0.3021124197844596,-103.94409080907873,0.059963,0.048336,0.011949,0.08902318198962027,0.24794214131668685,-0.025239058728424572,0.0800321185602585,0.22212092133522235,-0.023054386918625974,0.0,0.0,0.0,-0.012783,-0.025566,0.0,8.8790739360204,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.354,211189.0,0.023999999999999133,0.6172187298715044,0.0034679984822151904,-0.011517994959098778,-0.7866996556974308,1.2837788206455496,-0.5020147408133587,-103.7724907916509,0.071733,0.153941,0.04644,0.07902828334189207,0.20062115053877275,-0.006353378196134907,0.06951310346014962,0.1734918329544264,-0.004137510293673692,0.0,0.0,0.0,-0.004261,-0.013848,0.014914,2.217859225204665,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.378,211213.0,0.02400000000000091,0.6183028609962581,0.005695998719454192,-0.00982899779029411,-0.7858578233273933,1.2888173627529078,-0.18346739256905142,-103.61163372860726,0.159104,0.58422,0.074046,0.11903254050158149,0.3985564218010522,0.017010344626238922,0.10869779852708522,0.36864756704456747,0.01908233511158042,0.0,0.0,0.0,-0.001065,0.036219,0.117179,8.350021009661631,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.404,211239.0,0.0259999999999998,0.6193101939562163,0.0038470012048078734,-0.010977003437789453,-0.7850602458659914,1.2606558595059862,-0.43293589033522595,-103.46709052718617,-0.143961,-0.345955,0.024505,-0.02242922860433913,0.002360271535990943,0.0023890145626457825,-0.03249851810394285,-0.02732538562061599,0.0044248621504820165,0.0,0.0,0.0,0.010653,0.017044,0.105461,16.178818636252014,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.429,211264.0,0.025000000000000355,0.6196233833663727,0.006365003938083257,-0.010555006530474278,-0.7848024855641188,1.4013147492590041,-0.1770279622410988,-103.41801814517532,0.005898,0.008927,0.029394,-0.008732225374269865,0.006768487530392091,-0.0017467308220120142,-0.01865499885548082,-0.022738581226876314,0.0002868637432532556,0.0,0.0,0.0,0.011718,0.010653,0.036219,0.6063725990474036,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.455,211290.0,0.0259999999999998,0.620819028137071,0.004741000214873987,-0.011648000527916516,-0.78385303552618,1.3837040543878032,-0.4027987163990485,-103.24574930006052,0.06882,0.078483,0.062337,0.031481020478363556,0.04601413004992075,0.01382118872115603,0.021383582879262206,0.016373321694065107,0.01572632842005708,0.0,0.0,0.0,0.003196,0.001065,0.025566,2.2331572254743106,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.478,211313.0,0.022999999999999687,0.6209998391393275,0.00282899926719027,-0.01275499669600986,-0.7837017969938314,1.346997361334847,-0.6536168226375857,-103.22156414331795,-0.058566,-0.124511,0.014995,-0.014894919655004592,-0.03880918695687441,-0.0031400999899856407,-0.02481306639577137,-0.0679589468578829,-0.0012261008990574022,0.0,0.0,0.0,0.011718,0.012783,0.017044,4.24519004657362,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.504,211339.0,0.0259999999999998,0.6208378500298063,0.002238999459145117,-0.009858997618450964,-0.7838738106466813,1.0449740392624995,-0.5002839798895136,-103.24523480451853,-0.038855,0.08578,0.104509,-0.028836655329136353,0.028644139348406455,0.035669157101193255,-0.0384408121003824,-0.0005015240336309323,0.03727865885406331,0.0,0.0,0.0,-0.074569,-0.023436,-0.018109,3.033061382040672,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.529,211364.0,0.025000000000000355,0.6210872651679853,0.003260001391830182,-0.012028005135255653,-0.7836423345695053,1.3122972674341344,-0.563314332065551,-103.20824723138675,0.063333,-0.035765,0.057553,0.018295210702789118,-0.004118355801683779,0.028851422529263877,0.008623326483716194,-0.033004800089981454,0.030223549082724684,0.0,0.0,0.0,0.003196,0.006392,0.028762,2.305218659977959,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.556,211391.0,0.026999999999999247,0.6224099936349243,0.0018379999812036935,-0.013194999865061336,-0.7825779919969663,1.3146133306559915,-0.7763038077042582,-103.01613966172602,0.058111,-0.003519,0.007066,0.03872982797242805,-0.002788385011569625,-0.0019220174664102974,0.028813538669553006,-0.031408413707106786,-0.0005452658047242773,0.0,0.0,0.0,0.002131,0.004261,0.021305,1.364307452391575,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.577,211412.0,0.021000000000000796,0.622310925950605,0.0036909995608042975,-0.011435998639219168,-0.7826779068683788,1.2890408943843412,-0.4844854884418604,-103.02869636540888,0.012039,0.048414,0.055135,0.02487070045797299,0.022684939874572173,0.008715686677485655,0.014856398375905192,-0.005896189626335027,0.010026291439758889,0.0,0.0,0.0,-0.011718,0.013848,-0.009587,1.4734484251053133,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.601,211436.0,0.02400000000000091,0.6223406038507705,0.001541999018444692,-0.012292992174929053,-0.7826485018072112,1.2126547782090809,-0.7384008851268288,-103.02630119400104,-0.054123,-0.088823,-0.001199,-0.016810074627122015,-0.033626109650212815,-0.014298501698341851,-0.026623639198824555,-0.06174171756792462,-0.012890703322808119,0.0,0.0,0.0,0.005326,0.004261,0.001065,3.051782595315017,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.625,211460.0,0.023999999999999133,0.6223511288322982,0.003862000799469006,-0.011501002380811249,-0.782644162014402,1.307041889877523,-0.47385174675695957,-103.02263818294153,0.135845,0.246496,0.051514,0.06046499991211306,0.1111719779768208,0.001574595341431128,0.050272390446399,0.08243482611322757,0.002960075275192182,0.0,0.0,0.0,0.012783,0.002131,0.003196,6.8403320746133724,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
9.656,211491.0,0.031000000000000583,0.6233373115135226,0.002494001246379928,-0.013157006575228836,-0.7818383907246153,1.3571410545769416,-0.7163702843158469,-102.87978419316465,0.061639,-0.143727,0.006086,0.05988846054499835,-0.034809101420986366,-0.015957440477954443,0.049216534340851145,-0.06293334934587015,-0.01443141391003924,0.0,0.0,0.0,0.018109,-0.008522,0.006392,4.722858836829002,0,1,0.0,0.0,0.0,0.0,0.040449480665623726,-0.013233258671909361,-0.0014112203573969076,0.05291314058492661
