raw_line
"t_ms,qw,qx,qy,qz,ax,ay,az,gx,gy,gz,mx,my,mz"
"128561,0.628122,-0.052676,-0.076420,0.772559,0.014648,-0.185425,0.986206,-0.008522,0.003196,0.001065,0.000000,0.000000,0.000000"
"128590,0.627675,-0.052693,-0.076201,0.772943,0.015747,-0.182129,0.986816,0.004261,0.003196,0.000000,-33.000000,-25.000000,11.000000"
"128616,0.627700,-0.052359,-0.077126,0.772853,0.015625,-0.185425,0.986328,-0.001065,0.002131,0.000000,0.000000,0.000000,0.000000"
"128643,0.627798,-0.051374,-0.077148,0.772838,0.016724,-0.185059,0.986328,0.002131,0.003196,-0.001065,0.000000,0.000000,0.000000"
"128664,0.627780,-0.051602,-0.076194,0.772932,0.015259,-0.182861,0.988403,-0.006392,0.003196,0.002131,0.000000,0.000000,0.000000"
"128697,0.627345,-0.051615,-0.076027,0.773301,0.016113,-0.183838,0.986938,0.004261,0.003196,0.000000,-32.000000,-26.000000,8.000000"
"128720,0.627265,-0.052450,-0.076559,0.773257,0.014648,-0.186035,0.986572,-0.001065,0.002131,0.000000,0.000000,0.000000,0.000000"
"128748,0.627354,-0.051559,-0.076208,0.773279,0.016235,-0.183105,0.988281,-0.003196,0.005326,0.000000,0.000000,0.000000,0.000000"
"128776,0.626912,-0.051606,-0.076039,0.773651,0.013672,-0.186035,0.984863,-0.002131,0.003196,0.000000,-33.000000,-26.000000,10.000000"
"128802,0.626980,-0.050956,-0.075366,0.773705,0.015625,-0.182251,0.986694,-0.008522,0.004261,0.000000,0.000000,0.000000,0.000000"
"128828,0.626921,-0.051545,-0.076094,0.773642,0.015747,-0.184326,0.986450,0.008522,0.002131,0.000000,0.000000,0.000000,0.000000"
"128854,0.626842,-0.052387,-0.076701,0.773590,0.014771,-0.186157,0.984619,-0.010653,0.004261,0.000000,0.000000,0.000000,0.000000"
"128882,0.626399,-0.052439,-0.076500,0.773966,0.016479,-0.180664,0.988770,-0.005326,0.003196,0.000000,-32.000000,-25.000000,12.000000"
"128906,0.626350,-0.052966,-0.077279,0.773892,0.015015,-0.187744,0.984985,0.007457,0.003196,-0.001065,0.000000,0.000000,0.000000"
"128928,0.626415,-0.052358,-0.076603,0.773947,0.015015,-0.185059,0.986938,-0.013848,0.004261,0.000000,0.000000,0.000000,0.000000"
"128956,0.626512,-0.051416,-0.076292,0.773963,0.017456,-0.181641,0.988647,0.004261,0.004261,-0.001065,0.000000,0.000000,0.000000"
"128983,0.626083,-0.051411,-0.076124,0.774327,0.015869,-0.186523,0.985352,0.009587,0.003196,-0.001065,-32.000000,-26.000000,7.000000"
"129011,0.626006,-0.052329,-0.076498,0.774291,0.015381,-0.183594,0.986450,0.000000,0.003196,-0.002131,0.000000,0.000000,0.000000"
"129037,0.625956,-0.052832,-0.077340,0.774213,0.015137,-0.186646,0.985474,-0.001065,0.004261,0.000000,0.000000,0.000000,0.000000"
"129064,0.626035,-0.052110,-0.076650,0.774267,0.016357,-0.178223,0.988281,0.004261,0.003196,-0.001065,0.000000,0.000000,0.000000"
"129090,0.625621,-0.052127,-0.076384,0.774627,0.015381,-0.189697,0.984131,0.014914,0.004261,0.000000,-31.000000,-28.000000,13.000000"
"129116,0.625664,-0.051761,-0.075515,0.774702,0.013550,-0.179321,0.988525,-0.008522,0.003196,0.000000,0.000000,0.000000,0.000000"
"129142,0.625679,-0.051598,-0.076458,0.774608,0.016846,-0.184570,0.986206,0.004261,0.004261,-0.001065,0.000000,0.000000,0.000000"
"129164,0.625671,-0.051613,-0.077403,0.774519,0.016724,-0.184937,0.986694,0.007457,0.003196,0.000000,0.000000,0.000000,0.000000"
"129193,0.625223,-0.051661,-0.077270,0.774892,0.015503,-0.185181,0.986450,-0.006392,0.004261,0.000000,-33.000000,-25.000000,8.000000"
"129217,0.625281,-0.051125,-0.076424,0.774964,0.015991,-0.178833,0.990112,0.004261,0.003196,0.000000,0.000000,0.000000,0.000000"
"129240,0.625216,-0.051748,-0.077212,0.774897,0.016479,-0.187012,0.984619,-0.005326,0.003196,0.001065,0.000000,0.000000,0.000000"
"129267,0.625248,-0.051499,-0.076305,0.774977,0.014771,-0.181152,0.988037,-0.009587,0.002131,0.000000,0.000000,0.000000,0.000000"
"129295,0.624814,-0.051541,-0.076081,0.775347,0.014038,-0.187256,0.985718,0.004261,0.004261,0.000000,-32.000000,-26.000000,12.000000"
"129321,0.624740,-0.052267,-0.076765,0.775290,0.015015,-0.184326,0.985718,-0.003196,0.003196,0.001065,0.000000,0.000000,0.000000"
"129347,0.624802,-0.051636,-0.076052,0.775353,0.015015,-0.183838,0.987061,-0.005326,0.003196,0.001065,0.000000,0.000000,0.000000"
"129376,0.624388,-0.051674,-0.075840,0.775705,0.015381,-0.183594,0.987061,0.004261,0.004261,0.000000,-32.000000,-29.000000,12.000000"
"129400,0.624376,-0.051695,-0.076851,0.775613,0.015503,-0.183838,0.985962,-0.008522,0.002131,0.001065,0.000000,0.000000,0.000000"
"129428,0.624434,-0.051118,-0.076025,0.775687,0.015747,-0.182739,0.987061,0.005326,0.003196,0.001065,0.000000,0.000000,0.000000"
"129455,0.624377,-0.051743,-0.076807,0.775614,0.015747,-0.185669,0.985352,-0.004261,0.003196,-0.001065,0.000000,0.000000,0.000000"
"129483,0.623966,-0.051784,-0.076649,0.775958,0.015747,-0.183350,0.987183,-0.001065,0.004261,-0.001065,-31.000000,-28.000000,9.000000"
"129510,0.624045,-0.050915,-0.077098,0.775907,0.016113,-0.183960,0.985718,0.003196,0.004261,0.000000,0.000000,0.000000,0.000000"
"129530,0.623959,-0.051868,-0.076726,0.775950,0.015869,-0.184448,0.987549,-0.008522,0.003196,0.001065,0.000000,0.000000,0.000000"
"129556,0.623965,-0.051864,-0.075728,0.776043,0.013306,-0.182007,0.987549,0.000000,0.004261,0.001065,0.000000,0.000000,0.000000"
"129586,0.623534,-0.051893,-0.075558,0.776404,0.014648,-0.184326,0.985718,0.001065,0.003196,-0.001065,-31.000000,-25.000000,9.000000"
"129611,0.623583,-0.051325,-0.076355,0.776325,0.016968,-0.183838,0.987915,0.000000,0.003196,0.000000,0.000000,0.000000,0.000000"
"129639,0.623493,-0.052308,-0.076618,0.776306,0.013916,-0.185303,0.985474,-0.005326,0.003196,0.000000,0.000000,0.000000,0.000000"
"129666,0.623563,-0.051629,-0.075936,0.776362,0.014648,-0.182861,0.987305,-0.003196,0.003196,0.000000,0.000000,0.000000,0.000000"
"129695,0.623125,-0.051639,-0.075738,0.776732,0.017822,-0.186890,0.986572,0.007457,0.003196,0.000000,-33.000000,-26.000000,10.000000"
"129714,0.623096,-0.051848,-0.076750,0.776642,0.014526,-0.183350,0.987549,-0.012783,0.002131,0.001065,0.000000,0.000000,0.000000"
"129738,0.623158,-0.051268,-0.075946,0.776710,0.015015,-0.180298,0.986694,0.002131,0.003196,0.000000,0.000000,0.000000,0.000000"
"129767,0.623198,-0.050825,-0.076813,0.776622,0.016357,-0.182983,0.985962,0.002131,0.003196,-0.001065,0.000000,0.000000,0.000000"
"129793,0.622759,-0.050836,-0.076596,0.776995,0.014526,-0.184692,0.987549,0.008522,0.003196,0.000000,-32.000000,-25.000000,10.000000"
"129820,0.622665,-0.051862,-0.076414,0.777020,0.014038,-0.184204,0.986816,-0.014914,0.003196,0.001065,0.000000,0.000000,0.000000"
"129847,0.622745,-0.051052,-0.075806,0.777068,0.015747,-0.180298,0.988037,0.007457,0.003196,0.000000,0.000000,0.000000,0.000000"
"129874,0.622304,-0.051138,-0.075639,0.777433,0.014893,-0.184082,0.986084,-0.012783,0.003196,-0.001065,-31.000000,-24.000000,12.000000"
"129902,0.622261,-0.051604,-0.076438,0.777358,0.015503,-0.187012,0.984497,0.010653,0.003196,-0.001065,0.000000,0.000000,0.000000"
"129924,0.622354,-0.050658,-0.076641,0.777326,0.017822,-0.182373,0.987183,-0.003196,0.004261,-0.001065,0.000000,0.000000,0.000000"
"129948,0.622290,-0.051352,-0.077298,0.777267,0.016113,-0.187012,0.983887,0.005326,0.003196,-0.001065,0.000000,0.000000,0.000000"
"129977,0.621856,-0.051445,-0.077168,0.777621,0.014771,-0.179077,0.990479,-0.019175,0.003196,-0.001065,-32.000000,-26.000000,11.000000"
"130002,0.621776,-0.052338,-0.077480,0.777594,0.015259,-0.186157,0.986938,0.010653,0.003196,-0.001065,0.000000,0.000000,0.000000"
"130029,0.621846,-0.051680,-0.076757,0.777654,0.015625,-0.180298,0.989990,0.000000,0.004261,0.000000,0.000000,0.000000,0.000000"
"130056,0.621767,-0.052521,-0.077330,0.777604,0.013794,-0.188477,0.984375,-0.006392,0.004261,0.000000,0.000000,0.000000,0.000000"
"130082,0.621339,-0.052574,-0.077101,0.777965,0.015137,-0.184570,0.987549,-0.001065,0.003196,0.000000,-32.000000,-27.000000,14.000000"
"130110,0.621428,-0.051670,-0.077442,0.777921,0.016357,-0.185181,0.986450,-0.008522,0.003196,-0.001065,0.000000,0.000000,0.000000"
"130136,0.621480,-0.051219,-0.076522,0.778000,0.015015,-0.181152,0.987427,0.008522,0.004261,0.000000,0.000000,0.000000,0.000000"
"130159,0.621432,-0.051690,-0.077365,0.777924,0.015869,-0.185425,0.984741,0.002131,0.003196,0.000000,0.000000,0.000000,0.000000"
"130187,0.621001,-0.051706,-0.077222,0.778281,0.016113,-0.182251,0.987305,0.000000,0.002131,0.000000,-34.000000,-28.000000,8.000000"
"130216,0.620909,-0.052736,-0.077212,0.778286,0.014771,-0.185547,0.985840,-0.007457,0.004261,0.000000,0.000000,0.000000,0.000000"
"130241,0.620976,-0.052090,-0.076470,0.778349,0.014160,-0.181763,0.988159,0.001065,0.003196,0.000000,0.000000,0.000000,0.000000"
"130270,0.620530,-0.052145,-0.076264,0.778722,0.016846,-0.187988,0.985718,-0.002131,0.004261,0.001065,-31.000000,-24.000000,12.000000"
"130296,0.620616,-0.051255,-0.076663,0.778673,0.015625,-0.183838,0.987671,0.000000,0.004261,-0.001065,0.000000,0.000000,0.000000"
"130325,0.620617,-0.051308,-0.075702,0.778762,0.014404,-0.182739,0.988281,-0.008522,0.003196,0.001065,0.000000,0.000000,0.000000"
"130346,0.620709,-0.050382,-0.076073,0.778714,0.015137,-0.182007,0.986816,0.012783,0.003196,-0.002131,0.000000,0.000000,0.000000"
"130378,0.620266,-0.050434,-0.075927,0.779078,0.015747,-0.188354,0.985840,-0.005326,0.002131,-0.001065,-33.000000,-25.000000,10.000000"
"130402,0.620278,-0.050351,-0.074905,0.779172,0.014771,-0.180298,0.987427,0.008522,0.002131,0.001065,0.000000,0.000000,0.000000"
"130428,0.620224,-0.050852,-0.075769,0.779099,0.015503,-0.185669,0.986206,-0.004261,0.003196,0.001065,0.000000,0.000000,0.000000"
"130456,0.620172,-0.051330,-0.076591,0.779029,0.015503,-0.186157,0.986328,0.005326,0.003196,0.001065,0.000000,0.000000,0.000000"
"130484,0.619744,-0.051410,-0.076377,0.779385,0.014893,-0.181519,0.988403,-0.008522,0.003196,0.000000,-32.000000,-27.000000,15.000000"
"130511,0.619824,-0.050607,-0.075742,0.779436,0.015137,-0.181641,0.988037,0.009587,0.003196,0.000000,0.000000,0.000000,0.000000"
"130538,0.619770,-0.051165,-0.076571,0.779361,0.015503,-0.185791,0.986206,-0.004261,0.004261,0.000000,0.000000,0.000000,0.000000"
"130562,0.619718,-0.051688,-0.077408,0.779285,0.015503,-0.185547,0.986572,-0.002131,0.004261,0.000000,0.000000,0.000000,0.000000"
"130596,0.619278,-0.051756,-0.077178,0.779654,0.015625,-0.182983,0.987549,-0.005326,0.005326,-0.001065,-33.000000,-25.000000,14.000000"
"130619,0.619216,-0.052460,-0.076457,0.779727,0.014526,-0.185059,0.986328,-0.004261,0.003196,0.001065,0.000000,0.000000,0.000000"
"130647,0.619302,-0.051521,-0.076257,0.779740,0.015259,-0.182251,0.987671,-0.004261,0.003196,0.001065,0.000000,0.000000,0.000000"
"130676,0.618869,-0.051529,-0.076088,0.780101,0.017090,-0.182617,0.986694,0.004261,0.002131,0.001065,-33.000000,-27.000000,9.000000"
"130701,0.618831,-0.051944,-0.077009,0.780012,0.015015,-0.187134,0.984985,-0.007457,0.004261,-0.001065,0.000000,0.000000,0.000000"
"130728,0.618841,-0.051979,-0.076027,0.780098,0.012695,-0.183228,0.987305,-0.003196,0.003196,-0.001065,0.000000,0.000000,0.000000"
"130756,0.618876,-0.051620,-0.076942,0.780005,0.015869,-0.185059,0.985962,-0.004261,0.004261,-0.001065,0.000000,0.000000,0.000000"
"130784,0.618443,-0.051643,-0.076679,0.780373,0.018799,-0.188354,0.986694,0.007457,0.002131,-0.001065,-33.000000,-26.000000,15.000000"
"130806,0.618505,-0.051053,-0.075978,0.780430,0.014648,-0.177246,0.989258,-0.012783,0.003196,0.000000,0.000000,0.000000,0.000000"
"130834,0.618433,-0.051875,-0.076235,0.780409,0.011353,-0.187866,0.985962,0.030893,0.003196,-0.001065,0.000000,0.000000,0.000000"
"130862,0.618508,-0.051090,-0.075916,0.780432,0.017212,-0.176514,0.989136,-0.028762,0.004261,0.001065,0.000000,0.000000,0.000000"
"130891,0.618078,-0.051069,-0.075706,0.780794,0.015747,-0.190552,0.984009,0.017044,0.002131,-0.001065,-33.000000,-26.000000,9.000000"
"130916,0.618036,-0.051480,-0.076682,0.780705,0.014771,-0.184814,0.986572,-0.017044,0.002131,0.000000,0.000000,0.000000,0.000000"
"130943,0.618123,-0.050507,-0.076687,0.780700,0.017212,-0.181885,0.987061,-0.004261,0.001065,0.001065,0.000000,0.000000,0.000000"
"130971,0.617692,-0.050521,-0.076461,0.781062,0.015991,-0.186157,0.987793,0.009587,0.004261,-0.001065,-33.000000,-26.000000,11.000000"
"130993,0.617759,-0.049826,-0.075811,0.781117,0.015991,-0.180420,0.988159,-0.005326,0.003196,0.001065,0.000000,0.000000,0.000000"
"131022,0.617830,-0.048952,-0.076204,0.781078,0.018188,-0.179443,0.984985,-0.018109,0.002131,0.002131,0.000000,0.000000,0.000000"
"131048,0.617805,-0.049584,-0.075345,0.781141,0.003540,-0.183350,0.994751,0.080960,0.008522,-0.006392,0.000000,0.000000,0.000000"
"131075,0.617423,-0.049579,-0.075131,0.781464,0.026123,-0.210693,0.973145,0.023436,0.007457,-0.012783,-33.000000,-26.000000,10.000000"
"131104,0.617410,-0.049538,-0.074275,0.781559,0.011719,-0.174072,0.993774,-0.029827,-0.001065,0.006392,0.000000,0.000000,0.000000"
"131132,0.617413,-0.049347,-0.073474,0.781644,0.010376,-0.167114,0.992676,-0.036219,0.004261,0.006392,0.000000,0.000000,0.000000"
"131154,0.617484,-0.049260,-0.074114,0.781533,0.028320,-0.200317,0.979370,0.079895,0.008522,-0.017044,0.000000,0.000000,0.000000"
"131187,0.616987,-0.049546,-0.074256,0.781894,0.015991,-0.192505,0.981934,-0.079895,0.001065,0.003196,-34.000000,-23.000000,11.000000"
"131207,0.616914,-0.050439,-0.073941,0.781924,0.009277,-0.180664,0.988037,0.033023,0.004261,-0.001065,0.000000,0.000000,0.000000"
"131233,0.616927,-0.050210,-0.074927,0.781835,0.019775,-0.183594,0.986084,-0.011718,0.003196,0.001065,0.000000,0.000000,0.000000"
"131258,0.616878,-0.050809,-0.075600,0.781770,0.013306,-0.196655,0.980469,0.015979,0.004261,-0.002131,0.000000,0.000000,0.000000"
"131288,0.616443,-0.050901,-0.075448,0.782122,0.012939,-0.170288,0.995117,-0.018109,0.004261,0.002131,-32.000000,-27.000000,12.000000"
"131317,0.616403,-0.051296,-0.076335,0.782042,0.017578,-0.195923,0.979126,0.001065,0.003196,0.000000,0.000000,0.000000,0.000000"
"131345,0.616481,-0.050461,-0.076131,0.782054,0.016113,-0.180542,0.989502,-0.028762,0.003196,0.001065,0.000000,0.000000,0.000000"
"131373,0.616054,-0.050524,-0.075994,0.782400,0.013184,-0.188354,0.984131,-0.006392,0.003196,-0.001065,-33.000000,-27.000000,10.000000"
"131403,0.616157,-0.049458,-0.075896,0.782396,0.016235,-0.181030,0.989014,0.029827,0.004261,-0.001065,0.000000,0.000000,0.000000"
"131426,0.616214,-0.048704,-0.075816,0.782406,0.019165,-0.176147,0.988281,-0.057524,0.002131,0.004261,0.000000,0.000000,0.000000"
"131453,0.616195,-0.049124,-0.074735,0.782499,0.012817,-0.179443,0.992676,0.083091,0.004261,-0.003196,0.000000,0.000000,0.000000"
"131479,0.615704,-0.049441,-0.074923,0.782848,0.012329,-0.189941,0.982666,-0.088417,0.001065,0.006392,-33.000000,-25.000000,10.000000"
"131503,0.615766,-0.048566,-0.074428,0.782901,0.020752,-0.166870,0.995972,0.005326,0.001065,0.005326,0.000000,0.000000,0.000000"
"131530,0.615701,-0.049310,-0.075171,0.782834,0.013672,-0.194092,0.981689,-0.013848,0.004261,-0.001065,0.000000,0.000000,0.000000"
"131559,0.615626,-0.050130,-0.075605,0.782800,0.013306,-0.184692,0.987671,0.013848,0.004261,0.000000,0.000000,0.000000,0.000000"
"131585,0.615194,-0.050310,-0.075557,0.783132,0.017456,-0.183960,0.985229,-0.040480,0.004261,0.001065,-31.000000,-27.000000,13.000000"
"131612,0.615191,-0.050364,-0.076308,0.783058,0.016357,-0.185059,0.985718,0.051133,0.003196,-0.002131,0.000000,0.000000,0.000000"
"131632,0.615232,-0.049981,-0.075559,0.783123,0.014893,-0.181274,0.990723,-0.028762,0.003196,0.001065,0.000000,0.000000,0.000000"
"131657,0.615228,-0.050009,-0.076412,0.783042,0.018799,-0.186768,0.985596,0.028762,0.004261,-0.001065,0.000000,0.000000,0.000000"
"131684,0.614768,-0.050136,-0.076384,0.783398,0.018677,-0.182617,0.986694,-0.035154,0.002131,0.000000,-32.000000,-23.000000,9.000000"
"131711,0.614695,-0.050949,-0.076735,0.783368,0.012939,-0.187134,0.985107,0.023436,0.003196,-0.001065,0.000000,0.000000,0.000000"
"131740,0.614759,-0.050354,-0.075976,0.783431,0.014771,-0.177002,0.990723,-0.003196,0.004261,0.000000,0.000000,0.000000,0.000000"
"131770,0.614318,-0.050442,-0.075872,0.783781,0.016235,-0.190674,0.983398,-0.014914,0.003196,0.000000,-32.000000,-25.000000,10.000000"
"131799,0.614408,-0.049504,-0.075370,0.783819,0.014526,-0.181030,0.987549,0.019175,0.003196,0.000000,0.000000,0.000000,0.000000"
"131827,0.614311,-0.050529,-0.075722,0.783795,0.013184,-0.182617,0.988770,-0.021305,0.003196,0.001065,0.000000,0.000000,0.000000"
"131847,0.614343,-0.050181,-0.076563,0.783711,0.015381,-0.182617,0.987671,0.023436,0.004261,-0.001065,0.000000,0.000000,0.000000"
"131874,0.613905,-0.050276,-0.076408,0.784063,0.017578,-0.189575,0.983521,-0.013848,0.003196,0.000000,-34.000000,-27.000000,14.000000"
"131894,0.613924,-0.050169,-0.075351,0.784157,0.013550,-0.180542,0.990479,0.015979,0.004261,0.000000,0.000000,0.000000,0.000000"
"131923,0.613896,-0.050491,-0.076359,0.784061,0.015503,-0.184204,0.987061,-0.018109,0.004261,-0.001065,0.000000,0.000000,0.000000"
"131948,0.613990,-0.049497,-0.076212,0.784065,0.016724,-0.180664,0.988403,0.008522,0.004261,0.000000,0.000000,0.000000,0.000000"
"131978,0.613566,-0.049584,-0.076065,0.784406,0.015625,-0.184326,0.986328,-0.011718,0.003196,0.001065,-31.000000,-27.000000,12.000000"
"132007,0.613505,-0.050263,-0.076693,0.784349,0.014771,-0.187012,0.986572,0.011718,0.003196,-0.001065,0.000000,0.000000,0.000000"
"132036,0.613574,-0.049536,-0.076136,0.784395,0.015991,-0.180542,0.989136,-0.012783,0.003196,0.001065,0.000000,0.000000,0.000000"
"132060,0.613489,-0.050478,-0.076271,0.784389,0.014893,-0.182129,0.988037,0.012783,0.003196,0.000000,0.000000,0.000000,0.000000"
"132087,0.613051,-0.050556,-0.076128,0.784740,0.014038,-0.185913,0.984741,-0.011718,0.003196,-0.001065,-35.000000,-27.000000,12.000000"
"132114,0.613053,-0.050496,-0.077070,0.784650,0.015259,-0.183838,0.988770,0.006392,0.005326,0.000000,0.000000,0.000000,0.000000"
"132141,0.613121,-0.049858,-0.076408,0.784703,0.015503,-0.181763,0.986328,-0.011718,0.004261,0.000000,0.000000,0.000000,0.000000"
"132170,0.612690,-0.049863,-0.076209,0.785059,0.014771,-0.180542,0.988647,0.008522,0.004261,0.000000,-33.000000,-26.000000,9.000000"
"132199,0.612618,-0.050621,-0.076829,0.785006,0.013916,-0.187012,0.985229,0.001065,0.003196,0.000000,0.000000,0.000000,0.000000"
"132228,0.612629,-0.050456,-0.077860,0.784906,0.018555,-0.186157,0.985840,-0.022371,0.004261,0.000000,0.000000,0.000000,0.000000"
"132248,0.612686,-0.049878,-0.076916,0.784992,0.014771,-0.172363,0.994019,0.025566,0.002131,0.001065,0.000000,0.000000,0.000000"
"132278,0.612258,-0.049844,-0.076663,0.785353,0.012085,-0.193359,0.981445,0.026632,0.004261,-0.001065,-34.000000,-26.000000,9.000000"
"132307,0.612337,-0.049003,-0.076330,0.785376,0.016357,-0.181396,0.989624,-0.015979,0.004261,0.001065,0.000000,0.000000,0.000000"
"132333,0.612243,-0.049998,-0.076506,0.785370,0.015259,-0.181885,0.986328,-0.003196,0.003196,0.001065,0.000000,0.000000,0.000000"
"132358,0.612159,-0.050864,-0.076782,0.785353,0.014404,-0.183716,0.988159,0.020240,0.003196,0.001065,0.000000,0.000000,0.000000"
"132388,0.611730,-0.051029,-0.076778,0.785676,0.015747,-0.185791,0.984619,-0.040480,0.004261,0.001065,-32.000000,-28.000000,10.000000"
"132415,0.611832,-0.050020,-0.076190,0.785719,0.015137,-0.181396,0.987793,0.042611,0.004261,-0.001065,0.000000,0.000000,0.000000"
"132435,0.611767,-0.050725,-0.077083,0.785638,0.014893,-0.192261,0.986084,-0.031958,0.005326,0.000000,0.000000,0.000000,0.000000"
"132460,0.611837,-0.049906,-0.076720,0.785671,0.019043,-0.175415,0.987549,-0.017044,0.005326,0.003196,0.000000,0.000000,0.000000"
"132486,0.611399,-0.049934,-0.076502,0.786031,0.016357,-0.176758,0.985352,0.002131,0.004261,0.000000,-34.000000,-26.000000,12.000000"
"132511,0.611337,-0.050635,-0.076989,0.785987,0.012939,-0.190430,0.984619,0.027697,0.004261,-0.001065,0.000000,0.000000,0.000000"
"132535,0.611276,-0.051259,-0.077969,0.785897,0.015625,-0.191406,0.982666,-0.037284,0.003196,0.000000,0.000000,0.000000,0.000000"
"132560,0.611352,-0.050518,-0.077142,0.785968,0.015869,-0.175903,0.990601,0.026632,0.003196,0.000000,0.000000,0.000000,0.000000"
"132586,0.610923,-0.050537,-0.076904,0.786324,0.014282,-0.190918,0.982422,0.010653,0.003196,-0.001065,-32.000000,-25.000000,12.000000"
"132606,0.611011,-0.049618,-0.076641,0.786339,0.016724,-0.180664,0.988403,-0.005326,0.003196,0.000000,0.000000,0.000000,0.000000"
"132631,0.610972,-0.050046,-0.077519,0.786257,0.016357,-0.184814,0.986572,0.000000,0.003196,-0.001065,0.000000,0.000000,0.000000"
"132656,0.611031,-0.049495,-0.076644,0.786332,0.015869,-0.181274,0.987915,0.010653,0.003196,0.000000,0.000000,0.000000,0.000000"
"132682,0.610602,-0.049546,-0.076541,0.786672,0.015869,-0.187378,0.984253,-0.007457,0.002131,0.000000,-32.000000,-26.000000,8.000000"
"132707,0.610616,-0.049495,-0.075501,0.786764,0.015137,-0.181274,0.988770,0.011718,0.003196,0.000000,0.000000,0.000000,0.000000"
"132730,0.610566,-0.049967,-0.076332,0.786693,0.015869,-0.188721,0.983398,0.004261,0.004261,0.001065,0.000000,0.000000,0.000000"
"132750,0.610565,-0.049925,-0.077374,0.786595,0.015625,-0.182983,0.988037,-0.018109,0.003196,0.000000,0.000000,0.000000,0.000000"
"132781,0.610153,-0.049908,-0.077143,0.786938,0.015625,-0.183228,0.988403,0.017044,0.004261,-0.001065,-31.000000,-26.000000,9.000000"
"132801,0.610087,-0.050596,-0.077901,0.786871,0.015503,-0.184937,0.985474,-0.008522,0.004261,0.000000,0.000000,0.000000,0.000000"
"132825,0.610067,-0.050964,-0.076942,0.786957,0.013916,-0.184082,0.986328,0.007457,0.004261,-0.001065,0.000000,0.000000,0.000000"
"132850,0.610134,-0.050205,-0.077571,0.786892,0.015991,-0.183960,0.986450,-0.004261,0.002131,0.000000,0.000000,0.000000,0.000000"
"132876,0.609708,-0.050224,-0.077396,0.787238,0.015381,-0.185059,0.986206,0.004261,0.003196,0.001065,-35.000000,-29.000000,10.000000"
"132901,0.609615,-0.051231,-0.077166,0.787268,0.014893,-0.184082,0.987183,-0.011718,0.003196,0.001065,0.000000,0.000000,0.000000"
"132926,0.609710,-0.050230,-0.077162,0.787259,0.014893,-0.183716,0.987061,0.007457,0.003196,0.000000,0.000000,0.000000,0.000000"
"132946,0.609654,-0.050744,-0.078060,0.787181,0.015503,-0.186035,0.985840,-0.011718,0.003196,0.001065,0.000000,0.000000,0.000000"
"132973,0.609221,-0.050759,-0.077864,0.787534,0.016357,-0.181396,0.988281,0.003196,0.003196,0.000000,-32.000000,-25.000000,10.000000"
"132998,0.609153,-0.051455,-0.078578,0.787471,0.014648,-0.188354,0.985718,-0.003196,0.003196,0.000000,0.000000,0.000000,0.000000"
"133023,0.609203,-0.051031,-0.077738,0.787543,0.014038,-0.182983,0.988647,-0.008522,0.004261,0.000000,0.000000,0.000000,0.000000"
"133048,0.609296,-0.050066,-0.077581,0.787548,0.016113,-0.183594,0.986816,0.001065,0.004261,0.000000,0.000000,0.000000,0.000000"
"133074,0.608852,-0.050101,-0.077356,0.787912,0.015137,-0.182983,0.987549,0.001065,0.003196,0.000000,-34.000000,-25.000000,13.000000"
"133099,0.608771,-0.051011,-0.077782,0.787874,0.014771,-0.184692,0.986816,-0.003196,0.003196,-0.001065,0.000000,0.000000,0.000000"
"133124,0.608859,-0.050216,-0.077189,0.787915,0.015137,-0.183105,0.987793,0.003196,0.003196,-0.002131,0.000000,0.000000,0.000000"
"133148,0.608777,-0.051156,-0.077590,0.787879,0.013916,-0.185303,0.986694,-0.006392,0.004261,-0.001065,0.000000,0.000000,0.000000"
"133175,0.608362,-0.051189,-0.077391,0.788217,0.014282,-0.183838,0.986938,0.001065,0.002131,-0.001065,-32.000000,-27.000000,12.000000"
"133203,0.608450,-0.050226,-0.077367,0.788213,0.015869,-0.183228,0.987427,-0.003196,0.004261,0.001065,0.000000,0.000000,0.000000"
"133227,0.608482,-0.049780,-0.078236,0.788132,0.015869,-0.184204,0.986816,0.002131,0.002131,0.001065,0.000000,0.000000,0.000000"
"133253,0.608489,-0.049861,-0.077256,0.788218,0.015015,-0.182617,0.987183,-0.003196,0.003196,-0.001065,0.000000,0.000000,0.000000"
"133279,0.608053,-0.049881,-0.077093,0.788569,0.015503,-0.184448,0.986572,0.002131,0.003196,0.000000,-34.000000,-26.000000,9.000000"
"133302,0.608141,-0.048964,-0.076755,0.788591,0.015747,-0.182129,0.987549,0.000000,0.003196,0.000000,0.000000,0.000000,0.000000"
"133327,0.608070,-0.049777,-0.077263,0.788545,0.015137,-0.184448,0.986938,0.006392,0.004261,-0.001065,0.000000,0.000000,0.000000"
"133352,0.608029,-0.050358,-0.076454,0.788619,0.015381,-0.182983,0.986572,-0.007457,0.003196,-0.001065,0.000000,0.000000,0.000000"
"133378,0.607593,-0.050393,-0.076249,0.788972,0.015625,-0.184448,0.987183,0.002131,0.004261,0.000000,-34.000000,-26.000000,12.000000"
"133399,0.607682,-0.049432,-0.076391,0.788951,0.015625,-0.181152,0.988647,-0.003196,0.003196,0.000000,0.000000,0.000000,0.000000"
"133424,0.607642,-0.049873,-0.077203,0.788875,0.015503,-0.184692,0.985962,0.010653,0.004261,-0.001065,0.000000,0.000000,0.000000"
