mass_kg,chord_m,span_m,wing_area_m2,AR,K,Vmin_theo_m_s,sink_rate_m_s,CL_at_Vmin,CD_at_Vmin,glide_at_Vmin,CL_ms,CD_ms,sink_min_m_s,Vstall_m_s,Re_root_at_Vmin
0.1,0.06249999999999999,1.305,0.06405903770210436,26.585241694070202,0.015964240102171134,3.245022312785384,0.16400300444616583,2.374363072489126,0.12000000000000002,19.78635893740938,2.3743630724891256,0.12,0.16400300444616583,3.8140924304067205,13726.354741581821
0.1,0.06249999999999999,1.3375,0.06565437772150542,27.247326257332485,0.01557632398753894,3.1857025862401738,0.1590368281021047,2.403747074881216,0.12000000000000004,20.031225624010126,2.4037470748812155,0.12,0.1590368281021047,3.767468015438161,13475.433936962061
0.1,0.06249999999999999,1.3699999999999999,0.06724971774090649,27.90941082059477,0.015206812652068125,3.128852900399104,0.15433493195718345,2.4327761919255964,0.12000000000000009,20.273134932713287,2.432776191925595,0.11999999999999998,0.1543349319571834,3.7225126799066404,13234.961336287646
0.1,0.06249999999999999,1.4025,0.06884505776030757,28.57149538385706,0.014854426619132497,3.074315386558652,0.1498774710173388,2.4614629796119227,0.12000000000000005,20.512191496766015,2.4614629796119223,0.12000000000000001,0.1498774710173388,3.6791291588898103,13004.26915930369
0.1,0.06249999999999999,1.435,0.07044039777970863,29.233579947119342,0.01451800232288037,3.021945622636754,0.14564650495148881,2.489819270549572,0.12000000000000002,20.74849392124643,2.4898192705495714,0.12,0.14564650495148884,3.6372279421787512,12782.746504592622
0.1,0.06249999999999999,1.4675,0.0720357377991097,29.895664510381625,0.014196479273140258,2.9716112146278997,0.14162577726422254,2.5178562310028747,0.12000000000000001,20.982135258357285,2.5178562310028747,0.12000000000000001,0.14162577726422254,3.5967264970529915,12569.83334916843
0.1,0.06249999999999999,1.5,0.07363107781851076,30.55774907364391,0.013888888888888886,2.923190555277789,0.13780052428915956,2.5455844122715714,0.12,21.21320343559643,2.5455844122715714,0.12,0.13780052428915956,3.5575485841920256,12365.015297704736
0.1,0.06599999999999999,0.2,0.010367255756846315,3.8583016507126153,0.10999999999999997,13.068841619761722,1.733777763893205,0.9045340337332908,0.11999999999999995,7.537783614444093,0.904534033733291,0.12000000000000001,1.7337777638932057,9.480898832745345,58376.56601976437
0.1,0.06599999999999999,0.2325,0.012051934817333843,4.485275668953415,0.09462365591397848,11.67326577667798,1.4363233698612459,0.9752622025057487,0.12000000000000002,8.127185020881237,0.9752622025057486,0.12,1.4363233698612459,8.793323111022387,52142.73690853119
0.1,0.06599999999999999,0.265,0.01373661387782137,5.112249687194216,0.08301886792452827,10.582181014153946,1.2196173134062085,1.041196863753877,0.12000000000000001,8.676640531282308,1.0411968637538769,0.11999999999999997,1.2196173134062083,8.236478578778723,47269.024032836816
0.1,0.06599999999999999,0.2975,0.015421292938308894,5.739223705435015,0.07394957983193275,9.702739331412205,1.0554124445727857,1.1031978311007755,0.12000000000000001,9.19331525917313,1.1031978311007755,0.12000000000000001,1.0554124445727857,7.77357915582868,43340.68922346281
0.1,0.06599999999999999,0.33,0.01710597199879642,6.366197723675815,0.06666666666666665,8.976853479140475,0.9271254406948044,1.1618950038622253,0.12000000000000001,9.682458365518544,1.161895003862225,0.11999999999999998,0.9271254406948044,7.3808697309944655,40098.265402679965
0.1,0.06599999999999999,0.36250000000000004,0.01879065105928395,6.9931717419166155,0.060689655172413766,8.366206566945017,0.8244150467418275,1.2177662113289835,0.12000000000000002,10.14805176107486,1.2177662113289833,0.12,0.8244150467418275,7.042234859876251,37370.5967368787
