raw_line
"t_ms,qw,qx,qy,qz,ax,ay,az,gx,gy,gz,mx,my,mz"
"134825,0.185384,0.007817,-0.007878,0.982603,0.011117,0.002864,1.008875,-0.013988,-0.002053,0.005674,-53.000000,-25.000000,24.000000"
"134866,0.185222,0.005026,0.002828,0.982680,0.009477,0.006179,1.008357,-0.020928,-0.011233,0.012476,0.000000,0.000000,0.000000"
"134903,0.185418,0.005162,0.002489,0.982643,0.009976,0.006679,1.008686,-0.002469,-0.003100,0.013454,-51.000000,-22.000000,29.000000"
"134943,0.185195,0.005946,-0.009026,0.982642,0.010092,0.003982,1.008309,-0.002135,0.008299,0.008136,0.000000,0.000000,0.000000"
"134975,0.185128,0.005294,0.001865,0.982698,0.010122,0.005742,1.009847,-0.034540,0.000128,0.007565,0.000000,0.000000,0.000000"
"135017,0.185465,0.005414,0.001266,0.982635,0.009309,0.005830,1.008602,-0.015839,-0.006740,0.016161,-53.000000,-24.000000,26.000000"
"135060,0.185308,0.003934,0.013438,0.982581,0.009749,0.006223,1.009208,-0.016670,0.001198,0.010289,0.000000,0.000000,0.000000"
"135106,0.185599,0.004129,0.012320,0.982540,0.010033,0.006588,1.008987,-0.012117,-0.004853,0.010493,-54.000000,-23.000000,28.000000"
"135138,0.185379,0.005566,0.000633,0.982651,0.009834,0.006591,1.007933,-0.013321,-0.001658,0.008962,0.000000,0.000000,0.000000"
"135177,0.185371,0.006773,0.012389,0.982567,0.010517,0.006775,1.008577,-0.012833,0.000774,0.002956,0.000000,0.000000,0.000000"
"135218,0.185647,0.006735,0.011230,0.982529,0.010775,0.007183,1.009189,-0.021427,-0.002590,0.004652,-53.000000,-22.000000,28.000000"
"135257,0.185408,0.004822,-0.001303,0.982649,0.009647,0.008393,1.008336,-0.025265,-0.003465,0.009910,0.000000,0.000000,0.000000"
"135303,0.185696,0.004873,-0.001258,0.982594,0.010371,0.010867,1.009672,-0.005596,0.001870,0.006434,-53.000000,-23.000000,26.000000"
"135339,0.185503,0.007168,0.009961,0.982567,0.010284,0.008145,1.008291,-0.001358,0.001651,0.012665,0.000000,0.000000,0.000000"
"135375,0.185262,0.006244,-0.002606,0.982666,0.012108,0.007894,1.010422,-0.011528,-0.003241,0.008658,0.000000,0.000000,0.000000"
"135416,0.185086,0.006404,-0.002896,0.982697,0.009340,0.006916,1.007453,-0.026790,-0.016426,0.010090,-53.000000,-21.000000,25.000000"
"135457,0.185111,0.003977,0.009134,0.982667,0.008639,0.010120,1.007261,-0.031468,0.001400,0.002312,0.000000,0.000000,0.000000"
"135502,0.185320,0.004170,0.008381,0.982634,0.009478,0.011219,1.008489,-0.015101,-0.005605,0.012417,-54.000000,-23.000000,26.000000"
"135539,0.184931,0.009651,-0.003098,0.982699,0.009604,0.011972,1.010298,0.003790,-0.005004,0.014251,0.000000,0.000000,0.000000"
"135578,0.184553,0.004037,0.007132,0.982788,0.008999,0.010425,1.008182,0.020033,-0.005655,0.024164,0.000000,0.000000,0.000000"
"135619,0.184449,0.003934,0.007254,0.982807,0.008480,0.006847,1.007362,0.021062,0.012405,0.012461,-53.000000,-21.000000,25.000000"
"135655,0.184328,0.008466,-0.003442,0.982822,0.010801,0.007475,1.009152,-0.004060,0.005134,0.002322,0.000000,0.000000,0.000000"
"135693,0.184664,0.008417,-0.003748,0.982758,0.009546,0.008756,1.009061,-0.022814,-0.008954,0.010232,-52.000000,-23.000000,24.000000"
"135737,0.184496,0.003962,0.006821,0.982802,0.008348,0.010414,1.008224,-0.001819,-0.001129,0.012854,0.000000,0.000000,0.000000"
"135772,0.184136,0.007955,-0.003606,0.982862,0.008767,0.009295,1.010189,0.021821,0.006435,0.015114,0.000000,0.000000,0.000000"
"135817,0.184567,0.007838,-0.003781,0.982781,0.010083,0.006777,1.008383,-0.012491,-0.001306,0.010846,-53.000000,-24.000000,27.000000"
"135857,0.184345,0.003715,0.006859,0.982831,0.008666,0.008637,1.008776,-0.004702,-0.006294,0.015391,0.000000,0.000000,0.000000"
"135894,0.184672,0.003873,0.006320,0.982772,0.009030,0.006571,1.007787,0.001254,-0.000441,0.014970,-52.000000,-23.000000,28.000000"
"135935,0.184409,0.006812,-0.006395,0.982805,0.007726,0.008546,1.008366,-0.007760,-0.000528,0.009161,0.000000,0.000000,0.000000"
"135976,0.184218,0.004525,0.005406,0.982860,0.008971,0.006911,1.009316,0.025030,0.004205,0.013373,0.000000,0.000000,0.000000"
"136014,0.185192,0.004589,0.004369,0.982682,0.010016,0.001860,1.007925,-0.009358,0.003834,0.010491,-52.000000,-26.000000,28.000000"
"136051,0.185082,0.012775,-0.005988,0.982622,0.010664,0.007808,1.010451,-0.024915,0.002108,0.000778,0.000000,0.000000,0.000000"
"136095,0.185078,0.012667,-0.006034,0.982624,0.009989,0.008178,1.009753,-0.018121,-0.018293,0.019328,-53.000000,-23.000000,26.000000"
"136136,0.184962,0.004780,0.002584,0.982731,0.008812,0.007445,1.009304,-0.022031,-0.004166,0.010342,0.000000,0.000000,0.000000"
"136175,0.184770,0.008456,0.013528,0.982652,0.008976,0.010167,1.010917,0.002334,-0.001483,0.011298,0.000000,0.000000,0.000000"
"136215,0.184939,0.008592,0.012328,0.982635,0.009751,0.007396,1.009597,-0.012106,-0.015158,0.021925,-53.000000,-23.000000,27.000000"
"136257,0.184600,0.004264,0.001397,0.982803,0.007767,0.006617,1.008000,-0.017273,-0.013015,0.017443,0.000000,0.000000,0.000000"
"136295,0.184991,0.004143,0.001442,0.982730,0.008265,0.008727,1.007210,0.004799,0.010978,0.004954,-53.000000,-23.000000,27.000000"
"136335,0.184906,0.012615,0.009036,0.982634,0.010291,0.007682,1.007931,-0.001866,0.016669,0.004372,0.000000,0.000000,0.000000"
"136367,0.184666,0.002433,0.001722,0.982797,0.009991,0.012321,1.013111,-0.072527,-0.000111,0.015321,0.000000,0.000000,0.000000"
"136413,0.184990,0.002720,0.001117,0.982736,0.009018,0.012237,1.011549,-0.030088,-0.009835,0.011040,-52.000000,-23.000000,24.000000"
"136445,0.184716,0.009621,0.010206,0.982692,0.008848,0.010948,1.008961,0.001763,0.000199,0.014634,0.000000,0.000000,0.000000"
"136488,0.184539,0.002854,-0.000391,0.982821,0.009173,0.009224,1.009846,-0.014783,-0.002786,0.008337,0.000000,0.000000,0.000000"
"136523,0.184469,0.003097,-0.000381,0.982833,0.008344,0.013342,1.007611,-0.012425,-0.007457,0.013154,-54.000000,-22.000000,24.000000"
"136563,0.184269,0.008941,0.009967,0.982785,0.008769,0.007550,1.007854,0.000166,0.004105,0.011213,0.000000,0.000000,0.000000"
"136609,0.184889,0.008609,0.009248,0.982678,0.008875,0.011016,1.009731,-0.011766,0.007772,-0.000368,-52.000000,-23.000000,22.000000"
"136645,0.184608,0.001657,0.000436,0.982811,0.008811,0.011991,1.009847,0.016038,0.002380,0.014869,0.000000,0.000000,0.000000"
"136680,0.184498,0.011535,0.005841,0.982748,0.010064,0.007348,1.008337,-0.013978,0.002574,0.005345,0.000000,0.000000,0.000000"
"136723,0.184914,0.011256,0.005093,0.982677,0.009652,0.011969,1.010907,-0.021082,-0.005472,0.006073,-53.000000,-23.000000,27.000000"
"136759,0.184619,-0.000408,0.004117,0.982801,0.008821,0.011140,1.009776,0.002018,-0.012974,0.018237,0.000000,0.000000,0.000000"
"136802,0.184994,-0.000007,0.004028,0.982731,0.008433,0.008109,1.008310,0.010139,-0.000520,0.007736,-55.000000,-24.000000,26.000000"
"136845,0.184586,0.011649,0.003349,0.982742,0.009333,0.009341,1.008303,0.002680,-0.006092,0.018555,0.000000,0.000000,0.000000"
"136879,0.184379,-0.000326,-0.000273,0.982855,0.009849,0.005108,1.007929,-0.008205,-0.015670,0.010844,0.000000,0.000000,0.000000"
"136925,0.184072,0.000101,-0.000210,0.982913,0.007294,0.008998,1.008672,-0.009166,-0.009075,0.011438,-55.000000,-21.000000,27.000000"
"136965,0.183874,0.008439,0.007640,0.982884,0.007044,0.008752,1.007488,-0.000685,0.005971,0.009996,0.000000,0.000000,0.000000"
"137007,0.184523,0.007998,0.007262,0.982769,0.008343,0.007780,1.008275,0.003873,0.016181,-0.002270,-52.000000,-23.000000,24.000000"
"137042,0.184376,0.001204,-0.003436,0.982849,0.009702,0.008639,1.010149,-0.003840,0.003469,0.005860,0.000000,0.000000,0.000000"
"137085,0.184194,0.006789,0.006603,0.982844,0.009115,0.009928,1.009321,0.001465,-0.000309,0.010933,0.000000,0.000000,0.000000"
"137121,0.184398,0.006793,0.006073,0.982809,0.008775,0.007212,1.007621,-0.002795,-0.003728,0.017119,-53.000000,-23.000000,24.000000"
"137160,0.184193,-0.000895,-0.002777,0.982886,0.008240,0.009658,1.008400,-0.010148,-0.003745,0.010653,0.000000,0.000000,0.000000"
"137206,0.184313,-0.000617,-0.002567,0.982864,0.009193,0.007559,1.008235,-0.000934,0.004173,0.006626,-53.000000,-22.000000,24.000000"
"137239,0.184161,0.008291,0.005846,0.982844,0.009718,0.008580,1.009483,-0.003363,-0.001812,0.007991,0.000000,0.000000,0.000000"
"137283,0.184024,-0.001653,-0.000156,0.982920,0.007577,0.008826,1.008424,-0.008696,0.000705,0.008320,0.000000,0.000000,0.000000"
"137323,0.184418,-0.001231,-0.000141,0.982847,0.009023,0.009071,1.008968,0.004193,0.002937,0.013951,-53.000000,-24.000000,26.000000"
"137357,0.184267,0.010374,0.004590,0.982811,0.009402,0.007093,1.008553,-0.009443,-0.000529,0.006514,0.000000,0.000000,0.000000"
"137399,0.184571,0.010184,0.004014,0.982758,0.010036,0.009716,1.010363,-0.017390,-0.005301,0.005565,-54.000000,-23.000000,28.000000"
"137436,0.184341,-0.001044,0.004550,0.982851,0.008114,0.010387,1.008199,-0.004404,-0.011265,0.015598,0.000000,0.000000,0.000000"
"137476,0.183844,0.011649,0.002636,0.982883,0.007698,0.008983,1.008276,0.003094,-0.004728,0.020690,0.000000,0.000000,0.000000"
"137518,0.183819,0.011243,0.002534,0.982893,0.007783,0.007386,1.008113,-0.003087,-0.000039,0.008402,-55.000000,-22.000000,27.000000"
"137555,0.183562,0.000183,0.005169,0.982995,0.007351,0.009883,1.009615,0.000085,-0.009933,0.017143,0.000000,0.000000,0.000000"
"137595,0.183229,0.000659,0.005011,0.983057,0.006690,0.004575,1.006065,0.008097,-0.011688,0.024995,-53.000000,-21.000000,25.000000"
"137638,0.183075,0.010704,-0.000381,0.983041,0.007071,0.007805,1.008276,-0.000232,0.011680,0.004724,0.000000,0.000000,0.000000"
"137672,0.183036,0.000207,0.004922,0.983094,0.008258,0.006993,1.010292,0.004778,0.009711,0.005106,0.000000,0.000000,0.000000"
"137716,0.183236,0.000558,0.004608,0.983058,0.009129,0.007060,1.009611,-0.001224,-0.001377,0.008459,-53.000000,-22.000000,22.000000"
"137752,0.183005,0.010730,-0.001097,0.983053,0.008333,0.006531,1.008638,-0.015265,-0.004722,0.009231,0.000000,0.000000,0.000000"
"137796,0.183372,0.010385,-0.001344,0.982988,0.008216,0.008152,1.009216,-0.014106,-0.001560,0.007818,-55.000000,-24.000000,26.000000"
"137834,0.183234,0.001204,0.006589,0.983047,0.008738,0.008264,1.009812,0.007772,0.003195,0.010680,0.000000,0.000000,0.000000"
"137877,0.182740,0.010210,-0.002153,0.983106,0.008870,0.007364,1.009034,0.010857,-0.002896,0.020312,0.000000,0.000000,0.000000"
"137916,0.183007,0.009985,-0.002281,0.983058,0.008991,0.002617,1.007763,-0.001088,-0.002740,0.015442,-54.000000,-24.000000,27.000000"
"137957,0.182929,0.001666,0.005186,0.983111,0.008114,0.007301,1.007527,-0.025565,-0.008249,0.007848,0.000000,0.000000,0.000000"
"137998,0.182973,0.001906,0.004801,0.983104,0.007344,0.008954,1.009466,-0.007244,-0.004107,0.016214,-53.000000,-22.000000,25.000000"
"138032,0.182709,0.008993,-0.005037,0.983113,0.008340,0.004237,1.006752,-0.004115,0.001772,0.010360,0.000000,0.000000,0.000000"
"138074,0.182791,0.002930,0.004483,0.983137,0.008311,0.006265,1.008998,-0.024779,0.000832,-0.000601,0.000000,0.000000,0.000000"
"138112,0.183073,0.003181,0.004055,0.983086,0.007215,0.009229,1.010385,-0.007864,-0.008116,0.013239,-53.000000,-23.000000,24.000000"
"138148,0.182978,0.009278,-0.005832,0.983056,0.007205,0.006548,1.008748,-0.004318,-0.008829,0.001769,0.000000,0.000000,0.000000"
"138187,0.183258,0.007871,-0.005762,0.983016,0.007664,0.004002,1.004449,-0.091815,-0.018663,-0.012495,0.000000,0.000000,0.000000"
"138227,0.184051,0.008028,-0.006723,0.982861,0.007862,0.014730,1.009496,-0.055761,-0.020221,-0.038471,-51.000000,-23.000000,30.000000"
"138266,0.183891,0.007594,-0.004245,0.982908,0.006063,0.013370,1.009052,0.006099,-0.013375,0.008485,0.000000,0.000000,0.000000"
"138308,0.183872,0.007639,-0.004357,0.982911,0.003281,0.012506,1.007042,-0.007850,-0.006223,0.008447,-52.000000,-24.000000,23.000000"
"138339,0.184026,0.006459,-0.001883,0.982898,0.006566,0.008282,1.008980,0.017125,0.013076,-0.007434,0.000000,0.000000,0.000000"
"138385,0.184019,0.005458,-0.000226,0.982908,0.006131,0.008296,1.007749,-0.020065,-0.005764,0.001192,0.000000,0.000000,0.000000"
"138425,0.184223,0.005481,-0.000654,0.982869,0.004614,0.011292,1.008546,-0.018482,-0.005038,-0.000605,-53.000000,-25.000000,27.000000"
"138464,0.184179,0.004534,0.001466,0.982881,0.004360,0.010883,1.007819,-0.000694,0.002257,0.002948,0.000000,0.000000,0.000000"
"138507,0.184297,0.004397,0.001052,0.982860,0.006203,0.009325,1.007723,-0.021500,0.003336,-0.000898,-55.000000,-24.000000,31.000000"
"138541,0.184251,0.003499,0.012307,0.982796,0.005673,0.013660,1.009884,-0.019683,-0.003539,0.004473,0.000000,0.000000,0.000000"
"138579,0.184096,0.003784,0.001059,0.982900,0.005811,0.009681,1.007893,0.010830,0.003422,0.006622,0.000000,0.000000,0.000000"
"138621,0.184315,0.003654,0.000993,0.982860,0.006862,0.008639,1.008385,-0.010134,0.006050,-0.006489,-53.000000,-21.000000,25.000000"
"138664,0.184136,0.003659,0.012277,0.982817,0.005481,0.010839,1.009049,-0.013607,-0.002032,0.010949,0.000000,0.000000,0.000000"
"138705,0.184485,0.003741,0.011548,0.982760,0.005581,0.010767,1.009037,-0.002621,-0.001726,0.008288,-54.000000,-23.000000,28.000000"
"138737,0.184355,0.003934,-0.000402,0.982852,0.005879,0.011021,1.008218,-0.022758,-0.002439,0.005229,0.000000,0.000000,0.000000"
"138776,0.184211,0.004757,0.011187,0.982812,0.006504,0.012275,1.009286,-0.012807,-0.007412,0.009226,0.000000,0.000000,0.000000"
"138814,0.184843,0.005123,0.010514,0.982699,0.005294,0.010403,1.009188,0.007962,-0.016604,0.011814,-52.000000,-24.000000,26.000000"
"138856,0.184775,0.002269,-0.000994,0.982778,0.005442,0.011108,1.008529,-0.018454,-0.005469,0.002969,0.000000,0.000000,0.000000"
"138898,0.184196,0.002400,-0.000638,0.982886,0.004572,0.012924,1.009267,-0.008609,-0.006568,0.013371,-53.000000,-19.000000,26.000000"
"138933,0.183790,0.003841,0.011480,0.982891,0.003884,0.012197,1.008813,-0.006042,-0.013300,0.020916,0.000000,0.000000,0.000000"
"138974,0.183313,0.001482,0.000060,0.983053,0.003084,0.009301,1.005710,-0.007011,0.000926,0.025099,0.000000,0.000000,0.000000"
"139012,0.183839,0.001265,0.000237,0.982955,0.004797,0.011661,1.010211,0.003909,0.021362,0.003838,-54.000000,-24.000000,29.000000"
"139048,0.183686,0.006631,0.010275,0.982909,0.005857,0.011613,1.009518,-0.002864,0.004303,0.008040,0.000000,0.000000,0.000000"
"139087,0.183607,0.000554,-0.000648,0.982999,0.005398,0.011509,1.008784,-0.015086,-0.002577,0.004318,0.000000,0.000000,0.000000"
"139134,0.184031,0.000742,-0.000457,0.982920,0.004631,0.014188,1.009907,-0.000214,0.003040,0.009092,-52.000000,-23.000000,26.000000"
"139172,0.183658,0.006605,0.009737,0.982920,0.005906,0.011086,1.008805,0.016638,0.001953,0.019676,0.000000,0.000000,0.000000"
"139214,0.183311,0.006498,0.009765,0.982985,0.006325,0.008925,1.007886,0.016230,0.000881,0.012903,-54.000000,-20.000000,20.000000"
"139246,0.183045,0.001651,-0.000797,0.983103,0.006160,0.009369,1.008104,-0.002109,0.000605,0.013541,0.000000,0.000000,0.000000"
"139287,0.182961,0.006689,0.009212,0.983054,0.006209,0.008665,1.008977,-0.020272,-0.003428,0.004985,0.000000,0.000000,0.000000"
"139328,0.183302,0.006697,0.008593,0.982996,0.004354,0.012589,1.007899,-0.004677,-0.008565,0.014144,-53.000000,-23.000000,25.000000"
"139372,0.183059,-0.000014,-0.001740,0.983100,0.006426,0.009979,1.009967,0.017583,0.008048,0.011423,0.000000,0.000000,0.000000"
"139416,0.183316,0.000152,-0.001716,0.983053,0.006277,0.007646,1.008005,-0.004878,0.003243,0.008413,-56.000000,-24.000000,25.000000"
"139449,0.183198,0.007437,0.008026,0.983015,0.007159,0.009153,1.009978,-0.001917,0.003593,0.006017,0.000000,0.000000,0.000000"
"139494,0.183489,0.007468,0.007168,0.982967,0.006073,0.006916,1.007763,-0.007695,-0.011790,0.016005,-53.000000,-23.000000,29.000000"
"139536,0.183265,-0.002784,-0.000726,0.983059,0.006469,0.010774,1.008734,-0.005800,-0.004017,0.011846,0.000000,0.000000,0.000000"
"139577,0.183073,0.006864,0.005658,0.983059,0.007105,0.009389,1.009955,0.003346,0.000141,0.009309,0.000000,0.000000,0.000000"
"139618,0.183181,0.006938,0.005143,0.983041,0.005727,0.009397,1.009633,-0.006174,-0.012239,0.022894,-53.000000,-23.000000,29.000000"
"139653,0.182818,-0.004108,0.001619,0.983137,0.004091,0.008668,1.008363,0.000917,-0.011467,0.020843,0.000000,0.000000,0.000000"
"139695,0.182655,0.006941,0.004400,0.983143,0.003863,0.007305,1.006955,0.002694,0.010118,0.006859,0.000000,0.000000,0.000000"
"139732,0.183135,0.006477,0.004392,0.983057,0.006088,0.007137,1.009150,0.009532,0.018077,-0.001532,-54.000000,-23.000000,23.000000"
"139774,0.182946,-0.003433,-0.001831,0.983115,0.006372,0.006823,1.009335,-0.016467,-0.001309,0.010623,0.000000,0.000000,0.000000"
"139809,0.183176,-0.002975,-0.002047,0.983074,0.005065,0.011804,1.010765,-0.020836,-0.003151,0.013792,-53.000000,-23.000000,26.000000"
"139852,0.182960,0.006702,0.006435,0.983076,0.006511,0.009221,1.010281,0.004933,0.006971,0.009698,0.000000,0.000000,0.000000"
"139896,0.183118,0.006707,0.005969,0.983050,0.006664,0.008156,1.010168,-0.002740,-0.006773,0.015185,-52.000000,-22.000000,25.000000"
"139934,0.182978,-0.003049,-0.001682,0.983111,0.006333,0.009003,1.009219,-0.008630,0.000335,0.007675,0.000000,0.000000,0.000000"
"139978,0.182824,0.005514,0.005767,0.983113,0.005981,0.010205,1.008900,-0.010051,0.000465,0.007447,0.000000,0.000000,0.000000"
"140018,0.183246,0.005481,0.005382,0.983037,0.006616,0.009425,1.009815,0.001461,0.001291,0.012139,-54.000000,-24.000000,29.000000"
"140053,0.183052,-0.003405,-0.003776,0.983090,0.005669,0.007826,1.007548,-0.001999,0.003940,0.009318,0.000000,0.000000,0.000000"
"140089,0.183010,0.005004,0.004350,0.983089,0.006362,0.007908,1.008388,-0.014013,0.006164,0.002255,0.000000,0.000000,0.000000"
"140134,0.183917,0.004942,0.003842,0.982922,0.006442,0.009199,1.009685,-0.005092,0.004336,0.004473,-52.000000,-25.000000,24.000000"
"140174,0.183813,-0.002805,-0.005116,0.982944,0.007188,0.007535,1.009201,-0.024172,-0.004044,0.005041,0.000000,0.000000,0.000000"
"140210,0.184208,-0.002065,-0.005320,0.982871,0.006926,0.010009,1.011072,-0.021959,-0.019657,0.011520,-53.000000,-24.000000,24.000000"
"140246,0.184031,0.004029,0.004738,0.982901,0.005049,0.007747,1.005578,0.017310,-0.006284,0.010021,0.000000,0.000000,0.000000"
"140286,0.183795,0.001282,-0.007468,0.982935,0.006128,0.007797,1.007738,0.001825,0.002919,0.009624,0.000000,0.000000,0.000000"
"140331,0.183958,0.001634,-0.007347,0.982905,0.007322,0.009302,1.009474,-0.018212,-0.009507,0.011971,-51.000000,-22.000000,23.000000"
"140373,0.183716,0.003318,0.004832,0.982962,0.004448,0.010582,1.007748,-0.014002,-0.009180,0.013330,0.000000,0.000000,0.000000"
"140416,0.183875,0.003128,0.004923,0.982932,0.004590,0.008975,1.007705,0.012362,0.013099,0.004928,-54.000000,-22.000000,31.000000"
"140451,0.183610,0.007737,-0.005361,0.982954,0.006353,0.008110,1.009239,0.011965,0.011658,0.010709,0.000000,0.000000,0.000000"
"140494,0.183551,0.003414,0.005070,0.982991,0.006802,0.008977,1.010084,-0.014256,0.001792,0.006644,0.000000,0.000000,0.000000"
"140529,0.183915,0.003495,0.004715,0.982925,0.005441,0.009944,1.008271,-0.003373,-0.001599,0.009613,-53.000000,-23.000000,25.000000"
"140572,0.183628,0.005448,-0.007894,0.982949,0.006779,0.006191,1.008479,-0.008820,0.000813,0.011145,0.000000,0.000000,0.000000"
"140616,0.183533,0.005408,-0.007499,0.982970,0.005802,0.009279,1.009550,-0.011748,-0.005084,0.011513,-54.000000,-22.000000,23.000000"
"140656,0.183278,0.003637,0.003835,0.983047,0.006298,0.007373,1.008350,-0.000565,-0.001719,0.016347,0.000000,0.000000,0.000000"
"140692,0.183159,0.010399,-0.006169,0.983009,0.007250,0.007520,1.007764,-0.014430,0.002347,0.002431,0.000000,0.000000,0.000000"
"140738,0.183604,0.009925,-0.006072,0.982931,0.006306,0.010373,1.009708,-0.017086,0.004152,0.002141,-52.000000,-23.000000,28.000000"
"140774,0.183491,0.004291,0.003866,0.983005,0.006246,0.010466,1.009116,-0.004315,0.000657,0.009978,0.000000,0.000000,0.000000"
"140810,0.183710,0.004043,0.003214,0.982967,0.007507,0.008758,1.006228,-0.024079,0.011684,0.016779,-55.000000,-24.000000,25.000000"
"140847,0.183533,0.008212,0.013948,0.982880,0.007280,0.010326,1.009043,-0.003695,-0.001390,0.009774,0.000000,0.000000,0.000000"
"140888,0.183514,0.003302,0.001703,0.983010,0.006756,0.008876,1.007734,-0.021894,0.004115,0.000638,0.000000,0.000000,0.000000"
"140932,0.183984,0.003328,0.001164,0.982923,0.007739,0.014900,1.011484,-0.031028,0.000585,0.002504,-53.000000,-23.000000,24.000000"
"140973,0.183744,0.004932,0.013546,0.982868,0.005661,0.011369,1.006746,-0.004935,-0.004329,0.012677,0.000000,0.000000,0.000000"
"141014,0.184102,0.004908,0.012766,0.982812,0.007093,0.012273,1.009196,-0.004346,0.002503,0.012690,-53.000000,-23.000000,23.000000"
"141054,0.183791,0.004503,0.000471,0.982955,0.007175,0.012961,1.009534,-0.000174,0.000193,0.013498,0.000000,0.000000,0.000000"
"141097,0.183937,0.004792,0.000378,0.982926,0.007289,0.012017,1.010267,-0.005624,-0.012519,0.017745,-53.000000,-23.000000,26.000000"
"141131,0.183598,0.001218,0.011245,0.982936,0.005322,0.009712,1.007177,0.001795,-0.004430,0.020321,0.000000,0.000000,0.000000"
"141172,0.183580,0.005368,0.000503,0.982990,0.006177,0.010570,1.007378,-0.003427,0.015120,-0.002023,0.000000,0.000000,0.000000"
"141217,0.183771,0.005230,0.000835,0.982955,0.007849,0.011789,1.009883,0.011104,0.009794,0.010521,-54.000000,-23.000000,26.000000"
"141249,0.183679,0.002379,0.012246,0.982907,0.008370,0.007352,1.008059,-0.005094,0.002847,0.007364,0.000000,0.000000,0.000000"
"141291,0.183559,0.006346,-0.000189,0.982988,0.006833,0.013546,1.010469,-0.026235,0.002690,0.002510,0.000000,0.000000,0.000000"
"141336,0.183911,0.006271,-0.000330,0.982923,0.007741,0.009473,1.008770,-0.006688,0.000283,0.010066,-52.000000,-23.000000,28.000000"
"141369,0.183865,0.003113,0.010771,0.982887,0.008253,0.010517,1.009792,-0.020770,-0.005142,0.005644,0.000000,0.000000,0.000000"
"141410,0.184172,0.003338,0.010217,0.982835,0.006566,0.012678,1.008775,0.000271,-0.004900,0.017997,-52.000000,-23.000000,23.000000"
"141452,0.183822,0.005776,-0.000932,0.982942,0.007584,0.010241,1.008513,0.005696,0.002290,0.015639,0.000000,0.000000,0.000000"
"141486,0.183821,0.003502,0.011170,0.982890,0.007942,0.010343,1.008260,-0.004985,0.000943,0.002925,0.000000,0.000000,0.000000"
"141531,0.184179,0.003706,0.010446,0.982830,0.007380,0.011389,1.008662,-0.003541,-0.004243,0.012778,-53.000000,-23.000000,24.000000"
"141573,0.183940,0.005562,-0.001848,0.982920,0.007894,0.009690,1.008944,0.007337,0.007472,0.008664,0.000000,0.000000,0.000000"
"141616,0.183936,0.005570,-0.001412,0.982921,0.008015,0.009020,1.009010,0.013051,0.000715,0.014826,-55.000000,-23.000000,29.000000"
"141650,0.183827,0.003275,0.010036,0.982902,0.007955,0.008394,1.009573,0.003419,0.004527,0.008482,0.000000,0.000000,0.000000"
"141688,0.183680,0.006999,-0.001006,0.982961,0.008756,0.010138,1.012527,-0.002995,-0.011909,0.004489,0.000000,0.000000,0.000000"
"141730,0.184018,0.007016,-0.001202,0.982897,0.006973,0.008326,1.008495,-0.012524,-0.009813,0.005832,-53.000000,-23.000000,23.000000"
"141769,0.183920,0.003280,0.009848,0.982886,0.008142,0.011031,1.009168,0.008757,-0.002927,0.008559,0.000000,0.000000,0.000000"
"141808,0.183637,0.003431,0.009401,0.982943,0.007988,0.008367,1.010156,-0.003210,-0.004331,0.014799,-53.000000,-20.000000,27.000000"
"141841,0.183412,0.006056,-0.002346,0.983015,0.007948,0.008952,1.009051,-0.026835,-0.014969,0.009284,0.000000,0.000000,0.000000"
"141879,0.183186,0.001850,0.009428,0.983031,0.005515,0.010132,1.006708,-0.012771,-0.008845,0.013514,0.000000,0.000000,0.000000"
"141925,0.183986,0.001807,0.008935,0.982886,0.005590,0.009215,1.008271,0.007312,0.013390,0.004094,-52.000000,-24.000000,24.000000"
"141964,0.183879,0.006495,-0.001727,0.982926,0.007788,0.007808,1.009746,-0.009932,0.006186,0.002567,0.000000,0.000000,0.000000"
"142002,0.184202,0.006359,-0.001900,0.982866,0.006719,0.011074,1.009307,-0.019086,-0.001192,0.004550,-51.000000,-22.000000,28.000000"
"142043,0.184061,0.002816,0.008955,0.982870,0.007259,0.009830,1.009285,-0.005613,0.000864,0.010602,0.000000,0.000000,0.000000"
"142079,0.183798,0.007200,-0.002794,0.982934,0.007124,0.010887,1.009371,-0.014961,-0.003423,0.009769,0.000000,0.000000,0.000000"
"142121,0.184118,0.007169,-0.002749,0.982874,0.007458,0.011145,1.009759,-0.005244,-0.004469,0.015165,-51.000000,-23.000000,29.000000"
"142157,0.183973,0.002470,0.007589,0.982899,0.007449,0.008307,1.008767,-0.005223,-0.003935,0.010957,0.000000,0.000000,0.000000"
"142199,0.184476,0.002663,0.006747,0.982810,0.006898,0.010317,1.008692,-0.017203,-0.003797,0.007466,-52.000000,-23.000000,27.000000"
"142236,0.184213,0.009950,-0.002682,0.982832,0.006396,0.011271,1.010403,-0.015413,-0.002968,0.009776,0.000000,0.000000,0.000000"
"142278,0.184063,0.002817,0.006354,0.982890,0.005726,0.011422,1.008843,0.003221,0.001985,0.011942,0.000000,0.000000,0.000000"
"142318,0.184291,0.002851,0.005832,0.982850,0.007590,0.011462,1.010008,-0.015332,0.002483,0.006038,-53.000000,-22.000000,22.000000"
"142351,0.183979,0.011009,-0.002531,0.982865,0.005943,0.010928,1.008469,-0.010985,-0.006099,0.012561,0.000000,0.000000,0.000000"
"142396,0.184743,0.010738,-0.002728,0.982724,0.005518,0.007794,1.006982,-0.005110,-0.005145,0.011868,-53.000000,-26.000000,26.000000"
