raw_line
=== RAM LOG DUMP BEGIN ===
"t_ms,qw,qx,qy,qz,ax,ay,az,gx,gy,gz,mx,my,mz"
"128941,0.506634,-0.109525,-0.189358,-0.833948,0.062500,0.108276,0.932617,2.177400,-1.464738,-1.204814,0.000000,0.000000,0.000000"
"128963,0.498356,-0.111479,-0.195178,-0.837328,-0.026489,-0.180664,0.982910,0.586961,-1.287905,-1.797101,0.000000,0.000000,0.000000"
"128988,0.492270,-0.116005,-0.199510,-0.839291,-0.064575,-0.115967,1.040771,0.168312,-1.529720,-1.144094,0.000000,0.000000,0.000000"
"129014,0.491813,-0.119957,-0.202044,-0.838397,-0.036621,-0.200195,1.034790,0.220510,-1.062069,0.159790,-41.000000,18.000000,39.000000"
"129039,0.489448,-0.121150,-0.202635,-0.839466,-0.111328,-0.204590,1.194458,-0.008522,-0.469782,-0.481499,0.000000,0.000000,0.000000"
"129064,0.483984,-0.118151,-0.201411,-0.843346,-0.131470,-0.249146,1.197144,-0.088417,0.356864,-1.405084,0.000000,0.000000,0.000000"
"129090,0.476157,-0.116388,-0.195337,-0.849454,-0.018188,-0.253174,1.112549,-1.154747,0.590156,-1.864213,0.000000,0.000000,0.000000"
"129116,0.468149,-0.115551,-0.190270,-0.855150,-0.002930,-0.070923,1.192017,-1.041829,0.327036,-1.753425,-40.000000,17.000000,41.000000"
"129141,0.465738,-0.114873,-0.190970,-0.856401,0.053223,-0.073608,1.120483,0.196009,-0.152333,-0.585895,0.000000,0.000000,0.000000"
"129161,0.464384,-0.114647,-0.192670,-0.856786,0.130005,-0.016968,1.012329,0.388821,-0.297209,-0.333428,0.000000,0.000000,0.000000"
"129186,0.462797,-0.114448,-0.193982,-0.857375,0.190552,-0.010010,0.912720,0.325971,-0.249272,-0.395213,0.000000,0.000000,0.000000"
"129212,0.459872,-0.114289,-0.192983,-0.859194,0.268677,0.032837,0.804932,-0.129962,0.007457,-0.585895,-39.000000,22.000000,40.000000"
"129237,0.456870,-0.113971,-0.191613,-0.861141,0.239746,0.091919,0.849365,-0.216249,-0.014914,-0.699879,0.000000,0.000000,0.000000"
"129262,0.457364,-0.114127,-0.193549,-0.860425,0.225220,0.138306,0.901733,0.451672,-0.357929,0.112918,0.000000,0.000000,0.000000"
"129291,0.457494,-0.114552,-0.195449,-0.859870,0.229614,0.147827,0.949097,0.402670,-0.413323,0.049002,0.000000,0.000000,0.000000"
"129321,0.454193,-0.115987,-0.192831,-0.862016,0.234253,0.136719,0.957031,-0.606135,-0.164051,-0.555003,-41.000000,24.000000,42.000000"
"129345,0.448444,-0.117078,-0.188342,-0.865862,0.146240,0.079590,0.921265,-1.055677,-0.066046,-1.196292,0.000000,0.000000,0.000000"
"129374,0.442791,-0.119134,-0.184662,-0.869278,0.228394,0.041382,0.863892,-0.936367,-0.268447,-1.154747,0.000000,0.000000,0.000000"
"129404,0.441901,-0.120403,-0.180832,-0.870360,0.160522,0.145874,0.997192,-0.708401,0.001065,-0.021305,-35.000000,18.000000,44.000000"
"129433,0.447618,-0.120533,-0.176279,-0.868352,0.215210,0.199097,0.939209,-0.575243,0.355798,1.320928,0.000000,0.000000,0.000000"
"129462,0.451816,-0.119796,-0.166485,-0.868213,0.165283,0.104370,0.900513,-1.450890,0.982174,0.956607,0.000000,0.000000,0.000000"
"129489,0.455649,-0.117958,-0.158399,-0.867974,0.033325,0.032959,0.960449,-1.061003,1.003479,0.822384,0.000000,0.000000,0.000000"
"129515,0.459825,-0.116774,-0.154508,-0.866633,0.033813,-0.054565,0.884521,-0.275903,0.540089,0.953412,-33.000000,13.000000,47.000000"
"129539,0.465010,-0.114197,-0.152348,-0.864589,0.066162,-0.118652,0.791260,0.185356,0.633832,1.026915,0.000000,0.000000,0.000000"
"129565,0.470884,-0.109661,-0.150624,-0.862296,0.130371,-0.089355,0.820801,0.477238,0.959803,1.094026,0.000000,0.000000,0.000000"
"129589,0.477868,-0.101688,-0.149311,-0.859656,0.128052,-0.019653,0.908325,0.880974,1.510545,1.220793,0.000000,0.000000,0.000000"
"129611,0.486225,-0.092833,-0.147167,-0.856335,0.021851,-0.023071,1.070190,0.899083,1.804558,1.608549,-37.000000,-3.000000,46.000000"
"129637,0.499544,-0.082569,-0.143795,-0.850271,-0.024292,0.012817,1.209351,0.926780,2.194445,2.634399,0.000000,0.000000,0.000000"
"129662,0.514543,-0.069968,-0.137552,-0.843463,0.146851,0.019897,1.125000,0.768056,2.944391,2.957174,0.000000,0.000000,0.000000"
"129689,0.525726,-0.059242,-0.126494,-0.839108,0.260376,-0.063232,1.062256,-0.296144,3.171292,2.146508,0.000000,0.000000,0.000000"
"129715,0.535012,-0.048661,-0.115849,-0.835448,0.288208,-0.145386,1.114868,-0.285491,3.073288,1.874865,-37.000000,-10.000000,40.000000"
"129735,0.543370,-0.037620,-0.114814,-0.830753,0.236694,-0.205933,1.297485,1.391235,2.084722,1.614941,0.000000,0.000000,0.000000"
"129760,0.554559,-0.025851,-0.120906,-0.822908,0.237915,-0.167725,1.327881,2.749448,1.481783,2.359561,0.000000,0.000000,0.000000"
"129785,0.566980,-0.013385,-0.126803,-0.813803,0.318115,-0.251221,1.252808,2.828277,1.687379,2.681271,0.000000,0.000000,0.000000"
"129811,0.580093,-0.000865,-0.119889,-0.805679,0.373657,-0.234009,1.322632,0.714792,3.155313,2.839995,-35.000000,-15.000000,28.000000"
"129836,0.597213,0.017752,-0.116628,-0.793360,0.484985,-0.165405,1.366577,2.095375,3.894607,3.698598,0.000000,0.000000,0.000000"
"129861,0.608029,0.028451,-0.118487,-0.784508,0.622559,-0.166626,1.255493,1.871669,1.903627,2.485262,0.000000,0.000000,0.000000"
"129881,0.617693,0.036251,-0.120529,-0.776282,0.583984,-0.391602,1.062134,1.563808,1.367800,2.300971,0.000000,0.000000,0.000000"
"129909,0.625589,0.043368,-0.121581,-0.769400,0.584351,-0.363770,0.984131,1.300688,1.303884,1.953695,-30.000000,-36.000000,25.000000"
"129929,0.632364,0.050247,-0.122823,-0.763220,0.535767,-0.367920,1.000610,1.299623,1.234641,1.617071,0.000000,0.000000,0.000000"
"129954,0.639101,0.056739,-0.126270,-0.756562,0.470093,-0.318359,1.226807,1.609614,0.884169,1.706553,0.000000,0.000000,0.000000"
"129975,0.646876,0.061527,-0.135540,-0.747927,0.564209,-0.132568,1.363159,2.287123,-0.037284,2.217880,0.000000,0.000000,0.000000"
"130001,0.654578,0.063933,-0.144331,-0.739330,0.603027,-0.243408,1.315796,1.907888,-0.380299,2.352104,-23.000000,-26.000000,19.000000"
"130025,0.661421,0.060009,-0.150194,-0.732368,0.540894,-0.290161,1.358887,0.631702,-0.967260,2.065548,0.000000,0.000000,0.000000"
"130050,0.668220,0.053064,-0.156362,-0.725408,0.537964,-0.218628,1.362427,0.275903,-1.449825,2.149704,0.000000,0.000000,0.000000"
"130070,0.676483,0.042070,-0.163645,-0.716813,0.455688,-0.132568,1.276367,-0.063916,-2.131594,2.717489,0.000000,0.000000,0.000000"
"130100,0.684373,0.030781,-0.169764,-0.708425,0.373047,-0.135986,1.225708,-0.303600,-2.087918,2.699380,-14.000000,-35.000000,26.000000"
"130120,0.689459,0.019654,-0.176818,-0.702136,0.308716,-0.159424,1.129150,-0.155529,-2.299906,1.955825,0.000000,0.000000,0.000000"
"130145,0.693735,0.008408,-0.182437,-0.696691,0.190918,-0.179565,1.080200,-0.399474,-2.202967,1.734250,0.000000,0.000000,0.000000"
"130170,0.698827,-0.002175,-0.187800,-0.690194,0.143921,-0.072998,1.141479,-0.317449,-2.087918,1.979261,0.000000,0.000000,0.000000"
"130196,0.701920,-0.011000,-0.197214,-0.684320,0.046021,-0.034546,1.161377,0.420779,-2.472479,1.581918,-8.000000,-31.000000,31.000000"
"130221,0.704438,-0.017939,-0.205669,-0.679077,-0.088745,-0.061523,1.252319,0.514523,-2.190184,1.336907,0.000000,0.000000,0.000000"
"130246,0.704213,-0.028603,-0.216119,-0.675691,0.040039,-0.210693,1.220703,0.206661,-3.045591,0.824515,0.000000,0.000000,0.000000"
"130266,0.700036,-0.044643,-0.225769,-0.676007,-0.104126,-0.287964,1.210815,-0.857538,-3.826430,0.011718,0.000000,0.000000,0.000000"
"130291,0.695194,-0.060286,-0.238246,-0.675507,-0.111694,-0.107178,1.079834,-0.419714,-4.231230,0.006392,0.000000,0.000000,0.000000"
"130317,0.691175,-0.074437,-0.250058,-0.673949,-0.250366,0.061890,0.974609,-0.239684,-3.891411,0.224771,-7.000000,-12.000000,40.000000"
"130342,0.687030,-0.084675,-0.263193,-0.671974,-0.289063,0.186768,0.815796,0.400539,-3.604855,0.073503,0.000000,0.000000,0.000000"
"130367,0.684753,-0.091683,-0.277855,-0.667461,-0.404663,0.021973,0.724365,1.243164,-3.317233,0.460194,0.000000,0.000000,0.000000"
"130388,0.682841,-0.097009,-0.292810,-0.662253,-0.488281,-0.130615,0.665894,1.577657,-3.114833,0.491087,0.000000,0.000000,0.000000"
"130414,0.680157,-0.102516,-0.306274,-0.658083,-0.572754,-0.145142,0.386841,1.308145,-2.939064,0.297209,-10.000000,1.000000,49.000000"
"130440,0.676954,-0.104499,-0.315784,-0.656577,-0.719727,-0.107788,0.302246,1.040763,-1.927063,-0.264186,0.000000,0.000000,0.000000"
"130464,0.673502,-0.106235,-0.318156,-0.658700,-0.627075,-0.187378,0.614136,-0.075634,-0.866060,-0.668986,0.000000,0.000000,0.000000"
"130489,0.668543,-0.109617,-0.319726,-0.662427,-0.614624,-0.101929,0.485474,-0.549676,-1.038633,-0.951281,0.000000,0.000000,0.000000"
"130511,0.667537,-0.110762,-0.317287,-0.664421,-0.599854,0.035522,0.258545,-0.566721,0.018109,-0.222640,-11.000000,7.000000,45.000000"
"130536,0.667066,-0.114667,-0.308940,-0.668155,-0.619873,-0.056763,0.466431,-1.842907,0.500674,-0.101200,0.000000,0.000000,0.000000"
"130561,0.663756,-0.122196,-0.296545,-0.675690,-0.557983,0.089111,0.469727,-3.189401,0.462325,-0.655138,0.000000,0.000000,0.000000"
"130590,0.660068,-0.124794,-0.289899,-0.681685,-0.493896,0.306030,0.515259,-1.715076,0.304666,-0.911866,0.000000,0.000000,0.000000"
"130616,0.656169,-0.121412,-0.289889,-0.686051,-0.542114,0.150391,0.518311,0.145941,0.197074,-1.261273,-5.000000,2.000000,48.000000"
"130641,0.652629,-0.112772,-0.290866,-0.690474,-0.513794,0.221924,0.470703,0.909736,0.802144,-1.532915,0.000000,0.000000,0.000000"
"130661,0.648600,-0.101520,-0.286428,-0.697833,-0.498779,0.152832,0.501343,0.337689,1.904693,-2.020807,0.000000,0.000000,0.000000"
"130690,0.644498,-0.096803,-0.280364,-0.704732,-0.381470,0.213379,0.712891,-0.708401,1.185639,-1.562743,0.000000,0.000000,0.000000"
"130720,0.640239,-0.092067,-0.276354,-0.710807,-0.370605,0.284180,0.722900,-0.320645,0.911866,-1.511610,-8.000000,3.000000,43.000000"
"130749,0.632978,-0.083118,-0.263415,-0.723216,-0.236084,0.277588,0.713379,-1.523328,2.588593,-2.815494,0.000000,0.000000,0.000000"
"130777,0.625666,-0.081101,-0.257576,-0.731860,-0.086670,0.354126,1.007446,-1.172856,0.617853,-2.100701,0.000000,0.000000,0.000000"
"130803,0.618175,-0.075209,-0.256014,-0.739365,-0.181396,0.517456,0.557251,0.026632,0.666856,-2.225337,-8.000000,-20.000000,48.000000"
"130832,0.615824,-0.064253,-0.246203,-0.745665,-0.193115,0.533813,0.378662,-0.578439,2.690858,-1.439172,0.000000,0.000000,0.000000"
"130852,0.613877,-0.059577,-0.232509,-0.752027,-0.155640,0.386597,0.475098,-1.895105,2.222142,-1.037567,0.000000,0.000000,0.000000"
"130874,0.611662,-0.057844,-0.218605,-0.758113,-0.146851,0.398071,0.424316,-2.298841,1.800297,-0.905475,0.000000,0.000000,0.000000"
"130899,0.608340,-0.056072,-0.195445,-0.767189,-0.078003,0.343628,0.110474,-3.805124,2.994458,-1.324124,-1.000000,-28.000000,29.000000"
"130924,0.602072,-0.055681,-0.165716,-0.779068,0.068359,0.360718,0.148437,-5.237905,3.577158,-2.027198,0.000000,0.000000,0.000000"
"130950,0.594958,-0.045929,-0.146468,-0.788963,0.197021,0.457764,0.082153,-2.410693,3.782754,-2.370213,0.000000,0.000000,0.000000"
"130975,0.587297,-0.034743,-0.126333,-0.798696,0.384766,0.396484,0.167236,-2.343582,4.159857,-2.499110,0.000000,0.000000,0.000000"
"131001,0.577546,-0.021909,-0.112356,-0.808293,0.767456,0.507080,0.571289,-1.083374,3.658118,-2.863431,-7.000000,-35.000000,12.000000"
"131027,0.567207,-0.008319,-0.108431,-0.816364,0.788452,0.629150,0.628662,0.589091,2.608833,-2.897519,0.000000,0.000000,0.000000"
"131048,0.556737,0.007661,-0.109192,-0.823446,0.835937,0.610596,0.540039,1.656486,2.470348,-2.874083,0.000000,0.000000,0.000000"
"131068,0.546382,0.016401,-0.107384,-0.830462,0.856201,0.504150,0.506104,0.449542,1.578722,-2.704706,0.000000,0.000000,0.000000"
"131093,0.537267,0.015077,-0.100701,-0.837243,0.858643,0.383789,0.412476,-1.438107,0.476173,-2.279666,0.000000,0.000000,0.000000"
"131116,0.529004,0.012887,-0.100212,-0.842583,0.892578,0.520630,0.369873,-0.452737,-0.323840,-1.861017,-16.000000,-31.000000,12.000000"
"131141,0.521640,0.010089,-0.101018,-0.847104,0.765137,0.451538,0.207275,-0.327036,-0.544350,-1.685248,0.000000,0.000000,0.000000"
"131166,0.515544,0.007608,-0.099228,-0.851064,0.618408,0.386353,-0.003662,-0.733967,-0.198139,-1.421063,0.000000,0.000000,0.000000"
"131191,0.508126,0.006984,-0.099979,-0.855431,0.597534,0.241577,-0.014893,-0.086286,-0.155529,-1.725728,0.000000,0.000000,0.000000"
"131217,0.498731,0.006270,-0.098651,-0.861102,0.693237,0.192505,0.129517,-0.411192,0.005326,-2.118811,-22.000000,-31.000000,14.000000"
"131242,0.489181,0.003828,-0.096946,-0.866769,0.867187,0.408081,0.293701,-0.713727,-0.265251,-2.190184,0.000000,0.000000,0.000000"
"131262,0.481245,-0.002166,-0.096877,-0.871214,0.944214,0.465454,0.474854,-0.755272,-1.008805,-1.719337,0.000000,0.000000,0.000000"
"131287,0.475031,-0.008386,-0.096729,-0.874596,0.968506,0.336304,0.343628,-0.748881,-1.000283,-1.314536,0.000000,0.000000,0.000000"
"131313,0.470475,-0.015414,-0.095547,-0.877090,1.095215,0.299072,0.584839,-0.931041,-1.016262,-0.822384,-28.000000,-31.000000,14.000000"
"131338,0.466879,-0.025506,-0.105255,-0.877665,1.124512,0.356445,0.974487,0.692422,-2.558765,-0.547546,0.000000,0.000000,0.000000"
"131363,0.460783,-0.039360,-0.120663,-0.878391,1.054321,0.372070,0.761841,1.315602,-3.807255,-0.949151,0.000000,0.000000,0.000000"
"131388,0.453116,-0.052661,-0.135881,-0.879459,1.041260,0.402466,0.835937,1.309210,-3.730556,-1.268730,0.000000,0.000000,0.000000"
"131410,0.445185,-0.065923,-0.157195,-0.879064,1.060425,0.312256,1.194580,2.561961,-4.331365,-1.134507,-34.000000,-19.000000,31.000000"
"131436,0.440275,-0.082399,-0.180711,-0.875621,0.893066,0.107300,0.860962,2.738795,-5.005678,-0.399474,0.000000,0.000000,0.000000"
"131456,0.438246,-0.098489,-0.197267,-0.871393,0.836548,0.077637,1.111450,1.679922,-4.252535,0.255663,0.000000,0.000000,0.000000"
"131479,0.436716,-0.116836,-0.212723,-0.866243,0.919067,0.088989,1.758911,1.413606,-4.622182,0.518784,0.000000,0.000000,0.000000"
"131505,0.433981,-0.137314,-0.227824,-0.860756,0.790039,0.004761,1.484985,1.172856,-5.062137,0.605070,-43.000000,-15.000000,38.000000"
"131530,0.429107,-0.154850,-0.239129,-0.857150,0.300903,-0.526733,1.143921,0.618919,-4.371845,-0.104396,0.000000,0.000000,0.000000"
"131555,0.420016,-0.172290,-0.247174,-0.856042,0.349609,-0.210327,1.571777,-0.207727,-4.249340,-0.922519,0.000000,0.000000,0.000000"
"131580,0.412633,-0.186737,-0.254516,-0.854450,0.168213,0.000732,1.182739,-0.033023,-3.646400,-0.682835,0.000000,0.000000,0.000000"
"131610,0.408623,-0.197774,-0.262278,-0.851542,-0.024536,-0.008179,1.295288,0.552872,-2.958239,-0.106526,-42.000000,7.000000,42.000000"
"131630,0.401951,-0.206762,-0.274000,-0.848887,-0.082764,-0.203369,1.507935,1.226119,-3.078614,-0.924649,0.000000,0.000000,0.000000"
"131655,0.393791,-0.214126,-0.285367,-0.847139,-0.114502,-0.254639,1.382202,1.186705,-2.813363,-1.327320,0.000000,0.000000,0.000000"
"131680,0.385454,-0.221621,-0.294793,-0.845817,-0.105713,-0.264648,1.441162,0.814927,-2.671683,-1.300688,0.000000,0.000000,0.000000"
"131706,0.376647,-0.226943,-0.304224,-0.845034,-0.258301,-0.419067,1.253784,0.984304,-2.292449,-1.509480,-45.000000,11.000000,37.000000"
"131731,0.366349,-0.228885,-0.309569,-0.847093,-0.224243,-0.361572,1.136841,0.254598,-1.382713,-2.038916,0.000000,0.000000,0.000000"
"131756,0.360794,-0.220070,-0.309910,-0.851677,-0.250610,-0.215088,1.012451,0.246076,1.208010,-1.843973,0.000000,0.000000,0.000000"
"131776,0.355306,-0.211837,-0.310632,-0.855798,-0.122681,-0.354858,1.179321,0.318514,1.076982,-1.797101,0.000000,0.000000,0.000000"
"131802,0.348074,-0.208649,-0.309712,-0.859877,-0.058838,-0.158691,1.291016,-0.347276,0.215183,-1.662878,-42.000000,26.000000,40.000000"
"131828,0.342520,-0.211084,-0.304827,-0.863252,0.141235,-0.122437,1.218628,-1.343298,-0.395213,-0.858603,0.000000,0.000000,0.000000"
"131853,0.335185,-0.211613,-0.298439,-0.868220,-0.127197,0.009155,0.900879,-1.675661,-0.026632,-1.292166,0.000000,0.000000,0.000000"
"131878,0.328856,-0.206758,-0.291338,-0.874201,-0.225708,0.075439,0.749512,-1.476456,1.050351,-1.457282,0.000000,0.000000,0.000000"
"131904,0.327482,-0.189865,-0.282771,-0.881332,-0.056396,-0.083496,0.763184,-0.713727,3.615507,-1.307079,-36.000000,15.000000,38.000000"
"131929,0.326942,-0.180214,-0.272211,-0.886867,0.221069,0.067993,1.038208,-1.451955,2.450108,-0.617853,0.000000,0.000000,0.000000"
"131950,0.327426,-0.176174,-0.262558,-0.890404,-0.127563,0.229614,0.690918,-1.596831,1.341168,0.040480,0.000000,0.000000,0.000000"
"131970,0.329357,-0.168937,-0.249586,-0.894813,-0.132324,0.183716,0.627808,-1.969674,2.232794,0.185356,0.000000,0.000000,0.000000"
"131995,0.334660,-0.160167,-0.232945,-0.898936,-0.099976,0.239624,0.604004,-2.423476,2.902845,0.868190,0.000000,0.000000,0.000000"
"132020,0.344170,-0.150436,-0.216513,-0.901132,-0.123413,0.409790,0.443237,-2.106028,3.238404,1.790709,-29.000000,0.000000,47.000000"
"132049,0.355669,-0.133213,-0.199832,-0.903228,0.017212,0.552246,0.361572,-1.728924,4.755341,1.784318,0.000000,0.000000,0.000000"
"132074,0.362963,-0.111584,-0.181784,-0.907062,0.007324,0.282471,0.261963,-1.838646,5.505287,0.754207,0.000000,0.000000,0.000000"
"132104,0.366521,-0.084555,-0.168739,-0.911065,0.494629,0.493286,0.359863,-0.486826,6.243514,-0.235423,-21.000000,-26.000000,44.000000"
"132129,0.376079,-0.058461,-0.159432,-0.910894,0.967651,0.773682,0.663452,0.268447,5.910087,1.026915,0.000000,0.000000,0.000000"
"132155,0.387738,-0.034159,-0.151644,-0.908569,0.875122,0.641479,0.589966,0.514523,5.520200,1.600027,0.000000,0.000000,0.000000"
"132175,0.398113,-0.012957,-0.141220,-0.906308,0.718506,0.430908,0.474365,-0.194943,5.135640,1.460477,0.000000,0.000000,0.000000"
"132198,0.404840,0.007789,-0.131146,-0.904900,0.712280,0.263428,0.397705,-0.090547,4.939631,0.821319,-20.000000,-25.000000,23.000000"
"132223,0.407918,0.027984,-0.124050,-0.904119,0.742920,0.234497,0.375610,0.329167,4.502873,0.035154,0.000000,0.000000,0.000000"
"132248,0.408938,0.048063,-0.120897,-0.903241,0.748779,0.314453,0.264648,1.022654,4.103398,-0.303600,0.000000,0.000000,0.000000"
"132273,0.415531,0.068214,-0.116511,-0.899503,0.807129,0.546021,0.060669,0.776578,4.357996,0.925715,0.000000,0.000000,0.000000"
"132299,0.423628,0.088282,-0.111231,-0.894636,0.904053,0.576782,0.070068,0.625310,4.468784,1.358212,-17.000000,-32.000000,7.000000"
"132324,0.429449,0.105153,-0.109160,-0.890281,1.023315,0.259766,0.426514,1.027980,3.591006,0.942759,0.000000,0.000000,0.000000"
"132349,0.429041,0.116473,-0.111592,-0.888766,0.783447,0.230957,0.108032,1.400823,2.014415,-0.198139,0.000000,0.000000,0.000000"
"132369,0.427746,0.127481,-0.114030,-0.887569,0.695068,0.378662,-0.087280,1.337972,1.910019,-0.379234,0.000000,0.000000,0.000000"
"132394,0.427120,0.138316,-0.115326,-0.886079,0.739990,0.520874,-0.072876,1.094026,1.987783,-0.263120,0.000000,0.000000,0.000000"
"132420,0.425325,0.147966,-0.118380,-0.884981,0.782349,0.494873,0.032959,1.320928,1.586179,-0.357929,-16.000000,-38.000000,1.000000"
"132445,0.421893,0.157318,-0.123806,-0.884268,0.696899,0.394653,-0.038086,1.780057,1.293231,-0.681769,0.000000,0.000000,0.000000"
"132470,0.418662,0.165738,-0.126288,-0.883914,0.600342,0.212158,-0.124878,1.184574,1.377387,-0.749946,0.000000,0.000000,0.000000"
"132491,0.415871,0.174855,-0.128409,-0.883170,0.668579,0.341431,-0.092285,1.157942,1.545699,-0.672182,0.000000,0.000000,0.000000"
"132517,0.411988,0.186286,-0.133243,-0.881935,0.670410,0.398926,-0.033203,1.838646,1.706553,-0.724380,-19.000000,-29.000000,-8.000000"
"132543,0.408937,0.194553,-0.134780,-0.881337,0.671509,0.401733,-0.128052,0.977913,1.417867,-0.740359,0.000000,0.000000,0.000000"
"132563,0.408466,0.199488,-0.134762,-0.880454,0.741455,0.371948,0.028442,0.366451,1.051416,-0.235423,0.000000,0.000000,0.000000"
"132588,0.406521,0.204729,-0.136326,-0.879910,0.755615,0.387939,0.184692,0.733967,0.927845,-0.467651,0.000000,0.000000,0.000000"
"132614,0.404203,0.207529,-0.139389,-0.879842,0.709595,0.250122,0.200928,0.769121,0.351537,-0.384560,-20.000000,-31.000000,-12.000000"
"132639,0.401936,0.210582,-0.140388,-0.879996,0.739624,0.083740,0.157471,0.510262,0.557133,-0.535828,0.000000,0.000000,0.000000"
"132664,0.399156,0.213499,-0.139801,-0.880652,0.815308,0.119873,0.337769,0.237554,0.625310,-0.727576,0.000000,0.000000,0.000000"
"132689,0.396324,0.209279,-0.144092,-0.882251,0.778687,0.197144,0.416626,0.495348,-1.062069,-0.406931,0.000000,0.000000,0.000000"
"132715,0.391783,0.206478,-0.146732,-0.884501,0.602539,0.073975,0.312622,0.315318,-0.747816,-0.819188,-18.000000,-29.000000,-14.000000"
"132741,0.389365,0.203819,-0.143943,-0.886642,0.713013,0.091431,0.258179,-0.657268,-0.240750,-0.712662,0.000000,0.000000,0.000000"
"132761,0.385332,0.202633,-0.139539,-0.889375,0.793945,0.127808,0.330322,-0.781904,0.076699,-1.152616,0.000000,0.000000,0.000000"
"132786,0.378796,0.199707,-0.137775,-0.893112,0.980591,0.257935,0.474121,-0.384560,-0.545415,-1.521197,0.000000,0.000000,0.000000"
"132812,0.374580,0.193448,-0.138509,-0.896149,1.118774,0.398071,0.553345,-0.333428,-1.232511,-0.795752,-27.000000,-36.000000,-9.000000"
"132837,0.377378,0.185457,-0.135058,-0.897191,1.167847,0.347534,0.565674,-1.366734,-0.961934,0.430367,0.000000,0.000000,0.000000"
"132861,0.385360,0.169344,-0.131418,-0.897524,1.033691,0.142090,0.528809,-2.161421,-2.237055,1.635181,0.000000,0.000000,0.000000"
"132886,0.385546,0.155520,-0.137583,-0.899021,0.910278,0.393433,0.376099,-0.046872,-2.827212,0.410127,0.000000,0.000000,0.000000"
"132909,0.384519,0.150642,-0.147834,-0.898664,0.951050,0.582275,0.552490,1.410410,-1.516936,0.300405,-26.000000,-44.000000,-2.000000"
"132934,0.382054,0.138005,-0.164676,-0.898817,0.984009,0.541138,0.689819,2.084722,-3.467435,0.345146,0.000000,0.000000,0.000000"
"132954,0.378982,0.112600,-0.179425,-0.900833,1.019775,0.202515,0.666382,0.743555,-5.672533,0.460194,0.000000,0.000000,0.000000"
"132976,0.372547,0.070195,-0.192377,-0.905137,0.993652,0.163696,0.864624,-0.853277,-8.779909,0.251402,0.000000,0.000000,0.000000"
"133002,0.362335,0.026912,-0.198201,-0.910333,0.706909,0.405029,1.152710,-2.181661,-8.575378,-0.429302,-23.000000,-31.000000,21.000000"
"133027,0.358558,0.013587,-0.207003,-0.910166,0.635864,0.464844,1.285034,0.688161,-3.030677,-0.177899,0.000000,0.000000,0.000000"
"133052,0.351289,-0.001904,-0.219605,-0.910146,0.572021,0.050171,1.416382,1.353951,-3.920173,-0.710531,0.000000,0.000000,0.000000"
"133077,0.340728,-0.011785,-0.233736,-0.910567,0.569946,0.976562,1.127808,1.710815,-3.143595,-1.548894,0.000000,0.000000,0.000000"
"133102,0.337538,-0.014687,-0.259324,-0.904767,0.614014,0.814209,1.169556,4.624313,-2.288188,-0.158724,0.000000,0.000000,0.000000"
"133128,0.325623,-0.023782,-0.283865,-0.901568,0.542236,0.129028,0.938721,4.111920,-3.814712,-1.506284,-33.000000,-16.000000,37.000000"
"133148,0.315954,-0.035436,-0.297206,-0.900326,0.284546,-0.192139,1.164673,1.840777,-3.530286,-1.106810,0.000000,0.000000,0.000000"
"133174,0.307645,-0.045169,-0.305740,-0.899910,0.154785,-0.124756,1.319824,1.050351,-2.830407,-0.974717,0.000000,0.000000,0.000000"
"133199,0.296813,-0.056327,-0.313689,-0.900183,0.135132,-0.089966,1.467285,0.814927,-3.162770,-1.306014,-43.000000,-2.000000,38.000000"
"133224,0.286452,-0.065674,-0.326983,-0.898173,0.023560,-0.171143,1.096802,1.999501,-3.206446,-1.321993,0.000000,0.000000,0.000000"
"133249,0.275144,-0.071041,-0.338068,-0.897195,-0.087280,-0.236816,1.060059,1.741707,-2.423476,-1.773665,0.000000,0.000000,0.000000"
"133270,0.263924,-0.073775,-0.339123,-0.899943,0.023682,-0.231689,1.353638,-0.159790,-1.330515,-2.006958,0.000000,0.000000,0.000000"
"133290,0.257114,-0.081675,-0.332989,-0.903515,-0.037231,-0.282471,1.102295,-1.718271,-1.570200,-0.798948,0.000000,0.000000,0.000000"
"133317,0.252483,-0.087789,-0.330144,-0.905290,-0.071289,-0.122681,1.126343,-0.845820,-1.280448,-0.428236,-42.000000,4.000000,38.000000"
"133346,0.239448,-0.096575,-0.333835,-0.906583,-0.204834,-0.208130,1.378418,0.043676,-2.701511,-1.902562,0.000000,0.000000,0.000000"
"133374,0.221592,-0.118844,-0.343843,-0.904735,-0.191650,-0.260132,1.337402,0.660464,-5.828061,-1.852495,0.000000,0.000000,0.000000"
"133401,0.200397,-0.146993,-0.350787,-0.902875,-0.649292,-0.232788,1.447021,-0.222640,-7.000917,-1.919606,-46.000000,13.000000,34.000000"
"133426,0.181428,-0.169867,-0.358906,-0.899675,-0.773315,-0.309937,1.206421,0.312122,-5.988916,-1.897236,0.000000,0.000000,0.000000"
"133450,0.174242,-0.177809,-0.364093,-0.897474,-0.895142,-0.276855,0.971802,0.640224,-2.318015,-0.775512,0.000000,0.000000,0.000000"
"133476,0.172998,-0.182393,-0.370679,-0.894093,-0.699951,-0.288940,0.892944,1.311340,-1.367800,0.028762,0.000000,0.000000,0.000000"
