t_ms,qw,qx,qy,qz,ax_mps2,ay_mps2,az_mps2,gx_deg,gy_deg,gz_deg,roll_deg,pitch_deg,yaw_deg,ax_lin_mps2,ay_lin_mps2,az_lin_mps2
136185,0.703440,-0.081331,0.101050,0.698818,-0.858615,-0.790356,9.777668,-0.061035,0.122070,0.061035,1.589063,14.823186,89.828972,1.651146,-1.053342,0.297793
136259,0.702902,-0.081415,0.101211,0.699326,-0.862207,-0.777184,9.789642,-0.061035,0.183105,0.000000,1.606836,14.841925,89.917007,1.650655,-1.043087,0.310670
136322,0.703024,-0.081218,0.100271,0.699361,-0.863405,-0.791554,9.783655,-0.061035,0.122070,-0.061035,1.543864,14.749159,89.900528,1.634101,-1.047149,0.300341
136398,0.702474,-0.081296,0.100455,0.699879,-0.858615,-0.787961,9.796828,-0.183105,0.183105,0.000000,1.564274,14.769395,89.990685,1.642242,-1.046910,0.314489
136471,0.701906,-0.081346,0.100583,0.700424,-0.863405,-0.773591,9.777668,0.000000,0.122070,-0.061035,1.582832,14.782645,90.084244,1.639645,-1.035595,0.295992
136554,0.701361,-0.081420,0.100745,0.700938,-0.859812,-0.786764,9.789642,-0.122070,0.122070,-0.061035,1.601596,14.800697,90.173462,1.646226,-1.051851,0.308839
136639,0.700829,-0.081504,0.100843,0.701446,-0.859812,-0.783171,9.789642,-0.061035,0.122070,-0.061035,1.614122,14.814349,90.260307,1.648486,-1.050314,0.309497
136715,0.700947,-0.081298,0.099901,0.701487,-0.859812,-0.784369,9.782457,-0.061035,0.061035,0.000000,1.551520,14.720823,90.244514,1.633002,-1.041264,0.297947
136792,0.700389,-0.081364,0.100068,0.702013,-0.863405,-0.778381,9.789642,-0.061035,0.122070,0.122070,1.571714,14.738635,90.335953,1.632359,-1.038598,0.305994
136879,0.699845,-0.081437,0.100238,0.702522,-0.863405,-0.786764,9.792038,-0.061035,0.122070,0.000000,1.591196,14.757256,90.424797,1.635442,-1.050183,0.309290
136954,0.699289,-0.081491,0.100427,0.703043,-0.864602,-0.787961,9.778865,0.000000,0.061035,0.061035,1.614123,14.775847,90.516052,1.637323,-1.055152,0.297036
137031,0.699403,-0.081292,0.099488,0.703086,-0.861010,-0.792751,9.786050,-0.061035,0.122070,0.061035,1.551149,14.683220,90.500824,1.625577,-1.049630,0.299903
137115,0.698862,-0.081357,0.099637,0.703595,-0.856220,-0.785566,9.790840,0.000000,0.061035,-0.061035,1.569481,14.699516,90.589195,1.633066,-1.045460,0.305482
137184,0.698318,-0.081434,0.099776,0.704106,-0.862207,-0.791554,9.790840,-0.061035,0.122070,0.000000,1.586136,14.715900,90.677719,1.629792,-1.054185,0.306270
137263,0.697759,-0.081501,0.099903,0.704634,-0.865800,-0.777184,9.793235,-0.061035,0.183105,0.000000,1.602963,14.730511,90.768967,1.628618,-1.042583,0.309376
137353,0.697215,-0.081572,0.100085,0.705139,-0.858615,-0.773591,9.780063,-0.122070,0.122070,0.000000,1.623749,14.749927,90.857658,1.639018,-1.042407,0.297147
137426,0.697332,-0.081372,0.099139,0.705179,-0.868195,-0.787961,9.781260,-0.122070,0.061035,0.000000,1.559801,14.656821,90.841751,1.614019,-1.046303,0.294006
137513,0.696781,-0.081439,0.099294,0.705694,-0.869392,-0.785566,9.793235,-0.122070,0.061035,0.000000,1.578758,14.673774,90.931587,1.615630,-1.047027,0.306801
137593,0.696245,-0.081510,0.099487,0.706188,-0.856220,-0.796344,9.783655,-0.061035,0.061035,0.000000,1.600192,14.694056,91.018761,1.632161,-1.061329,0.298200
137672,0.695705,-0.081579,0.099693,0.706683,-0.857417,-0.792751,9.789642,-0.061035,0.122070,0.000000,1.622935,14.715211,91.106575,1.634468,-1.061475,0.305212
137781,0.695150,-0.081638,0.099852,0.707200,-0.862207,-0.789159,9.780063,-0.061035,0.061035,0.000000,1.643048,14.731678,91.197067,1.632404,-1.061191,0.296442
137851,0.694592,-0.081709,0.099984,0.707721,-0.865800,-0.779579,9.793235,-0.122070,0.183105,0.000000,1.659934,14.746889,91.287666,1.631331,-1.054387,0.310360
137921,0.694705,-0.081499,0.099050,0.707765,-0.858615,-0.781974,9.782457,0.000000,0.122070,0.061035,1.597610,14.654244,91.272461,1.623173,-1.046579,0.295267
137988,0.694156,-0.081563,0.099216,0.708273,-0.866997,-0.791554,9.787248,-0.061035,0.061035,0.000000,1.617669,14.671718,91.361687,1.617684,-1.059459,0.300905
138068,0.693613,-0.081630,0.099397,0.708772,-0.866997,-0.780776,9.780063,-0.061035,0.122070,-0.061035,1.638585,14.690619,91.449844,1.620815,-1.052121,0.294638
138152,0.693051,-0.081670,0.099591,0.709290,-0.858615,-0.772394,9.780063,0.000000,0.061035,0.000000,1.663254,14.708316,91.541565,1.632128,-1.047800,0.295524
138214,0.693171,-0.081466,0.098649,0.709328,-0.863405,-0.775986,9.802815,-0.122070,0.122070,-0.061035,1.599435,14.615669,91.525162,1.611992,-1.040940,0.313963
138286,0.692628,-0.081532,0.098835,0.709824,-0.869392,-0.789159,9.778865,0.000000,0.061035,0.061035,1.620919,14.634915,91.613113,1.609193,-1.057647,0.290943
138364,0.692083,-0.081597,0.098968,0.710330,-0.871787,-0.786764,9.792038,0.000000,0.061035,0.000000,1.638033,14.649762,91.701523,1.609257,-1.058068,0.304840
138433,0.691547,-0.081664,0.099179,0.710815,-0.853824,-0.774789,9.798025,-0.122070,0.061035,0.061035,1.661369,14.671024,91.788223,1.630742,-1.049930,0.311861
138523,0.691663,-0.081457,0.098238,0.710856,-0.857417,-0.772394,9.780063,-0.122070,0.122070,0.000000,1.597737,14.578336,91.772499,1.611794,-1.037112,0.289594
138594,0.691125,-0.081543,0.098380,0.711349,-0.863405,-0.786764,9.778865,-0.183105,0.122070,0.000000,1.613765,14.595699,91.859009,1.608683,-1.054115,0.289217
138650,0.690550,-0.081591,0.098496,0.711886,-0.874182,-0.789159,9.798025,0.000000,0.061035,0.122070,1.631439,14.607757,91.952309,1.599903,-1.059423,0.308982
138701,0.690668,-0.081401,0.097549,0.711924,-0.858615,-0.785566,9.789642,-0.244141,0.183105,-0.061035,1.565823,14.516036,91.935898,1.600271,-1.045071,0.296349
138775,0.690120,-0.081477,0.097677,0.712429,-0.865800,-0.795147,9.786050,-0.122070,0.122070,0.000000,1.581666,14.531445,92.024162,1.595640,-1.057258,0.293488
138857,0.689570,-0.081523,0.097864,0.712930,-0.864602,-0.789159,9.790840,0.061035,0.000000,0.000000,1.604897,14.549071,92.113297,1.599759,-1.055098,0.299144
138919,0.689682,-0.081307,0.096939,0.712973,-0.857417,-0.772394,9.794433,0.061035,0.183105,0.061035,1.543194,14.456964,92.098335,1.591677,-1.028217,0.298508
139011,0.689128,-0.081379,0.097079,0.713482,-0.868195,-0.785566,9.798025,-0.183105,0.122070,0.000000,1.560506,14.473048,92.187630,1.583565,-1.044240,0.302866
139095,0.688579,-0.081451,0.097221,0.713984,-0.871787,-0.795147,9.783655,-0.244141,0.000000,0.000000,1.577730,14.489277,92.275970,1.582663,-1.056656,0.289268
139173,0.688023,-0.081517,0.097360,0.714493,-0.857417,-0.799937,9.792038,-0.183105,0.061035,0.000000,1.595404,14.504665,92.365547,1.599584,-1.064356,0.298389
139245,0.687464,-0.081577,0.097497,0.715005,-0.850232,-0.797542,9.790840,-0.122070,0.061035,0.000000,1.613647,14.519382,92.455559,1.609209,-1.064966,0.297908
139328,0.687579,-0.081358,0.096569,0.715046,-0.850232,-0.764011,9.794433,0.000000,0.183105,0.000000,1.551531,14.427079,92.440079,1.593906,-1.021251,0.297270
139397,0.687023,-0.081408,0.096742,0.715551,-0.861010,-0.773591,9.796828,-0.122070,0.000000,0.000000,1.573338,14.443837,92.529892,1.585907,-1.034426,0.300476
139490,0.686458,-0.081455,0.096888,0.716068,-0.876577,-0.692161,9.786050,-0.122070,0.183105,-0.122070,1.593421,14.458155,92.621094,1.572714,-0.956307,0.290403
139560,0.685923,-0.081562,0.096972,0.716557,-0.826282,-0.811912,9.787248,-0.732422,0.000000,-0.122070,1.602762,14.472683,92.706108,1.625418,-1.077589,0.292267
139654,0.685368,-0.081655,0.097115,0.717058,-0.834664,-0.838257,9.777668,-0.671387,0.061035,-0.061035,1.618571,14.490582,92.794739,1.620002,-1.106532,0.283524
139722,0.686603,-0.082477,0.096448,0.715871,-0.443079,2.733915,9.974059,-17.822266,8.544922,-23.376463,1.469727,14.508854,92.578117,2.014617,2.490325,0.480035
139806,0.687689,-0.085449,0.091842,0.715086,-3.471581,-10.988350,9.574091,-49.987789,-16.540527,-25.085447,0.817826,14.390200,92.340996,-1.033558,-11.123978,0.072839
139879,0.684311,-0.084988,0.096087,0.717818,-1.629811,0.193997,12.114009,29.174801,27.709959,45.288082,1.281257,14.685829,92.903000,0.857208,-0.018192,2.626870
139960,0.679457,-0.085743,0.098527,0.721996,0.063468,1.545985,11.861335,0.976562,27.587889,65.490723,1.527450,14.933734,93.677429,2.591522,1.293323,2.386041
140045,0.674255,-0.077646,0.102109,0.727272,-1.375939,1.520837,9.999207,77.636719,-40.344234,88.562004,2.594136,14.515079,94.663086,1.082789,1.091002,0.512056
140126,0.662769,-0.082331,0.110191,0.736083,0.044308,-1.386716,8.111932,17.639160,115.661621,166.931137,3.158063,15.501661,96.430214,2.666190,-1.907496,-1.326854
140226,0.654767,-0.081896,0.123017,0.741242,3.575764,-5.079837,6.525231,105.957024,105.102531,116.027824,4.491761,16.409763,97.737213,6.347137,-5.816819,-2.856264
140302,0.650105,-0.080604,0.131807,0.743972,6.315667,-5.434299,5.787565,83.557121,67.016602,67.504883,5.477695,16.936464,98.520302,9.173428,-6.330130,-3.554104
140388,0.651770,-0.076313,0.132738,0.742801,7.055728,-6.617439,6.413863,51.025387,-23.254393,-17.883301,5.853879,16.642515,98.326302,9.865306,-7.576067,-2.936187
140474,0.652883,-0.073949,0.132349,0.742131,6.343209,-6.794671,5.536088,24.658201,-16.845703,-13.488769,5.976727,16.414042,98.183960,9.115286,-7.774502,-3.822953
140538,0.654063,-0.070282,0.127621,0.742277,4.495452,-5.254673,5.737269,-3.601074,-61.584469,-10.192870,5.815317,15.740604,98.034294,7.156734,-6.211370,-3.656261
140625,0.655342,-0.064287,0.121483,0.742722,0.711321,-4.346961,6.491701,2.868652,-94.238274,-1.464844,5.709117,14.757074,97.892624,3.210137,-5.290651,-2.947658
140696,0.654893,-0.061659,0.119577,0.743650,-1.023871,-5.546865,6.165978,12.023925,-37.170410,10.986327,5.752219,14.378421,97.988846,1.412198,-6.499290,-3.288892
140790,0.652026,-0.076525,0.129861,0.743063,-4.629573,-7.468869,5.425917,-16.113281,203.735336,5.554199,5.576355,16.443636,98.273453,-1.852637,-8.383139,-3.938314
140874,0.648765,-0.094179,0.136613,0.742679,-1.832190,-5.859416,4.885840,-66.345215,205.078110,3.356933,4.882514,18.490574,98.517731,1.279038,-6.651269,-4.383969
140968,0.649472,-0.113404,0.156371,0.735441,7.510782,-2.028582,3.885919,41.381832,327.453583,-72.143555,5.106768,21.710695,98.084091,11.139699,-2.839847,-5.192015
141055,0.646332,-0.110766,0.171962,0.735129,11.195519,-4.191284,-1.706452,153.076172,109.313957,46.264645,6.823467,22.652592,98.723862,14.973768,-5.266904,-10.695556
141134,0.635160,-0.098129,0.170441,0.746922,13.734241,-7.928712,-4.434379,50.415035,-102.050774,202.209457,8.017532,21.290873,100.755676,17.296278,-9.203588,-13.485494
141235,0.632407,-0.087714,0.160808,0.752667,12.370276,-4.052373,-0.011975,-16.418457,-150.207520,72.326660,8.001085,19.598820,101.308746,15.660866,-5.338736,-9.163666
141316,0.638406,-0.077933,0.153833,0.750133,9.873468,-2.123185,4.276308,23.864744,-133.117676,-59.631344,7.946384,18.260399,100.479782,12.947296,-3.411087,-4.950230
141385,0.646404,-0.076805,0.144846,0.745173,8.952583,-3.950585,4.114644,-47.851559,-75.195312,-113.342278,7.023453,17.561153,99.205780,11.912492,-5.094205,-5.167984
141450,0.651814,-0.076277,0.132872,0.742742,4.822372,-4.299060,3.820056,-81.909172,-91.796867,-75.805664,5.867506,16.649944,98.320366,7.633169,-5.259874,-5.529402
141548,0.653806,-0.085436,0.124062,0.741516,3.097958,-3.623665,6.764733,-132.080078,17.700195,-50.292965,4.329428,16.793921,97.833160,5.932363,-4.332645,-2.600072
141634,0.656568,-0.090984,0.121051,0.738909,3.820056,0.991538,9.768087,-59.997559,32.104492,-59.448238,3.563427,17.062485,97.288452,6.698452,0.408650,0.408003
141705,0.654720,-0.097492,0.130173,0.738168,3.500321,1.929188,8.662786,24.963377,137.695312,9.155273,3.897151,18.323612,97.485840,6.584425,1.296251,-0.628275
141790,0.657272,-0.097731,0.141751,0.733722,9.859098,-4.792434,2.435735,111.328117,99.670403,-44.860836,4.833099,19.253799,97.111992,13.093978,-5.572731,-6.792634
141860,0.656666,-0.096867,0.144979,0.733749,9.182506,-8.255632,0.766406,41.076656,25.878904,8.666992,5.203906,19.424145,97.237587,12.444905,-9.094761,-8.447101
141962,0.655992,-0.099127,0.140716,0.734879,7.357500,-6.983877,1.842968,-47.241207,-5.432128,4.028320,4.665017,19.287619,97.285538,10.597845,-7.736943,-7.385747
142044,0.656496,-0.103257,0.136961,0.734569,8.659193,-2.414180,4.905000,-57.434078,16.235352,-20.812986,3.989553,19.361551,97.105499,11.911484,-3.058106,-4.327773
142134,0.657195,-0.103329,0.136016,0.734110,7.680828,-3.456013,4.539760,-1.586914,2.624511,-13.488769,3.881342,19.298429,96.988670,10.922921,-4.082744,-4.697780
142219,0.658024,-0.103830,0.135842,0.733328,8.102351,-5.230723,3.278782,2.380371,11.718749,-12.573241,3.803151,19.333008,96.843987,11.350031,-5.844716,-5.957651
142290,0.658442,-0.103276,0.134730,0.733236,8.258028,-4.609215,3.572172,1.647949,-4.272461,-7.202147,3.738459,19.200558,96.785202,11.484300,-5.213268,-5.672416
142382,0.658525,-0.102497,0.132019,0.733764,8.555010,-6.180348,2.586621,-10.437011,-19.104004,-0.854492,3.560524,18.922756,96.779991,11.736326,-6.756653,-6.675302
142463,0.656782,-0.105568,0.123740,0.736329,7.091653,-7.309600,2.748285,-90.270988,-29.602051,17.883301,2.633245,18.542377,96.966072,10.211292,-7.736900,-6.542643
142520,0.657223,-0.108412,0.112996,0.737249,6.809041,-3.912265,5.122947,-108.093254,-48.889156,-12.695312,1.452357,17.961716,96.798500,9.834263,-4.148788,-4.205945
142588,0.656255,-0.110836,0.108051,0.738492,5.416337,1.933978,8.135881,-63.781734,-7.446289,2.746582,0.849412,17.789469,96.881645,8.413491,1.795504,-1.204033
142667,0.660284,-0.116363,0.117725,0.732547,3.642825,-0.386796,7.044950,54.870602,131.713867,-78.247070,1.140265,19.022963,96.130981,6.840365,-0.571354,-2.227470
142755,0.673810,-0.109445,0.139587,0.717298,10.144106,-2.731520,1.892066,278.808594,119.628891,-193.786606,3.222610,20.189133,94.154984,13.529735,-3.249111,-7.300635
142831,0.675068,-0.092204,0.141180,0.718227,8.577763,-11.473342,-4.561315,156.188965,-126.953125,25.024412,4.746511,18.847975,94.336662,11.746964,-12.241568,-13.813455
142895,0.673470,-0.072766,0.136306,0.722886,11.910433,-8.208930,-4.921765,107.360832,-191.650375,76.965332,5.938662,16.786062,94.930550,14.743550,-9.180660,-14.263354
142978,0.669655,-0.055388,0.123599,0.730218,9.766891,-8.857980,-4.354146,22.583006,-234.741196,102.478020,6.298645,14.266212,95.743523,12.184344,-9.901052,-13.804227
143059,0.671262,-0.045376,0.106131,0.732178,6.213879,-10.069860,-2.315984,-61.279289,-216.064438,3.112793,5.544946,12.059663,95.556885,8.263483,-10.996847,-11.864594
143133,0.680813,-0.047130,0.087710,0.725658,1.989064,-7.084468,1.574725,-144.653320,-132.446289,-143.737793,3.684628,10.826133,94.001785,3.831670,-7.703683,-8.040757
143193,0.687019,-0.048719,0.064898,0.722094,1.687291,-2.932702,5.685777,-186.584457,-161.865219,-92.163078,1.554658,9.179689,92.976555,3.252293,-3.195444,-3.995020
143268,0.690240,-0.063023,0.061582,0.718195,-5.090614,3.927832,12.848083,-139.099121,87.402336,-75.866699,0.084651,10.109957,92.281616,-3.368588,3.913563,3.190416
143333,0.687087,-0.073785,0.074467,0.718973,-0.502954,3.378175,11.102114,13.305663,193.054184,26.977537,0.333070,12.030369,92.633339,1.541745,3.322401,1.507730
143417,0.672361,-0.079577,0.099849,0.729129,11.722424,-4.461922,1.910028,146.301270,262.084961,218.627914,2.284708,14.496025,94.929672,14.177992,-4.840549,-7.580120
143506,0.651577,-0.066303,0.098082,0.749287,12.224180,-2.147135,1.735192,48.156734,-108.459465,340.148895,3.566459,13.130895,98.390396,14.452781,-2.741423,-7.799809
143566,0.634986,-0.059018,0.102031,0.763478,8.753797,3.029700,3.105143,56.640621,-14.343261,257.934570,4.753634,12.691073,101.028244,10.908998,2.236593,-6.432269
143635,0.617465,-0.049759,0.100357,0.778582,7.872429,6.943162,5.610333,15.991210,-74.096680,272.705078,5.555339,11.619875,103.732346,9.848337,6.012948,-3.953483
143716,0.610404,-0.042030,0.102468,0.784309,2.921924,4.661906,7.109616,55.419918,-40.893551,111.267082,6.400371,11.012434,104.832581,4.795850,3.588470,-2.459723
143795,0.605780,-0.037427,0.104295,0.787878,2.024989,5.109775,7.576644,32.836914,-20.202635,75.988770,6.955370,10.680633,105.539352,3.843120,3.942401,-1.992459
143864,0.601667,-0.031771,0.106619,0.790961,-0.009580,5.169650,8.163424,46.203609,-29.296875,71.533203,7.617725,10.285785,106.167747,1.742075,3.890105,-1.403735
143951,0.605667,-0.028299,0.107347,0.787936,2.021397,7.703581,7.884405,27.343748,-26.245115,-48.767086,7.873716,10.057091,105.596642,3.734511,6.380357,-1.683793
144011,0.616169,-0.022680,0.110208,0.779535,1.927991,6.294112,8.623268,69.335937,-34.790039,-147.827148,8.396761,9.856061,104.077347,3.607204,4.882729,-0.938340
144078,0.632342,-0.023634,0.110104,0.766461,3.224894,6.351592,9.496253,5.249023,-2.624511,-234.313965,8.110365,10.106429,101.671989,4.946325,4.989069,-0.064937
144145,0.647056,-0.028291,0.114711,0.753233,3.325485,3.159031,7.635323,22.644041,69.519043,-229.858383,7.975681,11.015115,99.442642,5.199861,1.822943,-1.900804
144207,0.661020,-0.036782,0.111350,0.741148,2.783013,0.741259,7.170689,-70.861816,45.043941,-223.815903,6.826864,11.638201,97.237877,4.761994,-0.400877,-2.369503
144265,0.676350,-0.053089,0.109275,0.726492,5.454657,2.009422,7.649693,-117.492668,120.117180,-265.686035,5.120394,13.000230,94.677940,7.661466,1.156331,-1.870725
144359,0.696203,-0.073747,0.113263,0.705006,7.872429,1.741179,6.648574,-88.378899,201.721176,-359.558075,3.386726,15.170523,91.171043,10.439634,1.181848,-2.803025
144452,0.706365,-0.082826,0.117574,0.693083,9.184900,-4.896617,2.950664,-7.629394,113.891594,-188.598618,2.745271,16.314613,89.306015,11.940641,-5.347555,-6.453517
144518,0.713531,-0.088799,0.115610,0.685290,7.583830,-5.630691,2.149530,-40.405270,38.208008,-128.479004,1.898047,16.659832,87.964714,10.396248,-5.941971,-7.243527
144602,0.713509,-0.089797,0.115164,0.685259,7.570657,-7.514374,1.664539,-3.356933,11.657714,-4.455566,1.776407,16.702934,87.946785,10.390144,-7.805645,-7.727040
144683,0.704508,-0.081554,0.109793,0.696393,9.023236,-5.113367,3.184179,7.446289,-99.182121,163.818344,2.261076,15.562333,89.645172,11.655128,-5.486212,-6.258822
144762,0.682409,-0.062354,0.103263,0.720948,9.734557,-2.368675,4.143384,54.931637,-191.040024,389.404266,3.759254,13.346750,93.586159,11.999134,-2.994488,-5.381120
144834,0.657356,-0.043814,0.106493,0.744730,5.109775,0.378413,5.532495,126.220695,-104.431145,414.977997,5.924145,11.845144,97.746902,7.123446,-0.612533,-4.017337
144894,0.628490,-0.023603,0.117231,0.768570,7.220984,2.145938,5.970784,198.486313,-57.434078,454.772919,8.808769,10.581764,102.268852,9.022477,0.669211,-3.558642
144970,0.618166,-0.015711,0.120090,0.776661,0.944835,2.721940,9.310638,62.927242,-28.137205,164.794907,9.768545,9.955036,103.818344,2.640742,1.082552,-0.211569
145039,0.612792,-0.013743,0.121988,0.780651,2.988985,2.689607,8.096364,20.446775,12.573241,82.519524,10.149158,9.843891,104.614243,4.666144,0.986424,-1.417963
145112,0.604587,-0.010560,0.116443,0.787911,3.348238,3.548222,7.186256,-43.579098,-47.119137,125.305161,9.955372,9.058341,105.790474,4.892725,1.873410,-2.355530
145186,0.604939,-0.009595,0.112576,0.788216,2.430945,4.774472,7.907157,-35.095215,-29.357908,4.150391,9.659540,8.703942,105.725914,3.915481,3.147376,-1.652383
145268,0.607926,-0.018276,0.106125,0.786657,-1.163980,9.642349,9.152568,-125.854485,29.785154,-44.921871,8.428964,9.078438,105.276886,0.383906,8.222382,-0.429910
145353,0.621254,-0.025194,0.103837,0.776290,2.689607,6.124065,6.688092,-62.866211,37.597656,-198.303207,7.572916,9.679380,103.302597,4.339008,4.849631,-2.897908
145432,0.637972,-0.024243,0.111346,0.761581,3.688330,7.127578,8.717872,87.219231,36.437988,-250.427216,8.102308,10.311344,100.826836,5.444291,5.767276,-0.837352
145505,0.635716,-0.019075,0.123668,0.761713,3.773353,4.272715,8.155042,138.854980,57.434078,28.259275,9.617593,10.736680,101.209961,5.600914,2.662436,-1.347754
145566,0.634551,-0.017951,0.142716,0.759378,9.836346,2.204616,6.585106,176.208481,142.456055,-2.258301,11.438919,12.027738,101.443504,11.880605,0.301776,-2.818954
145626,0.633141,-0.017576,0.150678,0.759026,7.688013,0.079036,3.992498,73.181152,68.298340,10.192870,12.212897,12.561236,101.682922,9.821521,-1.946546,-5.365989
145711,0.633960,-0.023251,0.158009,0.756695,10.892550,0.525707,4.393663,27.160643,112.426750,-34.606934,12.457657,13.622854,101.581245,13.203096,-1.530953,-4.915881
145797,0.634048,-0.042130,0.155693,0.756286,7.974218,0.974773,3.720663,-156.677246,158.020020,-41.076656,10.872127,15.138809,101.498062,10.536182,-0.811353,-5.578918
145879,0.637644,-0.053669,0.153672,0.752938,9.988429,0.382006,1.859733,-93.444817,91.613762,-79.650879,9.764149,16.068993,100.860703,12.703785,-1.216698,-7.430428
145949,0.642616,-0.059870,0.154003,0.748160,10.529704,1.082549,2.175875,-30.822752,61.035152,-91.796867,9.221859,16.709154,100.036758,13.350211,-0.423199,-7.098475
146018,0.647742,-0.068963,0.158251,0.742045,9.444760,-1.525627,0.083826,-14.526366,114.868156,-103.271477,8.796159,17.900150,99.151619,12.459952,-2.953152,-9.141514
146069,0.646422,-0.069824,0.167410,0.741105,11.332035,-1.635798,-1.735192,74.584961,89.111320,7.141113,9.591483,18.658667,99.386765,14.470545,-3.184452,-10.899662
146128,0.640677,-0.070643,0.170072,0.745398,9.018446,-2.010619,-1.859733,6.835937,44.677731,78.674316,9.919950,18.858767,100.292625,12.189396,-3.609887,-11.004321
146178,0.633860,-0.072585,0.171124,0.750779,10.488989,-1.077759,-2.729125,-20.629881,43.518063,93.200676,10.047315,19.021849,101.340790,13.686349,-2.695769,-11.861213
146252,0.639215,-0.063756,0.171087,0.747040,13.107943,0.780776,-4.091891,75.683594,-72.998047,-59.387203,10.566858,18.299208,100.601822,16.188080,-0.927234,-13.247850
146315,0.641005,-0.058288,0.169030,0.746421,11.194322,-0.868195,-4.042793,25.085447,-54.626461,-12.512206,10.743686,17.680735,100.365662,14.173744,-2.610550,-13.225569
146395,0.644142,-0.059662,0.167032,0.744058,11.215877,-1.500480,-4.018843,-18.615723,3.173828,-51.086422,10.383090,17.696131,99.854218,14.197810,-3.184865,-13.211614
146464,0.646921,-0.062229,0.161952,0.742558,10.787169,-1.259780,-3.193759,-55.541988,-9.277344,-46.264645,9.662047,17.575253,99.371895,13.749377,-2.829400,-12.413179
146545,0.650597,-0.064388,0.156925,0.740238,8.129894,-0.984353,-0.805924,-49.499508,-13.427733,-59.204102,8.956792,17.428484,98.751007,11.068138,-2.441551,-10.051432
146615,0.652527,-0.067566,0.153674,0.738937,8.940608,0.039518,-1.599873,-47.851559,10.742187,-35.949707,8.375587,17.481997,98.397064,11.887592,-1.323421,-10.856968
146734,0.655070,-0.066631,0.143012,0.738912,2.894381,-2.047742,2.530338,-74.523926,-83.068840,-30.273434,7.437885,16.608749,97.971062,5.698420,-3.264677,-6.791279
146819,0.653179,-0.070963,0.144973,0.739800,-0.138911,-1.471740,7.519164,-10.681151,60.424801,13.671874,7.321993,17.120571,98.220215,2.748991,-2.666577,-1.779679
146866,0.646563,-0.074113,0.153081,0.743660,-1.068179,-1.505270,4.840335,44.006344,97.412102,89.355461,7.966176,17.949770,99.250542,1.955098,-2.798650,-4.402126
146927,0.636730,-0.074991,0.166286,0.749200,3.410508,-0.548459,-0.760419,90.759270,128.417969,131.958008,9.348139,18.912590,100.839325,6.590177,-2.055902,-9.917572
147007,0.630118,-0.070908,0.170247,0.754281,10.065070,0.766406,-5.898933,46.264645,12.023925,102.600090,10.186785,18.754883,101.936630,13.219183,-0.876446,-15.041621
147083,0.634297,-0.058685,0.158005,0.754492,34.556541,-0.911305,-10.669812,-13.366698,-191.772446,-23.925779,9.862768,16.797985,101.352608,37.391613,-2.519949,-19.922421
147158,0.642167,-0.058260,0.145254,0.750419,23.285578,0.877775,-5.373227,-94.177238,-97.045891,-108.825676,8.561667,15.902062,100.087868,25.973457,-0.526788,-14.702675
147234,0.653608,-0.052580,0.135033,0.742831,0.062271,5.076244,1.414259,-34.729004,-136.169434,-157.165527,7.838172,14.751918,98.327827,2.560233,3.782498,-7.983747
147302,0.651955,-0.052877,0.133717,0.744498,-12.621754,1.995051,7.019803,-18.066406,-16.784668,26.550291,7.731836,14.660402,98.578995,-10.138947,0.718214,-2.384530
147356,0.641031,-0.055367,0.145030,0.751651,-4.461922,1.323248,2.233356,59.387203,109.558098,147.277832,8.781926,15.614910,100.289322,-1.821359,-0.119207,-7.103821
147435,0.628518,-0.059032,0.156850,0.759526,20.081041,2.197431,-6.321654,53.344723,145.019531,163.391098,9.860759,16.668726,102.231651,22.894918,0.588020,-15.580597
147502,0.631601,-0.057957,0.157870,0.756834,37.416195,-4.957691,-9.495055,24.536131,4.760742,-45.104977,9.964522,16.687363,101.772964,40.233131,-6.583708,-18.750164
147586,0.645357,-0.053632,0.143270,0.748406,5.663024,2.117197,-5.184020,-75.012207,-153.259277,-187.622055,8.662735,15.378690,99.628784,8.264611,0.692541,-14.534859
147669,0.647313,-0.054671,0.130207,0.749028,-21.195923,2.775828,10.522519,-118.713371,-100.341789,-23.559568,7.375487,14.505299,99.272453,-18.738817,1.556647,1.103796
147755,0.631530,-0.056325,0.144373,0.759706,4.815187,4.002078,-1.508862,77.758789,144.470215,216.064438,8.849804,15.541332,101.737679,7.443614,2.548041,-10.847665
147856,0.634765,-0.054804,0.141716,0.757619,38.879551,-5.200785,-8.343051,-4.638672,-25.573729,-45.043941,8.653203,15.245361,101.244911,41.459122,-6.624793,-17.700087
147924,0.646579,-0.046123,0.126011,0.750953,11.765534,2.030977,-5.538483,-56.457516,-194.213852,-151.306152,7.657743,13.428141,99.445168,14.043668,0.759480,-14.995200
148002,0.652646,-0.022176,0.107283,0.749701,-6.211483,0.641865,-0.711321,20.019531,-364.257782,-35.644531,7.697377,9.978907,98.591171,-4.511551,-0.652216,-10.285854
148087,0.637903,-0.009789,0.101733,0.763305,-19.940933,-2.236948,9.837543,26.733397,-142.822266,242.126434,8.298861,8.321972,100.833054,-18.521076,-3.637980,0.232480
148158,0.619412,-0.015438,0.116131,0.776276,16.146025,7.097641,8.951385,64.086914,185.241684,249.450668,9.409714,9.661923,103.622353,17.792479,5.516522,-0.589335
