t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2
14433.0,2025-12-11T18:01:14.242857,5.687367,0.989526,-0.060581,-0.072351,-0.109237,-5.858703,-2.791777,-9.061682
14457.0,2025-12-11T18:01:14.300053,5.744562,0.989496,-0.062930,-0.068056,-0.110931,-5.665041,-1.893841,-8.770844
14482.0,2025-12-11T18:01:14.300053,5.744562,0.989506,-0.066889,-0.061110,-0.112562,-4.840420,-1.609808,-8.371206
14507.0,2025-12-11T18:01:14.359604,5.804113,0.989521,-0.073241,-0.051304,-0.113367,-2.440281,-1.145883,-7.307190
14532.0,2025-12-11T18:01:14.364088,5.808598,0.989318,-0.079299,-0.041385,-0.115103,-0.893773,0.390761,-5.847333
14556.0,2025-12-11T18:01:14.364088,5.808598,0.988848,-0.082407,-0.031739,-0.119922,1.658401,3.417385,-1.421723
14584.0,2025-12-11T18:01:14.419469,5.863979,0.988446,-0.085732,-0.024034,-0.122666,3.444611,5.367357,2.781678
14604.0,2025-12-11T18:01:14.419469,5.863979,0.988037,-0.086582,-0.015843,-0.126631,2.455970,6.989528,3.496649
14631.0,2025-12-11T18:01:14.481716,5.926226,0.988133,-0.083348,-0.005530,-0.128899,4.468446,8.200174,8.246433
14656.0,2025-12-11T18:01:14.481716,5.926226,0.988375,-0.079731,-0.000203,-0.129451,7.642032,4.995643,12.710553
14681.0,2025-12-11T18:01:14.541811,5.986320,0.988354,-0.077314,0.000135,-0.131066,7.785213,4.799926,14.191610
14705.0,2025-12-11T18:01:14.599706,6.044215,0.988612,-0.078096,-0.005178,-0.128534,6.770317,7.041411,12.644942
14731.0,2025-12-11T18:01:14.599706,6.044215,0.988849,-0.077704,-0.011757,-0.126494,5.015749,4.977496,8.157665
14753.0,2025-12-11T18:01:14.599706,6.044215,0.989064,-0.076411,-0.021195,-0.124360,4.858116,4.404496,4.495476
14828.0,2025-12-11T18:01:14.720116,6.164626,0.989298,-0.068387,-0.053157,-0.117419,0.374616,3.073050,-3.106435
14848.0,2025-12-11T18:01:14.720116,6.164626,0.989518,-0.067793,-0.058658,-0.113211,-1.364838,0.493706,-6.589091
14871.0,2025-12-11T18:01:14.720116,6.164626,0.989688,-0.067127,-0.062522,-0.110017,-3.321654,-1.536688,-8.380328
14895.0,2025-12-11T18:01:14.720116,6.164626,0.989808,-0.066514,-0.064182,-0.108338,-4.348042,-2.480351,-8.926267
14919.0,2025-12-11T18:01:14.780779,6.225289,0.989939,-0.064446,-0.063863,-0.108576,-5.113909,-2.834917,-8.879690
14947.0,2025-12-11T18:01:14.780779,6.225289,0.990026,-0.063215,-0.061253,-0.110001,-4.651705,-2.863253,-7.625810
14970.0,2025-12-11T18:01:14.780779,6.225289,0.989905,-0.064750,-0.056691,-0.112612,-3.908573,-2.932040,-7.225359
14992.0,2025-12-11T18:01:14.835447,6.279957,0.989722,-0.066166,-0.050589,-0.116250,-3.281605,-1.708172,-6.767539
15017.0,2025-12-11T18:01:14.842954,6.287464,0.989559,-0.067876,-0.043243,-0.119564,-1.743640,-0.634969,-5.242554
15042.0,2025-12-11T18:01:14.897214,6.341723,0.989060,-0.073978,-0.037134,-0.122105,0.321238,0.709531,-3.209019
15062.0,2025-12-11T18:01:14.897214,6.341723,0.988383,-0.079687,-0.030758,-0.125710,0.940982,2.589113,-2.123737
15087.0,2025-12-11T18:01:14.960411,6.404921,0.987662,-0.083404,-0.023597,-0.130427,1.999763,4.676515,0.129440
15113.0,2025-12-11T18:01:14.960411,6.404921,0.987091,-0.085373,-0.018542,-0.134232,3.005004,5.828187,3.360272
15138.0,2025-12-11T18:01:14.960411,6.404921,0.986303,-0.089926,-0.016641,-0.137266,2.539743,5.868689,4.029657
15167.0,2025-12-11T18:01:15.017755,6.462264,0.985894,-0.090674,-0.011876,-0.140180,2.099136,8.724306,5.277446
15190.0,2025-12-11T18:01:15.022698,6.467208,0.986510,-0.085313,-0.009794,-0.139369,3.215184,7.613221,8.154823
15215.0,2025-12-11T18:01:15.022698,6.467208,0.987427,-0.081055,-0.007465,-0.135507,3.195287,5.030411,6.824074
15241.0,2025-12-11T18:01:15.078992,6.523502,0.988217,-0.076377,-0.008664,-0.132356,7.170806,1.775699,9.395427
15264.0,2025-12-11T18:01:15.078992,6.523502,0.988256,-0.074615,-0.014291,-0.132586,7.304227,1.960433,9.360411
15284.0,2025-12-11T18:01:15.140958,6.585467,0.987858,-0.074675,-0.023048,-0.134273,4.144213,5.740765,6.750442
15318.0,2025-12-11T18:01:15.141386,6.585895,0.987851,-0.075659,-0.030735,-0.132220,3.547814,6.449732,5.378332
15338.0,2025-12-11T18:01:15.141386,6.585895,0.988117,-0.074086,-0.040793,-0.128341,3.080953,4.490213,2.291065
15365.0,2025-12-11T18:01:15.200755,6.645265,0.988121,-0.069461,-0.052605,-0.126589,1.540344,3.270902,-0.309688
15390.0,2025-12-11T18:01:15.200755,6.645265,0.987905,-0.063943,-0.063744,-0.126066,-0.948205,1.721191,-4.363054
15416.0,2025-12-11T18:01:15.262321,6.706831,0.987583,-0.059165,-0.072939,-0.125934,-2.762970,0.938635,-6.400074
15442.0,2025-12-11T18:01:15.264276,6.708786,0.987216,-0.055737,-0.078924,-0.126764,-4.322205,-0.501033,-7.553945
15466.0,2025-12-11T18:01:15.317937,6.762447,0.986835,-0.052680,-0.081582,-0.129325,-5.166861,-1.928125,-8.210708
15489.0,2025-12-11T18:01:15.323163,6.767673,0.986626,-0.049015,-0.080165,-0.133194,-4.961072,-3.607633,-8.108755
15513.0,2025-12-11T18:01:15.323163,6.767673,0.986561,-0.046369,-0.078182,-0.135772,-4.835383,-4.000179,-7.470819
15538.0,2025-12-11T18:01:15.380558,6.825068,0.986242,-0.047259,-0.076422,-0.138754,-5.177195,-3.207052,-7.188319
15558.0,2025-12-11T18:01:15.380558,6.825068,0.986099,-0.050068,-0.073070,-0.140583,-5.170670,-1.806319,-7.534076
15582.0,2025-12-11T18:01:15.500786,6.945295,0.986170,-0.055345,-0.066544,-0.141342,-4.379694,-1.392550,-7.366203
15609.0,2025-12-11T18:01:15.517077,6.961587,0.986003,-0.061128,-0.058541,-0.143645,-2.061600,-0.923605,-5.375181
15634.0,2025-12-11T18:01:15.560336,7.004846,0.985470,-0.068370,-0.050603,-0.147017,-0.986405,0.232327,-4.675630
15655.0,2025-12-11T18:01:15.561471,7.005981,0.984705,-0.073064,-0.043690,-0.152015,-0.693178,3.612830,-3.431179
15705.0,2025-12-11T18:01:15.562671,7.007180,0.984053,-0.075839,-0.024774,-0.158977,2.047785,4.981874,1.034993
15730.0,2025-12-11T18:01:15.562671,7.007180,0.983774,-0.076741,-0.014722,-0.161504,4.359701,6.781456,5.637924
15773.0,2025-12-11T18:01:15.618530,7.063039,0.984110,-0.058304,-0.000622,-0.167713,5.843571,6.750803,11.438256
15796.0,2025-12-11T18:01:15.618530,7.063039,0.984803,-0.048801,0.002265,-0.166664,9.673841,0.655737,15.049229
15822.0,2025-12-11T18:01:15.678941,7.123451,0.985460,-0.051871,-0.002969,-0.161767,12.138664,0.983900,17.189327
15847.0,2025-12-11T18:01:15.678941,7.123451,0.985719,-0.057677,-0.012657,-0.157708,5.480480,5.689101,9.673636
15872.0,2025-12-11T18:01:15.678941,7.123451,0.986023,-0.057144,-0.024323,-0.154601,4.458709,6.601334,6.163814
15892.0,2025-12-11T18:01:15.741327,7.185837,0.986282,-0.055758,-0.037405,-0.150799,3.124060,2.060414,0.060906
15918.0,2025-12-11T18:01:15.741327,7.185837,0.986087,-0.054076,-0.050872,-0.148730,1.955938,1.339640,-2.430574
15943.0,2025-12-11T18:01:15.793163,7.237673,0.985655,-0.051923,-0.064113,-0.147232,-0.122882,1.487126,-5.030118
15963.0,2025-12-11T18:01:15.793163,7.237673,0.985622,-0.050596,-0.071773,-0.144350,-2.319204,0.429077,-7.624134
15988.0,2025-12-11T18:01:15.793163,7.237673,0.985722,-0.048992,-0.077872,-0.141027,-3.738438,-0.558887,-8.834414
16011.0,2025-12-11T18:01:15.857818,7.302327,0.985857,-0.046894,-0.081750,-0.138580,-5.164774,-2.043163,-9.415392
16036.0,2025-12-11T18:01:15.861758,7.306268,0.986063,-0.045081,-0.081643,-0.137774,-5.651957,-3.338625,-8.240658
16061.0,2025-12-11T18:01:15.918488,7.362998,0.986061,-0.043483,-0.080499,-0.138973,-5.868424,-3.616233,-7.824351
16085.0,2025-12-11T18:01:15.918488,7.362998,0.985921,-0.043228,-0.076599,-0.142208,-5.869060,-2.608400,-7.355404
16110.0,2025-12-11T18:01:15.918488,7.362998,0.985787,-0.046518,-0.070352,-0.145296,-5.138525,-2.191633,-6.748512
16136.0,2025-12-11T18:01:15.976266,7.420776,0.985859,-0.055170,-0.061252,-0.145897,-2.865925,-0.915238,-5.117753
16162.0,2025-12-11T18:01:15.982445,7.426955,0.985817,-0.060019,-0.053633,-0.147263,-1.558054,-0.837050,-4.357561
16182.0,2025-12-11T18:01:16.042395,7.486905,0.985190,-0.063589,-0.046484,-0.152306,-1.347195,0.201675,-4.277923
16214.0,2025-12-11T18:01:16.043329,7.487838,0.984532,-0.065391,-0.039238,-0.157741,-1.356685,2.400270,-4.436435
16234.0,2025-12-11T18:01:16.043329,7.487838,0.984142,-0.064877,-0.029899,-0.162362,1.700852,2.594462,-2.506859
16256.0,2025-12-11T18:01:16.096178,7.540688,0.983686,-0.063846,-0.020694,-0.166907,4.183963,3.511578,1.465516
16279.0,2025-12-11T18:01:16.096178,7.540688,0.983115,-0.061903,-0.014106,-0.171619,4.756179,5.252784,4.178163
16303.0,2025-12-11T18:01:16.160671,7.605181,0.983260,-0.055965,-0.009184,-0.173156,5.516068,6.673165,9.404880
16329.0,2025-12-11T18:01:16.160671,7.605181,0.983847,-0.049926,-0.002996,-0.171882,6.991194,4.397652,12.867226
16352.0,2025-12-11T18:01:16.160671,7.605181,0.983580,-0.049380,-0.008016,-0.173402,11.458414,5.023534,20.572023
16377.0,2025-12-11T18:01:16.218449,7.662959,0.983677,-0.055673,-0.015523,-0.170406,5.851499,7.098747,15.515812
16396.0,2025-12-11T18:01:16.218449,7.662959,0.983966,-0.053540,-0.024161,-0.168409,3.904793,7.395175,7.506624
16422.0,2025-12-11T18:01:16.281160,7.725669,0.984541,-0.053045,-0.033981,-0.163436,3.734810,3.990895,3.223720
16442.0,2025-12-11T18:01:16.281160,7.725669,0.984601,-0.053668,-0.046269,-0.159812,3.062121,2.781352,0.722417
16467.0,2025-12-11T18:01:16.281160,7.725669,0.984465,-0.054551,-0.059166,-0.156052,1.474389,3.032811,-1.429697
16488.0,2025-12-11T18:01:16.340298,7.784808,0.984564,-0.052684,-0.069648,-0.151683,-1.074677,1.897766,-5.000859
16514.0,2025-12-11T18:01:16.340298,7.784808,0.984968,-0.050673,-0.077116,-0.146028,-2.162359,0.413424,-6.865919
16542.0,2025-12-11T18:01:16.393799,7.838309,0.985341,-0.049955,-0.081974,-0.141023,-4.138355,-3.026023,-9.861513
16566.0,2025-12-11T18:01:16.393799,7.838309,0.985506,-0.049354,-0.085092,-0.138209,-5.421966,-4.455676,-10.836817
16591.0,2025-12-11T18:01:16.402062,7.846572,0.985314,-0.046998,-0.085001,-0.140439,-6.386737,-4.443813,-10.305091
16613.0,2025-12-11T18:01:16.461461,7.905971,0.985140,-0.045688,-0.082833,-0.143352,-5.913641,-3.502855,-8.939870
16637.0,2025-12-11T18:01:16.461461,7.905971,0.985082,-0.045655,-0.078416,-0.146219,-5.634259,-2.483636,-8.558724
16657.0,2025-12-11T18:01:16.461461,7.905971,0.985202,-0.046105,-0.070985,-0.149037,-4.002545,-1.767680,-7.494754
16684.0,2025-12-11T18:01:16.513777,7.958287,0.985258,-0.047407,-0.062194,-0.152157,-3.547206,-1.317005,-7.711728
16709.0,2025-12-11T18:01:16.580953,8.025463,0.985321,-0.048998,-0.050351,-0.155584,-1.710939,-0.290215,-6.635556
16729.0,2025-12-11T18:01:16.580953,8.025463,0.985142,-0.051461,-0.038970,-0.159150,0.003377,0.828674,-4.687928
16753.0,2025-12-11T18:01:16.580953,8.025463,0.984886,-0.055214,-0.026080,-0.162080,1.141877,3.092815,-2.260787
16777.0,2025-12-11T18:01:16.580953,8.025463,0.984849,-0.056827,-0.012264,-0.163377,5.212756,3.553154,2.466120
16804.0,2025-12-11T18:01:16.640578,8.085088,0.984572,-0.051143,-0.000690,-0.167337,9.279096,4.251293,9.248202
16829.0,2025-12-11T18:01:16.640578,8.085088,0.984276,-0.045935,0.002915,-0.170533,11.371156,6.133528,18.213776
16849.0,2025-12-11T18:01:16.700508,8.145018,0.983758,-0.045619,0.001125,-0.173600,10.278688,6.227620,20.296734
16873.0,2025-12-11T18:01:16.706569,8.151079,0.984628,-0.050698,-0.004886,-0.167072,7.875314,8.244257,18.305737
16896.0,2025-12-11T18:01:16.708791,8.153301,0.984880,-0.048805,-0.012726,-0.165732,5.568573,4.428363,7.493630
16923.0,2025-12-11T18:01:16.823419,8.267928,0.985421,-0.050937,-0.023389,-0.160637,5.906500,2.980404,5.355833
16946.0,2025-12-11T18:01:16.823748,8.268257,0.985357,-0.052085,-0.037712,-0.157913,3.213413,3.025261,-0.161963
16969.0,2025-12-11T18:01:16.826067,8.270577,0.985077,-0.051253,-0.051274,-0.156104,1.614695,2.322037,-3.009209
16989.0,2025-12-11T18:01:16.826067,8.270577,0.984792,-0.049732,-0.063527,-0.153867,0.192361,0.922399,-5.313779
17039.0,2025-12-11T18:01:16.879628,8.324137,0.985043,-0.047837,-0.077985,-0.146017,-2.872874,-2.735742,-7.936933
17063.0,2025-12-11T18:01:16.881166,8.325675,0.985034,-0.048162,-0.082230,-0.143619,-3.923554,-3.663446,-7.776881
17087.0,2025-12-11T18:01:16.941151,8.385660,0.984692,-0.048626,-0.084161,-0.144686,-5.495440,-3.121932,-7.900225
17113.0,2025-12-11T18:01:16.941151,8.385660,0.984414,-0.048558,-0.084079,-0.146633,-5.893826,-2.466656,-7.929368
17137.0,2025-12-11T18:01:16.941151,8.385660,0.984259,-0.048517,-0.080945,-0.149429,-5.878706,-2.124118,-8.031799
17164.0,2025-12-11T18:01:16.994596,8.439105,0.984128,-0.048716,-0.075782,-0.152891,-5.188737,-0.897338,-7.470096
17188.0,2025-12-11T18:01:16.994596,8.439105,0.984081,-0.049952,-0.067609,-0.156583,-4.301723,-0.014437,-7.222454
17213.0,2025-12-11T18:01:17.060155,8.504665,0.984097,-0.051587,-0.057241,-0.160048,-3.077831,0.957609,-6.509323
17236.0,2025-12-11T18:01:17.060795,8.505304,0.984104,-0.051828,-0.045984,-0.163523,-0.433838,2.243469,-4.025246
17255.0,2025-12-11T18:01:17.110173,8.554682,0.984037,-0.051010,-0.034545,-0.166962,1.200520,3.573259,-1.441583
17276.0,2025-12-11T18:01:17.123260,8.567770,0.984089,-0.047903,-0.023157,-0.169523,2.684327,4.634408,1.678169
17299.0,2025-12-11T18:01:17.124040,8.568550,0.984263,-0.042492,-0.011699,-0.171127,4.993857,5.032444,5.120341
17324.0,2025-12-11T18:01:17.182366,8.626875,0.984503,-0.037295,-0.002436,-0.171340,8.452033,4.087988,10.982227
17349.0,2025-12-11T18:01:17.182366,8.626875,0.984419,-0.034508,-0.000923,-0.172415,7.689961,4.287031,12.151758
17372.0,2025-12-11T18:01:17.182366,8.626875,0.984038,-0.034745,-0.002608,-0.174517,7.898301,4.898672,13.923314
17396.0,2025-12-11T18:01:17.236046,8.680556,0.985095,-0.037535,-0.004774,-0.167796,6.477045,3.079622,12.179220
17421.0,2025-12-11T18:01:17.236046,8.680556,0.985574,-0.037024,-0.012137,-0.164700,8.248585,2.808272,11.479175
17442.0,2025-12-11T18:01:17.300693,8.745202,0.985661,-0.037643,-0.025982,-0.162423,5.937551,2.953977,5.902857
17462.0,2025-12-11T18:01:17.300693,8.745202,0.985379,-0.036560,-0.041152,-0.161238,4.215289,2.745335,2.958623
17486.0,2025-12-11T18:01:17.300693,8.745202,0.984824,-0.035318,-0.057135,-0.160032,2.677043,1.923270,-0.077936
17512.0,2025-12-11T18:01:17.360177,8.804687,0.984385,-0.035141,-0.071109,-0.157146,0.731281,0.627102,-4.058270
17535.0,2025-12-11T18:01:17.360177,8.804687,0.984092,-0.034882,-0.081880,-0.153761,-2.248986,-1.250024,-8.580423
17559.0,2025-12-11T18:01:17.419519,8.864029,0.983894,-0.034479,-0.089573,-0.150797,-4.283621,-2.499806,-10.462728
17583.0,2025-12-11T18:01:17.419519,8.864029,0.983807,-0.035897,-0.093231,-0.148808,-6.561484,-4.114269,-12.149312
17608.0,2025-12-11T18:01:17.419519,8.864029,0.983625,-0.036267,-0.094117,-0.149360,-7.743717,-4.571903,-12.494001
17631.0,2025-12-11T18:01:17.477094,8.921604,0.983720,-0.035620,-0.089903,-0.151470,-7.362758,-2.893198,-10.482746
17651.0,2025-12-11T18:01:17.477094,8.921604,0.983961,-0.035414,-0.083501,-0.153603,-6.272871,-2.443182,-9.229466
17674.0,2025-12-11T18:01:17.477094,8.921604,0.984227,-0.034907,-0.074627,-0.156557,-5.295323,-1.739409,-8.794262
17697.0,2025-12-11T18:01:17.541552,8.986061,0.984590,-0.033684,-0.062878,-0.159666,-3.589466,-0.515075,-7.204978
17721.0,2025-12-11T18:01:17.541552,8.986061,0.984949,-0.034193,-0.049196,-0.162132,-0.709787,0.661156,-4.705245
17746.0,2025-12-11T18:01:17.656842,9.101352,0.985002,-0.032821,-0.036044,-0.165514,0.637440,2.433256,-3.168689
17769.0,2025-12-11T18:01:17.661877,9.106386,0.985057,-0.028117,-0.022678,-0.168399,3.954689,4.478945,3.377431
17792.0,2025-12-11T18:01:17.661877,9.106386,0.985453,-0.019480,-0.010329,-0.168512,6.958067,3.138677,8.205294
17816.0,2025-12-11T18:01:17.661877,9.106386,0.985819,-0.009858,-0.001453,-0.167517,9.851278,1.398980,13.696669
17860.0,2025-12-11T18:01:17.663891,9.108400,0.986089,-0.008581,-0.003231,-0.165967,10.348241,1.149426,17.276924
17887.0,2025-12-11T18:01:17.723056,9.167566,0.986530,-0.015245,-0.009668,-0.162584,7.082215,1.213861,11.828209
17911.0,2025-12-11T18:01:17.723056,9.167566,0.986926,-0.021466,-0.020944,-0.158360,5.839828,1.631918,5.594450
17936.0,2025-12-11T18:01:17.777124,9.221633,0.986598,-0.025342,-0.035057,-0.157332,4.067945,1.220585,1.442590
17959.0,2025-12-11T18:01:17.777124,9.221633,0.986033,-0.028840,-0.049829,-0.156282,2.245512,0.779974,-2.557513
