qw,qx,qy,qz,ax,ay,az
0.28066393733024597,0.0067261154763400555,0.010576048865914345,-0.9597242474555969,-0.0208740234375,-0.01513671875,1.001220703125
0.2806810736656189,0.007562634535133839,0.010042947717010975,-0.9597187638282776,-0.019775390625,-0.0155029296875,1.0010986328125
0.28069868683815,0.006891831289976835,0.009315470233559608,-0.9597259759902954,-0.018310546875,-0.013916015625,1.0028076171875
0.2807060480117798,0.007518233265727758,0.010098417289555073,-0.9597112536430359,-0.0198974609375,-0.0150146484375,1.0023193359375
0.2806037366390228,0.007540592923760414,0.010196635499596596,-0.9597399234771729,-0.0206298828125,-0.014404296875,1.001953125
0.2806028723716736,0.006622065789997578,0.01059817150235176,-0.9597426652908325,-0.01953125,-0.0159912109375,1.0030517578125
0.28062039613723755,0.007279574871063232,0.009861051104962826,-0.9597406387329102,-0.0196533203125,-0.0146484375,1.0028076171875
0.2806287407875061,0.007124470081180334,0.008885495364665985,-0.9597488641738892,-0.0191650390625,-0.0140380859375,1.0028076171875
0.2806297540664673,0.007124762982130051,0.009892314672470093,-0.9597386717796326,-0.0196533203125,-0.01611328125,1.0032958984375
0.2804590165615082,0.007158488966524601,0.01007151324301958,-0.9597864747047424,-0.0196533203125,-0.015625,1.0028076171875
0.28047633171081543,0.007862888276576996,0.00936832930892706,-0.9597830772399902,-0.019775390625,-0.0147705078125,1.0028076171875
0.2804745137691498,0.007131203543394804,0.0100496681407094,-0.9597823619842529,-0.020263671875,-0.013916015625,1.00390625
0.2804866135120392,0.006449961103498936,0.009325558319687843,-0.9597910046577454,-0.01904296875,-0.01513671875,1.0040283203125
0.28039368987083435,0.0064734588377177715,0.009448773227632046,-0.9598166942596436,-0.01953125,-0.0159912109375,1.00244140625
0.2803975045681,0.00716942036524415,0.010173697955906391,-0.9598033428192139,-0.0198974609375,-0.0157470703125,1.0035400390625
0.28040796518325806,0.00672793248668313,0.009289952926337719,-0.9598124623298645,-0.0189208984375,-0.014892578125,1.001953125
0.2804138958454132,0.007230658084154129,0.01016668789088726,-0.9597981572151184,-0.0194091796875,-0.0152587890625,1.0025634765625
0.2803049385547638,0.007249131798744202,0.010263028554618359,-0.959828794002533,-0.0198974609375,-0.0157470703125,1.0052490234375
0.28030672669410706,0.006249405909329653,0.01032291166484356,-0.9598346948623657,-0.0189208984375,-0.0159912109375,1.003662109375
0.2803248167037964,0.00724291754886508,0.010373317636549473,-0.959821879863739,-0.020263671875,-0.0157470703125,1.00341796875
0.2803444266319275,0.00822148285806179,0.010219475254416466,-0.9598098993301392,-0.0208740234375,-0.015380859375,1.0029296875
0.28054600954055786,0.008169727399945259,0.01012272946536541,-0.9597523808479309,-0.019775390625,-0.01513671875,1.0037841796875
0.2805507481098175,0.007190327160060406,0.009947722777724266,-0.9597607254981995,-0.01904296875,-0.01513671875,1.0028076171875
0.28056636452674866,0.008114170283079147,0.00957613717764616,-0.95975261926651,-0.0203857421875,-0.014404296875,1.00390625
0.28056490421295166,0.007931380532681942,0.010564342141151428,-0.9597441554069519,-0.0211181640625,-0.0147705078125,1.00341796875
0.2805643379688263,0.006976481061428785,0.01087032351642847,-0.959748387336731,-0.0205078125,-0.016357421875,1.0029296875
0.2807410955429077,0.006919317413121462,0.010755405761301517,-0.9596983194351196,-0.018798828125,-0.0150146484375,1.002685546875
0.2807600796222687,0.0068143196403980255,0.009764126501977444,-0.9597041606903076,-0.018798828125,-0.015380859375,1.00244140625
0.2807668149471283,0.007368677761405706,0.010599210858345032,-0.959689199924469,-0.02001953125,-0.01611328125,1.003173828125
0.280789852142334,0.007990194484591484,0.009822072461247444,-0.959685742855072,-0.0206298828125,-0.0150146484375,1.00146484375
0.2808668613433838,0.007965132594108582,0.00979032926261425,-0.9596637487411499,-0.0189208984375,-0.0155029296875,1.0018310546875
0.28085941076278687,0.007278041914105415,0.010523209348320961,-0.9596636891365051,-0.0196533203125,-0.0167236328125,1.0029296875
0.280882328748703,0.007918665185570717,0.009768037125468254,-0.9596598744392395,-0.02099609375,-0.0137939453125,1.0032958984375
0.28089475631713867,0.008827152661979198,0.01018887385725975,-0.9596439003944397,-0.021240234375,-0.014404296875,1.0020751953125
0.28071779012680054,0.008851480670273304,0.01035663764923811,-0.9596936106681824,-0.01904296875,-0.014892578125,1.003173828125
0.28071925044059753,0.00785551592707634,0.01048253569751978,-0.9597005844116211,-0.01953125,-0.016357421875,1.002197265625
0.28072890639305115,0.007029725704342127,0.009925145655870438,-0.9597101211547852,-0.0198974609375,-0.015380859375,1.0023193359375
0.2807483673095703,0.008006183430552483,0.009733752347528934,-0.9596987366676331,-0.0201416015625,-0.0146484375,1.0042724609375
0.28060784935951233,0.00802063662558794,0.009889265522360802,-0.9597380757331848,-0.0191650390625,-0.0166015625,1.0035400390625
0.2806079089641571,0.0070635536685585976,0.01021257322281599,-0.9597421288490295,-0.0181884765625,-0.0164794921875,1.0029296875
