PLA_total_kg,reserved_mass_kg,chord_m,span_m,wing_area_m2,wing_mass_kg,feasible,total_mass_kg,Vmin_m_s,sink_rate_m_s,glide_ratio
0.8,0.36,0.066,0.61,0.040260000000000004,0.19968960000000002,True,0.5596896,15.445569774199459,1.3239311704179346,11.666444690869877
0.8,0.36,0.066,0.62,0.040920000000000005,0.20296320000000004,True,0.5629632,15.302906601873957,1.3010814168176636,11.76168255427365
0.8,0.36,0.066,0.63,0.04158,0.2062368,True,0.5662368,15.16426358843926,1.2790203108955884,11.856155417751753
0.8,0.36,0.066,0.64,0.04224,0.2095104,True,0.5695104,15.029465663974753,1.2577083511887432,11.949881425029428
0.8,0.36,0.066,0.6499999999999999,0.042899999999999994,0.21278399999999997,True,0.572784,14.898347949068953,1.2371085991263013,12.042878013774052
0.8,0.36,0.066,0.6599999999999999,0.043559999999999995,0.2160576,True,0.5760576,14.77075501682331,1.2171864762460691,12.13516195347312
0.8,0.36,0.066,0.6699999999999999,0.044219999999999995,0.21933119999999998,True,0.5793311999999999,14.64654021849234,1.1979095802491313,12.226749380738966
0.8,0.36,0.066,0.6799999999999999,0.044879999999999996,0.2226048,True,0.5826047999999999,14.525565066418539,1.1792475178911053,12.317655832250702
0.8,0.36,0.066,0.69,0.04554,0.2258784,True,0.5858784,14.40769866863574,1.1611717529470926,12.407896275523857
0.8,0.36,0.066,0.7,0.0462,0.229152,True,0.589152,14.292817210139178,1.1436554676945356,12.49748513768022
0.8,0.36,0.066,0.71,0.04686,0.2324256,True,0.5924256,14.18080347636835,1.1266734365384146,12.586436332374513
0.8,0.36,0.066,0.72,0.04752,0.2356992,True,0.5956992,14.071546414929918,1.1102019105603744,12.674763285020203
0.8,0.36,0.066,0.73,0.04818,0.2389728,True,0.5989728,13.964940732010877,1.0942185119106316,12.762478956443974
0.8,0.36,0.066,0.74,0.04884,0.2422464,True,0.6022464,13.860886520305348,1.0787021370817076,12.849595865086748
0.8,0.36,0.066,0.75,0.0495,0.24552000000000002,True,0.6055200000000001,13.759288915607518,1.063632868208384,12.936126107859087
0.8,0.36,0.066,0.76,0.05016,0.2487936,True,0.6087936,13.660057779514855,1.0489918916309113,13.02208137974927
0.8,0.36,0.066,0.77,0.050820000000000004,0.25206720000000005,True,0.6120672,13.563107405943507,1.0347614230399784,13.10747299227398
0.8,0.36,0.066,0.78,0.051480000000000005,0.25534080000000003,True,0.6153408,13.468356249387163,1.020924638593818,13.192311890854114
0.8,0.36,0.066,0.79,0.052140000000000006,0.2586144,True,0.6186144,13.375726673054077,1.0074656114613008,13.276608671191225
0.8,0.36,0.066,0.7999999999999999,0.0528,0.261888,True,0.621888,13.285144715198374,0.9943692533010218,13.360373594713925
0.8,0.36,0.066,0.8099999999999999,0.05346,0.2651616,True,0.6251616,13.196539872123356,0.9816212602361254,13.443616603158105
0.8,0.36,0.066,0.82,0.05412,0.26843520000000004,True,0.6284352,13.109844896478933,0.9692080629288035,13.526347332339478
0.8,0.36,0.066,0.83,0.05478,0.27170880000000003,True,0.6317088,13.02499560960426,0.957116780397614,13.608575125172601
0.8,0.36,0.066,0.84,0.05544,0.2749824,True,0.6349824,12.9419307267825,0.9453351772557481,13.690309043986025
0.8,0.36,0.066,0.85,0.056100000000000004,0.27825600000000006,True,0.638256,12.860591694378051,0.933851624079481,13.771557882179659
0.8,0.36,0.068,0.45,0.030600000000000002,0.15177600000000002,True,0.511776,18.41692076291455,1.8656047650745484,9.871823393514232
0.8,0.36,0.068,0.46,0.03128,0.15514880000000003,True,0.5151488,18.175418503965563,1.8210186071377394,9.980907626492364
0.8,0.36,0.068,0.47000000000000003,0.03196,0.15852160000000004,True,0.5185216,17.94305878302613,1.7785104879873679,10.08881246651022
0.8,0.36,0.068,0.48,0.03264,0.16189440000000002,True,0.5218944,17.719311278006558,1.73794127868698,10.195575359941708
0.8,0.36,0.068,0.49,0.03332,0.16526720000000003,True,0.5252672,17.503686581730697,1.6991838355088464,10.301231812559559
0.8,0.36,0.068,0.5,0.034,0.16864000000000004,True,0.52864,17.295732292296133,1.6621217478459356,10.405815527479218
0.8,0.36,0.068,0.51,0.03468,0.1720128,True,0.5320128,17.095029546274723,1.6266482389254882,10.509358530746114
0.8,0.36,0.068,0.52,0.03536,0.1753856,True,0.5353856,16.901189937042165,1.5926651980981394,10.611891285892668
0.8,0.36,0.068,0.53,0.03604,0.1787584,True,0.5387584,16.713852768993895,1.560082326769559,10.71344279862656
0.8,0.36,0.068,0.54,0.03672,0.1821312,True,0.5421312,16.532682605496582,1.5288163827723202,10.814040712669888
0.8,0.36,0.068,0.55,0.0374,0.185504,True,0.545504,16.357367074384417,1.4987905102485792,10.913711397646557
0.8,0.36,0.068,0.56,0.03808000000000001,0.18887680000000004,True,0.5488768,16.18761489983565,1.4699336440127266,11.012480029809765
0.8,0.36,0.068,0.57,0.03876,0.19224960000000002,True,0.5522496,16.023154133716197,1.442179978954574,11.11037066630981
0.8,0.36,0.068,0.58,0.03944,0.1956224,True,0.5556224,15.863730563086087,1.4154684963820043,11.207406313622968
0.8,0.36,0.068,0.59,0.04012,0.1989952,True,0.5589952,15.70910627363588,1.3897425403311703,11.303608990692952
0.8,0.36,0.068,0.6,0.0408,0.20236800000000002,True,0.562368,15.559058351442607,1.3649494378279166,11.398999787275772
0.8,0.36,0.068,0.61,0.04148,0.2057408,True,0.5657407999999999,15.41337770767964,1.3410401578951952,11.493598917926084
0.8,0.36,0.068,0.62,0.04216,0.2091136,True,0.5691136,15.271868012842374,1.3179690047917174,11.587425772016417
0.8,0.36,0.068,0.63,0.04284,0.21248640000000002,True,0.5724864000000001,15.134344728709953,1.295693341556422,11.680498960139879
0.8,0.36,0.068,0.64,0.04352,0.21585920000000003,True,0.5758592,15.00063422769482,1.2741733404377829,11.772836357210922
0.8,0.36,0.068,0.6499999999999999,0.044199999999999996,0.21923199999999998,True,0.579232,14.870572990469668,1.2533717572198217,11.864455142546827
0.8,0.36,0.068,0.6599999999999999,0.044879999999999996,0.2226048,True,0.5826047999999999,14.744006873834893,1.2332537268290529,11.955371837184506
0.8,0.36,0.068,0.6699999999999999,0.045559999999999996,0.2259776,True,0.5859776,14.620790441722297,1.2137865779276729,12.045602338662146
0.8,0.36,0.068,0.6799999999999999,0.046239999999999996,0.22935039999999998,True,0.5893503999999999,14.500786353043233,1.1949396644758472,12.135161953473117
0.8,0.36,0.068,0.69,0.046919999999999996,0.2327232,True,0.5927232,14.383864800798476,1.1766842124863957,12.224065427379717
0.8,0.36,0.068,0.7,0.0476,0.23609600000000003,True,0.596096,14.269902997487188,1.1589931804039082,12.312326973756774
0.8,0.36,0.068,0.71,0.04828,0.23946880000000004,True,0.5994688,14.158784702395996,1.1418411317219832,12.3999603001194
0.8,0.36,0.068,0.72,0.048960000000000004,0.24284160000000002,True,0.6028416,14.050399786826164,1.1252041186106052,12.48697863297506
0.8,0.36,0.068,0.73,0.049640000000000004,0.24621440000000003,True,0.6062144,13.944643833737201,1.1090595754640775,12.573394741127565
0.8,0.36,0.068,0.74,0.050320000000000004,0.24958720000000004,True,0.6095872,13.841417768654825,1.093386221400981,12.659220957549197
0.8,0.36,0.068,0.75,0.051000000000000004,0.25296,True,0.61296,13.740627519018377,1.078163970853877,12.744469199927138
0.8,0.36,0.068,0.76,0.051680000000000004,0.2563328,True,0.6163328,13.64218369943159,1.0633738514797708,12.829150989980981
0.8,0.36,0.068,0.77,0.052360000000000004,0.25970560000000004,True,0.6197056000000001,13.546001320536902,1.048997928704494,12.91327747164013
0.8,0.36,0.068,0.78,0.053040000000000004,0.26307840000000005,True,0.6230784,13.451999519460621,1.035019236286596,12.99685942816214
0.8,0.36,0.068,0.79,0.053720000000000004,0.26645120000000005,True,0.6264512,13.360101309978464,1.0214217123502918,13.079907298266516
0.8,0.36,0.068,0.7999999999999999,0.0544,0.269824,True,0.6298239999999999,13.27023335073073,1.0081901403936113,13.162431191352308
0.8,0.36,0.068,0.8099999999999999,0.05508,0.2731968,True,0.6331968,13.18232572997685,0.9953100948280345,13.244440901862285
0.8,0.36,0.068,0.82,0.055760000000000004,0.2765696,True,0.6365696000000001,13.096311765522255,0.9827678906504179,13.325945922851451
0.8,0.36,0.068,0.83,0.056440000000000004,0.27994240000000004,True,0.6399424,13.012127818578575,0.9705505368875501,13.406955458813153
0.8,0.36,0.068,0.84,0.057120000000000004,0.2833152,True,0.6433152,12.929713120432906,0.9586456934889165,13.487478437811804
0.8,0.36,0.068,0.85,0.057800000000000004,0.286688,True,0.6466879999999999,12.849009610904671,0.9470416313746186,13.56752352296752
0.8,0.36,0.07,0.45,0.03150000000000001,0.15624000000000005,True,0.51624,18.363506203640636,1.8873515078842469,9.729775363480881
0.8,0.36,0.07,0.46,0.032200000000000006,0.15971200000000005,True,0.5197120000000001,18.12392114256575,1.8423693132157064,9.837289957316925
0.8,0.36,0.07,0.47000000000000003,0.032900000000000006,0.16318400000000002,True,0.523184,17.893405286347804,1.7994820262682323,9.943642128760333
0.8,0.36,0.07,0.48,0.033600000000000005,0.16665600000000003,True,0.526656,17.671432470429675,1.7585494295810211,10.04886878536018
0.8,0.36,0.07,0.49,0.034300000000000004,0.17012800000000003,True,0.530128,17.457517130368654,1.7194433829694422,10.153004921988122
0.8,0.36,0.07,0.5,0.035,0.17360000000000003,True,0.5336000000000001,17.251210421892765,1.6820465619207896,10.256083756797425
0.8,0.36,0.07,0.51,0.0357,0.177072,True,0.537072,17.052096780463156,1.6462513499449323,10.358136855003067
0.8,0.36,0.07,0.52,0.0364,0.180544,True,0.540544,16.859790863063125,1.6119588634943502,10.459194241790412
0.8,0.36,0.07,0.53,0.03710000000000001,0.18401600000000004,True,0.544016,16.673934823339803,1.5790780913857836,10.559284505497077
0.8,0.36,0.07,0.54,0.03780000000000001,0.18748800000000004,True,0.547488,16.49419587826371,1.547525133406868,10.658434892073016
0.8,0.36,0.07,0.55,0.038500000000000006,0.19096000000000005,True,0.55096,16.320264130386832,1.5172225250810172,10.756671391703307
0.8,0.36,0.07,0.56,0.039200000000000006,0.19443200000000002,True,0.554432,16.151850614768435,1.4880986374766634,10.854018818374016
0.8,0.36,0.07,0.57,0.0399,0.197904,True,0.557904,15.988685543857917,1.460087142550277,10.950500883071339
0.8,0.36,0.07,0.58,0.040600000000000004,0.20137600000000003,True,0.561376,15.830516727205374,1.4331265358610026,11.046140261225865
0.8,0.36,0.07,0.59,0.0413,0.204848,True,0.564848,15.677108145919417,1.407159709632383,11.140958654945447
0.8,0.36,0.07,0.6,0.042,0.20832000000000003,True,0.56832,15.528238664394312,1.3821335700994202,11.234976850520555
0.8,0.36,0.07,0.61,0.0427,0.211792,True,0.571792,15.383700864056738,1.3579986938964153,11.328214771633773
0.8,0.36,0.07,0.62,0.0434,0.215264,True,0.575264,15.243299985795215,1.3347090189366708,11.420691528659312
0.8,0.36,0.07,0.63,0.04410000000000001,0.21873600000000004,True,0.578736,15.106852969381574,1.3122215658289638,11.512425464397994
0.8,0.36,0.07,0.64,0.044800000000000006,0.22220800000000002,True,0.5822080000000001,14.9741875796142,1.2904961863838786,11.603434196557858
0.8,0.36,0.07,0.6499999999999999,0.0455,0.22568000000000002,True,0.58568,14.84514161014167,1.2694953361992505,11.693734657258865
0.8,0.36,0.07,0.6599999999999999,0.0462,0.229152,True,0.589152,14.71956215699055,1.2491838686890913,11.78334312981278
0.8,0.36,0.07,0.6699999999999999,0.0469,0.232624,True,0.592624,14.597304954746997,1.2295288482439168,11.872275283004301
0.8,0.36,0.07,0.6799999999999999,0.0476,0.23609600000000003,True,0.596096,14.478233769147971,1.2104993804900017,11.960546203078009
0.8,0.36,0.07,0.69,0.0483,0.239568,True,0.599568,14.36221984054172,1.19206645785737,12.048170423615886
0.8,0.36,0.07,0.7,0.049,0.24304000000000003,True,0.60304,14.24914137329253,1.174202818876627,12.135161953473117
0.8,0.36,0.07,0.71,0.0497,0.246512,True,0.6065119999999999,14.138883066744338,1.1568828198077798,12.221534302924097
0.8,0.36,0.07,0.72,0.0504,0.24998399999999998,True,0.609984,14.031335683831221,1.1400823173637202,12.307300508156908
0.8,0.36,0.07,0.73,0.051100000000000007,0.25345600000000007,True,0.613456,13.92639565383976,1.1237785614304692,12.39247315424198
0.8,0.36,0.07,0.74,0.051800000000000006,0.25692800000000005,True,0.616928,13.82396470619532,1.1079500968082825,12.477064396689512
0.8,0.36,0.07,0.75,0.052500000000000005,0.2604,True,0.6204000000000001,13.723949532468835,1.0925766731047573,12.561085981700224
0.8,0.36,0.07,0.76,0.053200000000000004,0.26387200000000005,True,0.623872,13.626261474087292,1.0776391620050714,12.644549265204938
0.8,0.36,0.07,0.77,0.0539,0.267344,True,0.627344,13.530816233485574,1.0631194812272866,12.727465230780389
0.8,0.36,0.07,0.78,0.05460000000000001,0.27081600000000006,True,0.630816,13.437533606662615,1.0490005245435903,12.809844506521246
0.8,0.36,0.07,0.79,0.05530000000000001,0.27428800000000003,True,0.634288,13.346337235305512,1.03526609731282,12.89169738094179
0.8,0.36,0.07,0.7999999999999999,0.056,0.27776,True,0.63776,13.2571543768237,1.021900857026637,12.973033817974512
0.8,0.36,0.07,0.8099999999999999,0.0567,0.28123200000000004,True,0.641232,13.169915690794427,1.0088902584222306,13.053863471127588
0.8,0.36,0.07,0.82,0.0574,0.284704,True,0.6447039999999999,13.084555040463005,0.9962205027592932,13.134195696858184
0.8,0.36,0.07,0.83,0.058100000000000006,0.28817600000000004,True,0.6481760000000001,13.001009308068298,0.9838784908988577,13.214039567213993
0.8,0.36,0.07,0.84,0.058800000000000005,0.291648,True,0.651648,12.919218222877841,0.9718517798570714,13.293403881791367
0.8,0.36,0.07,0.85,0.059500000000000004,0.29512,True,0.6551199999999999,12.839124200919017,0.9601285425386135,13.372297179054716
0.8,0.36,0.07200000000000001,0.45,0.032400000000000005,0.16070400000000004,True,0.5207040000000001,18.313300546189573,1.9088905915949528,9.59368788699833
0.8,0.36,0.07200000000000001,0.46,0.033120000000000004,0.1642752,True,0.5242751999999999,18.075563066094173,1.863517993049755,9.699698706161923
0.8,0.36,0.07200000000000001,0.47000000000000003,0.03384000000000001,0.16784640000000003,True,0.5278464,17.846823956624533,1.820256884350982,9.80456336138944
0.8,0.36,0.07200000000000001,0.48,0.03456,0.1714176,True,0.5314175999999999,17.626561070768663,1.778965979561237,9.908318244015025
0.8,0.36,0.07200000000000001,0.49,0.035280000000000006,0.17498880000000003,True,0.5349888,17.414292557461625,1.7395161603223794,10.010997859447471
0.8,0.36,0.07200000000000001,0.5,0.036000000000000004,0.17856000000000005,True,0.53856,17.209573010329162,1.7017892049215284,10.112634961227597
0.8,0.36,0.07200000000000001,0.51,0.03672,0.1821312,True,0.5421312,17.011990052716985,1.6656766724423089,10.213260673077116
0.8,0.36,0.07200000000000001,0.52,0.03744000000000001,0.18570240000000005,True,0.5457024,16.82116130214337,1.6310789204596572,10.31290460022803
0.8,0.36,0.07200000000000001,0.53,0.038160000000000006,0.18927360000000004,True,0.5492736,16.636731665657198,1.597904238078289,10.411594931161378
0.8,0.36,0.07200000000000001,0.54,0.038880000000000005,0.19284480000000004,True,0.5528448,16.45837092457163,1.5660680788861772,10.509358530746116
0.8,0.36,0.07200000000000001,0.55,0.03960000000000001,0.19641600000000006,True,0.556416,16.285771572916385,1.535492380700959,10.606221025650324
0.8,0.36,0.07200000000000001,0.56,0.04032000000000001,0.19998720000000003,True,0.5599872,16.118646878903704,1.506104960913942,10.702206882794215
0.8,0.36,0.07200000000000001,0.57,0.04104,0.2035584,True,0.5635584,15.956729142892419,1.4778389778514232,10.797339481525473
0.8,0.36,0.07200000000000001,0.58,0.041760000000000005,0.20712960000000002,True,0.5671296,15.799768128890223,1.4506324499312873,10.891641180120173
0.8,0.36,0.07200000000000001,0.59,0.042480000000000004,0.21070080000000002,True,0.5707008,15.647529649660596,1.4244278255387914,10.98513337714524
0.8,0.36,0.07200000000000001,0.6,0.0432,0.21427200000000005,True,0.574272,15.499794288084548,1.39917159751525,11.077836568159475
0.8,0.36,0.07200000000000001,0.61,0.04392000000000001,0.21784320000000004,True,0.5778432,15.356356239639311,1.3748139569765083,11.169770398178834
0.8,0.36,0.07200000000000001,0.62,0.044640000000000006,0.22141440000000004,True,0.5814144,15.21702226275497,1.351308481878837,11.2609537102864
0.8,0.36,0.07200000000000001,0.63,0.045360000000000004,0.22498560000000004,True,0.5849856,15.081610725444175,1.328611856348021,11.351404590727698
0.8,0.36,0.07200000000000001,0.64,0.04608,0.22855680000000003,True,0.5885568,14.949950738010335,1.306683617299367,11.441140410797113
0.8,0.36,0.07200000000000001,0.6499999999999999,0.0468,0.232128,True,0.592128,14.821881362859244,1.2854859253156545,11.530177865790083
0.8,0.36,0.07200000000000001,0.6599999999999999,0.04752,0.2356992,True,0.5956992,14.697250893496818,1.2649833571279894,11.61853301126852
0.8,0.36,0.07200000000000001,0.6699999999999999,0.04824,0.2392704,True,0.5992704,14.57591619571443,1.2451427173703833,11.706221296862504
0.8,0.36,0.07200000000000001,0.6799999999999999,0.048960000000000004,0.24284160000000002,True,0.6028416,14.457742104763769,1.2259328675605994,11.793257597809781
0.8,0.36,0.07200000000000001,0.69,0.04968,0.24641280000000002,True,0.6064128,14.342600873021738,1.2073245705038056,11.87965624441545
0.8,0.36,0.07200000000000001,0.7,0.0504,0.24998399999999998,True,0.609984,14.230371663256822,1.1892903485274868,11.965431049596994
0.8,0.36,0.07200000000000001,0.71,0.051120000000000006,0.25355520000000004,True,0.6135552,14.12094008314388,1.1718043541403909,12.050595334664619
0.8,0.36,0.07200000000000001,0.72,0.051840000000000004,0.25712640000000003,True,0.6171264000000001,14.014197757144427,1.1548422518690424,12.135161953473121
0.8,0.36,0.07200000000000001,0.73,0.05256,0.26069760000000003,True,0.6206976,13.910041932283143,1.1383811101657637,12.219143315069285
0.8,0.36,0.07200000000000001,0.74,0.05328000000000001,0.2642688000000001,True,0.6242688000000001,13.808375114716013,1.1223993024050765,12.302551404947806
0.8,0.36,0.07200000000000001,0.75,0.054000000000000006,0.26784,True,0.62784,13.709104734307296,1.106876416093161,12.385397805018785
0.8,0.36,0.07200000000000001,0.76,0.054720000000000005,0.2714112,True,0.6314112000000001,13.612142834717393,1.0917931695097618,12.46769371238101
0.8,0.36,0.07200000000000001,0.77,0.05544000000000001,0.27498240000000007,True,0.6349824000000001,13.517405786755912,1.0771313350853111,12.549449956987191
0.8,0.36,0.07200000000000001,0.78,0.05616000000000001,0.27855360000000007,True,0.6385536,13.424814022978147,1.0628736688895464,12.630677018280007
0.8,0.36,0.07200000000000001,0.79,0.05688000000000001,0.28212480000000006,True,0.6421248,13.33429179170224,1.0490038456728399,12.711385040871335
0.8,0.36,0.07200000000000001,0.7999999999999999,0.057600000000000005,0.285696,True,0.645696,13.2457669288015,1.0355063989588862,12.791583849331104
0.8,0.36,0.07200000000000001,0.8099999999999999,0.058320000000000004,0.2892672,True,0.6492671999999999,13.159170645784256,1.022366665738307,12.871282962146754
0.8,0.36,0.07200000000000001,0.82,0.05904,0.2928384,True,0.6528384,13.074437332814883,1.009570735357911,12.950491604909447
0.8,0.36,0.07200000000000001,0.83,0.05976000000000001,0.29640960000000005,True,0.6564096,12.991504375455598,0.9971054022404799,13.02921872277885
0.8,0.36,0.07200000000000001,0.84,0.060480000000000006,0.29998080000000005,True,0.6599808,12.910311984021838,0.9849581221057365,13.10747299227398
0.8,0.36,0.07200000000000001,0.85,0.061200000000000004,0.30355200000000004,True,0.663552,12.830803034545095,0.9731169713949696,13.185262832434269
0.8,0.36,0.074,0.45,0.033299999999999996,0.16516799999999998,True,0.525168,18.26608556702983,1.9302320124625478,9.463155438877193
0.8,0.36,0.074,0.46,0.03404,0.1688384,True,0.5288383999999999,18.030130201845807,1.8844743486467612,9.567723866760629
0.8,0.36,0.074,0.47000000000000003,0.03478,0.17250880000000002,True,0.5325088,17.80310472309865,1.84084448470692,9.6711617255018
0.8,0.36,0.074,0.48,0.035519999999999996,0.17617919999999998,True,0.5361792,17.584490869787007,1.79920008527045,9.7735049112916
0.8,0.36,0.074,0.49,0.03626,0.1798496,True,0.5398495999999999,17.373810382673085,1.7594110711700615,9.874787460055584
0.8,0.36,0.074,0.5,0.037,0.18352,True,0.54352,17.170621180766457,1.7213583393572878,9.975041679687413
0.8,0.36,0.074,0.51,0.037739999999999996,0.18719039999999998,True,0.5471904,16.974513970980098,1.684932639009872,10.074298270437057
0.8,0.36,0.074,0.52,0.03848,0.19086080000000002,True,0.5508608,16.785109234499338,1.6500335821380794,10.172586434725494
0.8,0.36,0.074,0.53,0.03922,0.19453120000000002,True,0.5545312,16.602054541690162,1.6165687703605849,10.26993397749913
0.8,0.36,0.074,0.54,0.03996,0.1982016,True,0.5582016,16.42502215431199,1.584453022311375,10.366367398101476
0.8,0.36,0.074,0.55,0.0407,0.201872,True,0.5618719999999999,16.253706879631224,1.553607688462082,10.461911974522208
0.8,0.36,0.074,0.56,0.041440000000000005,0.20554240000000001,True,0.5655424,16.087824145949195,1.5239600420845951,10.556591840782763
0.8,0.36,0.074,0.57,0.042179999999999995,0.2092128,True,0.5692128,15.927108273217591,1.4954427367052834,10.650430058129635
0.8,0.36,0.074,0.58,0.04291999999999999,0.21288319999999997,True,0.5728831999999999,15.771310915945163,1.4679933217700811,10.7434486806305
0.8,0.36,0.074,0.59,0.04366,0.21655359999999998,True,0.5765536,15.620199658604173,1.4415538093937743,10.835668815701743
0.8,0.36,0.074,0.6,0.044399999999999995,0.22022399999999998,True,0.580224,15.473556746310681,1.4160702860435221,10.927110680038034
0.8,0.36,0.074,0.61,0.04514,0.2238944,True,0.5838943999999999,15.331177935748894,1.391492563835705,11.017793651363748
0.8,0.36,0.074,0.62,0.04588,0.2275648,True,0.5875648,15.192871453195218,1.3677738668309027,11.107736316381535
0.8,0.36,0.074,0.63,0.046619999999999995,0.23123519999999997,True,0.5912352,15.05845704812018,1.3448705483142123,11.196956515254106
0.8,0.36,0.074,0.64,0.04736,0.2349056,True,0.5949055999999999,14.927765132246625,1.322741835563747,11.285471382920669
0.8,0.36,0.074,0.6499999999999999,0.04809999999999999,0.23857599999999995,True,0.598576,14.800635995153492,1.3013495990525457,11.373297387519212
0.8,0.36,0.074,0.6599999999999999,0.048839999999999995,0.24224639999999997,True,0.6022464,14.676919088564578,1.2806581434097941,11.460450366158451
0.8,0.36,0.074,0.6699999999999999,0.04957999999999999,0.2459168,True,0.6059167999999999,14.556472372374106,1.260634017795447,11.546945558259614
0.8,0.36,0.074,0.6799999999999999,0.05031999999999999,0.24958719999999995,True,0.6095872,14.439161716255475,1.2412458436260356,11.632797636666831
0.8,0.36,0.074,0.69,0.051059999999999994,0.25325759999999997,True,0.6132576,14.32486035139328,1.2224641578352502,11.718020736705984
0.8,0.36,0.074,0.7,0.05179999999999999,0.25692799999999993,True,0.6169279999999999,14.213448367485286,1.2042612700662636,11.802628483354946
0.8,0.36,0.074,0.71,0.052539999999999996,0.26059839999999995,True,0.6205984,14.104812250692547,1.1866111323784336,11.88663401667316
0.8,0.36,0.074,0.72,0.053279999999999994,0.26426879999999997,True,0.6242688,13.998844458682825,1.1694892202129215,11.970050015624894
0.8,0.36,0.074,0.73,0.05402,0.2679392,True,0.6279391999999999,13.89544302932304,1.152872423503182,12.0528887204185
0.8,0.36,0.074,0.74,0.054759999999999996,0.2716096,True,0.6316096,13.794511219938581,1.1367389469400986,12.13516195347312
0.8,0.36,0.074,0.75,0.055499999999999994,0.27527999999999997,True,0.63528,13.695957174376806,1.121068218510106,12.216881139114498
0.8,0.36,0.074,0.76,0.05624,0.2789504,True,0.6389503999999999,13.599693615394818,1.1058408055200426,12.298057322092852
0.8,0.36,0.074,0.77,0.056979999999999996,0.2826208,True,0.6426208,13.505637560142155,1.0910383374064558,12.378701185007724
0.8,0.36,0.074,0.78,0.05772,0.2862912,True,0.6462912000000001,13.41371005673119,1.0766434347011196,12.458823064717699
0.8,0.36,0.074,0.79,0.05846,0.2899616,True,0.6499615999999999,13.323835940085797,1.0626396435899212,12.538432967806294
0.8,0.36,0.074,0.7999999999999999,0.05919999999999999,0.29363199999999995,True,0.653632,13.235943605434592,1.049011375560136,12.617540585169587
0.8,0.36,0.074,0.8099999999999999,0.05993999999999999,0.29730239999999997,True,0.6573024,13.149964797972073,1.0357438516823687,12.69615530578575
0.8,0.36,0.074,0.82,0.06067999999999999,0.3009728,True,0.6609727999999999,13.065834417350981,1.0228230511189558,12.774286229721866
0.8,0.36,0.074,0.83,0.061419999999999995,0.30464319999999995,True,0.6646432,12.983490335794432,1.0102356634910552,12.851942180429063
0.8,0.36,0.074,0.84,0.06215999999999999,0.30831359999999997,True,0.6683136,12.902873228728586,0.9979690447726554,12.92913171637298
0.8,0.36,0.074,0.85,0.0629,0.311984,True,0.6719839999999999,12.823926416937226,0.9860111764118438,13.00586314204297
0.8,0.36,0.076,0.45,0.0342,0.16963200000000003,True,0.529632,18.221662584008808,1.9513850028841593,9.337810097483109
0.8,0.36,0.076,0.46,0.03496,0.1734016,True,0.5334015999999999,17.98742766729559,1.9052473406421133,9.440993451922838
0.8,0.36,0.076,0.47000000000000003,0.03572,0.17717120000000003,True,0.5371712,17.76205636673078,1.861253529823737,9.543061212307206
0.8,0.36,0.076,0.48,0.03648,0.18094079999999998,True,0.5409408,17.545034183512787,1.8192602037307546,9.644048799359876
0.8,0.36,0.076,0.49,0.037239999999999995,0.18471039999999997,True,0.5447103999999999,17.335886335811896,1.7791363388999788,9.743989798179545
0.8,0.36,0.076,0.5,0.038,0.18848,True,0.54848,17.13417396210375,1.7407619660332492,9.84291608872185
0.8,0.36,0.076,0.51,0.03876,0.19224960000000002,True,0.5522496,16.939490754661918,1.7040270382090181,9.940857964592988
0.8,0.36,0.076,0.52,0.03952,0.1960192,True,0.5560191999999999,16.751459967140555,1.6688304345304135,10.037844241409818
0.8,0.36,0.076,0.53,0.04028,0.19978880000000004,True,0.5597888,16.56973174840653,1.6350790807533393,10.133902355825054
0.8,0.36,0.076,0.54,0.04104,0.2035584,True,0.5635584,16.393980761671532,1.6026871712482669,10.229058456182026
0.8,0.36,0.076,0.55,0.041800000000000004,0.20732800000000004,True,0.567328,16.22390405376584,1.5715754789883967,10.323337485647818
0.8,0.36,0.076,0.56,0.04256,0.2110976,True,0.5710976,16.059219144278455,1.5416707422106788,10.416763258573836
0.8,0.36,0.076,0.57,0.04332,0.21486719999999998,True,0.5748671999999999,15.89966230841961,1.5129051180339554,10.509358530746116
0.8,0.36,0.076,0.58,0.044079999999999994,0.2186368,True,0.5786368,15.744987030967586,1.4852156946958628,10.601145064112583
0.8,0.36,0.076,0.59,0.04484,0.22240639999999998,True,0.5824064,15.594962611645938,1.4585440552321964,10.692143686508846
0.8,0.36,0.076,0.6,0.045599999999999995,0.226176,True,0.586176,15.449372904825005,1.4328358864059287,10.782374346846957
0.8,0.36,0.076,0.61,0.04636,0.22994559999999997,True,0.5899456,15.308015178622643,1.4080406275278605,10.871856166181363
0.8,0.36,0.076,0.62,0.047119999999999995,0.23371519999999998,True,0.5937152,15.170699080351342,1.3841111545215048,10.960607485022358
0.8,0.36,0.076,0.63,0.04788,0.23748480000000002,True,0.5974848,15.037245696870285,1.3610034951913934,11.048645907228655
0.8,0.36,0.076,0.64,0.04864,0.2412544,True,0.6012544,14.90748669979141,1.3386765721731857,11.13598834077662
0.8,0.36,0.076,0.6499999999999999,0.04939999999999999,0.24502399999999996,True,0.605024,14.78126356669104,1.3170919704894732,11.222651035673579
0.8,0.36,0.076,0.6599999999999999,0.05015999999999999,0.24879359999999995,True,0.6087935999999999,14.658426870521417,1.2962137270184404,11.308649619255947
