t_imu_ms,pc_timestamp_iso,pc_timestamp_s,qw,qx,qy,qz,ax_lin_mps2,ay_lin_mps2,az_lin_mps2,gx_rads,gy_rads,gz_rads,vx_mps,vy_mps,vz_mps,px_m,py_m,pz_m,roll_deg,pitch_deg,yaw_deg
1034042.0,2025-12-16T03:31:03.961184,3.196452,0.116618,0.023856,0.047396,0.991758,1.988693,1.177427,-2.829681,0.562980,0.208342,0.361825,5.742789,-7.832069,6.216298,139.688232,219.670151,1570.881226,5.718480,-2.078202,166.483336
1034063.0,2025-12-16T03:31:04.017884,3.253152,0.113608,0.022740,0.054630,0.991762,1.700050,1.122163,-5.711199,0.675391,0.163079,0.252242,5.742789,-7.832069,6.216298,139.688232,219.670151,1570.881226,6.522132,-1.873481,166.823548
1034092.0,2025-12-16T03:31:04.017884,3.253152,0.110830,0.019269,0.061602,0.991741,1.509095,0.838789,-6.655033,0.642164,0.396488,0.239763,5.748044,-7.807666,6.351203,139.811630,219.502197,1571.016235,7.267086,-1.407566,167.157599
1034175.0,2025-12-16T03:31:04.017884,3.253152,0.096898,-0.004775,0.079074,0.992137,0.668868,1.766477,-6.595397,0.525377,0.683897,0.270330,5.743215,-7.711910,6.824228,140.183960,218.999237,1571.442261,8.976355,1.421033,168.955180
1034240.0,2025-12-16T03:31:04.079963,3.315232,0.091603,-0.019163,0.084613,0.992009,0.378220,1.789737,-6.326775,0.503660,0.412734,0.145437,5.719901,-7.616598,7.246536,140.443222,218.652557,1571.760498,9.473929,3.068049,169.702733
1034290.0,2025-12-16T03:31:04.082813,3.318081,0.091788,-0.022875,0.081744,0.992154,0.189005,3.118268,-5.412207,0.376005,0.321959,0.156840,5.690750,-7.504968,7.682130,140.667618,218.355179,1572.054077,9.107963,3.462566,169.704695
1034305.0,2025-12-16T03:31:04.084469,3.319737,0.090828,-0.025721,0.081084,0.992227,0.029613,3.617371,-5.771225,0.503519,0.343557,0.075747,5.668447,-7.414754,7.952710,140.806580,218.172668,1572.245361,9.008088,3.771148,169.836684
1034330.0,2025-12-16T03:31:04.134023,3.369291,0.091287,-0.027465,0.080205,0.992209,-0.041213,3.363368,-6.291545,0.489866,0.266834,-0.035096,5.644640,-7.327192,8.195153,140.938416,218.000885,1572.433472,8.888674,3.964873,169.795047
1034351.0,2025-12-16T03:31:04.142975,3.378244,0.091947,-0.028816,0.084340,0.991767,-0.038784,3.233512,-6.157482,0.379819,0.150857,-0.057075,5.619834,-7.244090,8.431465,141.071487,217.828751,1572.629883,9.347497,4.167218,169.747348
1034375.0,2025-12-16T03:31:04.142975,3.378244,0.093820,-0.028907,0.081048,0.991864,-0.154088,3.422990,-6.262557,0.254505,0.166444,0.009957,5.593979,-7.161809,8.662162,141.203323,217.659378,1572.830811,8.961048,4.160539,169.519161
1034404.0,2025-12-16T03:31:04.199742,3.435011,0.094086,-0.028522,0.075779,0.992266,-0.346916,3.886054,-4.326411,0.151750,0.097584,-0.012711,5.562715,-7.067036,8.926076,141.343552,217.480530,1573.051880,8.359578,4.063476,169.463956
1034429.0,2025-12-16T03:31:04.199742,3.435011,0.094657,-0.026523,0.068792,0.992776,-0.271591,3.732744,-4.387262,0.119299,-0.014131,-0.021012,5.523906,-6.950932,9.261782,141.510315,217.269684,1573.325439,7.576756,3.766205,169.356587
1034463.0,2025-12-16T03:31:04.262253,3.497521,0.094888,-0.025085,0.061277,0.993284,-0.100270,3.655826,-3.767574,0.077144,-0.008431,0.000689,5.489915,-6.842808,9.589373,141.672165,217.066971,1573.602417,6.730081,3.523737,169.293494
1034496.0,2025-12-16T03:31:04.262253,3.497521,0.097437,-0.022740,0.052318,0.993605,0.072965,3.578319,-3.399875,-0.024323,-0.057414,0.004568,5.459488,-6.732755,9.941957,141.842484,216.855804,1573.906250,5.721258,3.174906,168.957228
1034525.0,2025-12-16T03:31:04.316473,3.551741,0.097636,-0.021646,0.042983,0.994058,0.133318,3.410113,-2.561838,0.064916,-0.013026,0.004995,5.429354,-6.615086,10.349200,142.033783,216.621307,1574.262695,4.665374,2.947904,168.900977
1034567.0,2025-12-16T03:31:04.380828,3.616097,0.096626,-0.020920,0.032899,0.994557,0.215027,3.131811,-2.322494,0.021348,-0.012464,0.073116,5.401861,-6.507715,10.761329,142.223557,216.391388,1574.632568,3.524045,2.749583,168.986263
1034596.0,2025-12-16T03:31:04.380828,3.616097,0.098852,-0.019974,0.024192,0.994607,0.297826,3.195606,-2.885485,0.031024,0.011650,0.050860,5.377232,-6.406063,11.155541,142.412506,216.165024,1575.016724,2.534344,2.551369,168.704658
1034633.0,2025-12-16T03:31:04.440239,3.675508,0.098444,-0.021009,0.013696,0.994827,0.320496,2.912071,-2.663942,-0.040174,0.056976,0.035714,5.355632,-6.315249,11.511847,142.590485,215.954071,1575.392578,1.325740,2.550292,168.726818
1034661.0,2025-12-16T03:31:04.440239,3.675508,0.097971,-0.022249,0.002685,0.994937,0.226287,2.736800,-2.230782,-0.074946,0.079039,0.038994,5.332888,-6.233683,11.867361,142.767288,215.746490,1575.779297,0.056419,2.567629,168.753771
